person_id,age_2024,n_observations_2022,n_sources_2022,evidence_sources_2022,evidence_source_rows_2022,level_min_2022,level_max_2022,same_year_status_2022,same_year_decision_reason_2022,n_observations_2024,n_sources_2024,evidence_sources_2024,evidence_source_rows_2024,level_min_2024,level_max_2024,same_year_status_2024,same_year_decision_reason_2024,has_2022_evidence,has_2024_evidence,same_year_conflict_2024,attainment_status,attainment_level_min,attainment_level_max,decision_reason
P042553,47,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15567,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042554,20,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042555,30,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042556,69,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042557,26,1,1,zensus_like_2022,zensus_like_2022:3863,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:15568,1,1,accepted,single_observation,TRUE,TRUE,FALSE,review_required,3,3,temporal_regression
P042558,32,1,1,zensus_like_2022,zensus_like_2022:1553,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:15569,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,3,3,compatible_retained
P042559,30,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15570,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042560,77,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15571,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042561,47,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15572,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042563,58,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15574,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042565,61,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15575,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042566,42,1,1,zensus_like_2022,zensus_like_2022:6178,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P042567,68,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15576,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042568,37,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15577,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042569,50,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15578,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042570,60,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042571,44,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042572,26,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15579,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042573,35,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15580,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042574,40,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15581,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042575,76,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15582,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042576,93,1,1,zensus_like_2022,zensus_like_2022:8095,5,5,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,5,5,carry_forward
P042577,19,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15583,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042579,25,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042580,41,1,1,zensus_like_2022,zensus_like_2022:5447,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:15585,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,3,3,compatible_retained
P042582,36,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042583,36,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15586,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042584,42,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042586,89,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042587,37,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15587,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042588,61,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15588,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042589,87,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042590,76,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1844,2,2,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,2,initial_observation
P042591,17,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042592,34,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15589,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042593,53,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042594,89,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:100,4,4,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,4,initial_observation
P042596,66,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042597,45,1,1,zensus_like_2022,zensus_like_2022:2614,2,2,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:15590,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P042598,56,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15591,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042599,22,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042601,57,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15592,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042604,59,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042605,55,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042606,62,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042608,33,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042609,22,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042610,85,1,1,zensus_like_2022,zensus_like_2022:2795,2,2,accepted,single_observation,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2544,2,2,accepted,single_observation,TRUE,TRUE,FALSE,accepted,2,2,compatible_retained
P042612,49,1,1,zensus_like_2022,zensus_like_2022:890,1,1,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:15593,1,1,accepted,single_observation,TRUE,TRUE,FALSE,accepted,1,1,compatible_retained
P042613,48,1,1,zensus_like_2022,zensus_like_2022:7810,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:15594,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,3,3,compatible_retained
P042614,80,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042615,49,1,1,zensus_like_2022,zensus_like_2022:5510,4,4,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:15595,4,6,accepted,single_observation,TRUE,TRUE,FALSE,accepted,4,4,compatible_retained
P042616,67,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042617,25,,,,,,,,,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:15596|mikrozensus_like_2024:2099,4,4,accepted,same_year_compatible,FALSE,TRUE,FALSE,accepted,4,4,initial_observation
P042618,56,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15597,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042619,27,1,1,zensus_like_2022,zensus_like_2022:4544,4,4,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,4,4,carry_forward
P042620,33,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042621,21,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15598,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042622,17,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042623,51,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15599,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042625,38,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15600,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042626,42,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042627,18,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:3205,3,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,3,3,initial_observation
P042628,75,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042630,27,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042631,26,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15601,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042632,61,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042633,28,1,1,zensus_like_2022,zensus_like_2022:4805,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:15602,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,3,3,compatible_retained
P042634,17,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042635,38,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15603,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042636,75,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15604,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042637,29,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15605,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042638,37,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042639,60,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15606,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042640,69,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042641,38,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15607,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042642,77,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042643,77,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15608,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042645,30,1,1,zensus_like_2022,zensus_like_2022:5780,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P042646,37,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042647,42,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042648,57,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15609,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042650,26,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042651,21,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15610,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042652,73,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042654,32,,,,,,,,,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:15611|mikrozensus_like_2024:2012,2,2,accepted,same_year_compatible,FALSE,TRUE,FALSE,accepted,2,2,initial_observation
P042655,75,1,1,zensus_like_2022,zensus_like_2022:5359,5,5,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,5,5,carry_forward
P042656,55,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15612,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042657,32,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15613,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042658,32,,,,,,,,,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:15614|mikrozensus_like_2024:171,3,3,accepted,same_year_compatible,FALSE,TRUE,FALSE,accepted,3,3,initial_observation
P042659,56,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042661,60,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042662,30,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042663,63,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15615,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042664,36,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042665,61,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1577,1,1,accepted,single_observation,FALSE,TRUE,FALSE,accepted,1,1,initial_observation
P042667,87,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042668,15,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042670,54,1,1,zensus_like_2022,zensus_like_2022:5945,1,1,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:15616,1,1,accepted,single_observation,TRUE,TRUE,FALSE,accepted,1,1,compatible_retained
P042671,45,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15617,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042672,17,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042673,37,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15618,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042674,88,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15619,1,1,accepted,single_observation,FALSE,TRUE,FALSE,accepted,1,1,initial_observation
P042675,35,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042676,29,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15620,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042677,20,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15621,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042678,33,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15622,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042679,23,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15623,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042680,34,1,1,zensus_like_2022,zensus_like_2022:389,5,5,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,5,5,carry_forward
P042681,62,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15624,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042682,67,1,1,zensus_like_2022,zensus_like_2022:2144,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P042683,49,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15625,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042685,78,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:261,4,4,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,4,initial_observation
P042686,78,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042687,28,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042690,56,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15626,1,1,accepted,single_observation,FALSE,TRUE,FALSE,accepted,1,1,initial_observation
P042691,77,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042692,40,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15627,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042694,29,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042696,50,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15628,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042697,40,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15629,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042699,29,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042700,49,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042701,81,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042702,25,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042704,26,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15630,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042705,26,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042707,44,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15631,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042708,48,1,1,zensus_like_2022,zensus_like_2022:4245,3,3,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:15632,2,3,accepted,single_observation,TRUE,TRUE,FALSE,accepted,3,3,compatible_retained
P042709,78,1,1,zensus_like_2022,zensus_like_2022:3818,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P042710,25,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15633,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042711,36,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042712,92,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042713,33,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15634,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042714,44,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15635,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042715,37,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042716,65,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042717,24,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2913,4,4,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,4,initial_observation
P042718,20,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15636,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042719,28,,,,,,,,,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:15637|mikrozensus_like_2024:1057,4,4,accepted,same_year_compatible,FALSE,TRUE,FALSE,accepted,4,4,initial_observation
P042720,63,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15638,1,1,accepted,single_observation,FALSE,TRUE,FALSE,accepted,1,1,initial_observation
P042721,18,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15639,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042722,65,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042723,19,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15640,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042724,16,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042726,53,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042727,64,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042729,77,1,1,zensus_like_2022,zensus_like_2022:1356,1,1,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,1,1,carry_forward
P042730,33,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15641,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042731,27,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042732,36,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15642,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042733,65,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042734,28,1,1,zensus_like_2022,zensus_like_2022:6954,3,3,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,3,3,carry_forward
P042735,70,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042736,44,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15643,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042737,91,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15644,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042738,76,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15645,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042739,45,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15646,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042740,43,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15647,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042742,27,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042743,44,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042744,49,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042745,39,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15648,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042746,34,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15649,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042747,29,,,,,,,,,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2483,6,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,6,6,initial_observation
P042749,56,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042751,39,1,1,zensus_like_2022,zensus_like_2022:945,2,2,accepted,single_observation,,,,,,,,,TRUE,FALSE,FALSE,accepted,2,2,carry_forward
P042752,47,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15650,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042753,21,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042755,89,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042756,24,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042758,42,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15651,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042759,55,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042760,41,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15652,4,6,accepted,single_observation,FALSE,TRUE,FALSE,accepted,4,6,initial_observation
P042761,17,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042762,34,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15653,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042764,22,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15654,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
P042765,77,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042767,44,1,1,zensus_like_2022,zensus_like_2022:2053,3,3,accepted,single_observation,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:15655|mikrozensus_like_2024:2028,3,3,accepted,same_year_compatible,TRUE,TRUE,FALSE,accepted,3,3,compatible_retained
P042768,89,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,not_reported,,,no_usable_evidence
P042769,57,1,1,zensus_like_2022,zensus_like_2022:2624,4,4,accepted,single_observation,1,1,ba_like_2024,ba_like_2024:15656,4,6,accepted,single_observation,TRUE,TRUE,FALSE,accepted,4,4,compatible_retained
P042770,18,,,,,,,,,1,1,ba_like_2024,ba_like_2024:15657,2,3,accepted,single_observation,FALSE,TRUE,FALSE,accepted,2,3,initial_observation
