person_id,reference_year,n_observations,n_sources,evidence_sources,evidence_source_rows,level_min,level_max,same_year_status,same_year_decision_reason,age_2024
P041413,2022,1,1,zensus_like_2022,zensus_like_2022:2868,2,2,accepted,single_observation,69
P041415,2024,1,1,ba_like_2024,ba_like_2024:15214,2,3,accepted,single_observation,36
P041420,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:2869,3,3,accepted,single_observation,27
P041422,2024,1,1,ba_like_2024,ba_like_2024:15215,4,6,accepted,single_observation,48
P041423,2024,1,1,ba_like_2024,ba_like_2024:15216,4,6,accepted,single_observation,28
P041424,2022,1,1,zensus_like_2022,zensus_like_2022:1554,4,4,accepted,single_observation,40
P041424,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1116,4,4,accepted,single_observation,40
P041425,2024,1,1,ba_like_2024,ba_like_2024:15217,1,1,accepted,single_observation,94
P041426,2024,1,1,ba_like_2024,ba_like_2024:15218,4,6,accepted,single_observation,58
P041427,2022,1,1,zensus_like_2022,zensus_like_2022:5174,3,3,accepted,single_observation,84
P041429,2024,1,1,ba_like_2024,ba_like_2024:15219,2,3,accepted,single_observation,50
P041432,2022,1,1,zensus_like_2022,zensus_like_2022:2656,2,2,accepted,single_observation,23
P041432,2024,1,1,ba_like_2024,ba_like_2024:15220,2,3,accepted,single_observation,23
P041433,2024,1,1,ba_like_2024,ba_like_2024:15221,4,6,accepted,single_observation,51
P041434,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:804,3,3,accepted,single_observation,76
P041437,2022,1,1,zensus_like_2022,zensus_like_2022:4524,2,2,accepted,single_observation,76
P041440,2024,1,1,ba_like_2024,ba_like_2024:15222,4,6,accepted,single_observation,26
P041443,2022,1,1,zensus_like_2022,zensus_like_2022:5506,5,5,accepted,single_observation,76
P041446,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:15223|mikrozensus_like_2024:1154,3,3,accepted,same_year_compatible,18
P041447,2024,1,1,ba_like_2024,ba_like_2024:15224,1,1,accepted,single_observation,50
P041448,2024,1,1,ba_like_2024,ba_like_2024:15225,1,1,accepted,single_observation,38
P041449,2024,1,1,ba_like_2024,ba_like_2024:15226,4,6,accepted,single_observation,30
P041451,2024,1,1,ba_like_2024,ba_like_2024:15227,2,3,accepted,single_observation,91
P041453,2024,1,1,ba_like_2024,ba_like_2024:15228,2,3,accepted,single_observation,32
P041459,2024,1,1,ba_like_2024,ba_like_2024:15229,1,1,accepted,single_observation,18
P041460,2022,1,1,zensus_like_2022,zensus_like_2022:6675,2,2,accepted,single_observation,75
P041460,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:3197,2,2,accepted,single_observation,75
P041463,2022,1,1,zensus_like_2022,zensus_like_2022:925,4,4,accepted,single_observation,44
P041463,2024,1,1,ba_like_2024,ba_like_2024:15230,4,6,accepted,single_observation,44
P041464,2022,1,1,zensus_like_2022,zensus_like_2022:3285,4,4,accepted,single_observation,48
P041465,2024,1,1,ba_like_2024,ba_like_2024:15231,2,3,accepted,single_observation,21
P041467,2024,1,1,ba_like_2024,ba_like_2024:15232,4,6,accepted,single_observation,28
P041468,2024,1,1,ba_like_2024,ba_like_2024:15233,4,6,accepted,single_observation,41
P041471,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:487,1,1,accepted,single_observation,74
P041475,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:15234|mikrozensus_like_2024:2686,4,4,accepted,same_year_compatible,29
P041476,2022,1,1,zensus_like_2022,zensus_like_2022:5280,1,1,accepted,single_observation,18
P041480,2022,1,1,zensus_like_2022,zensus_like_2022:4163,1,1,accepted,single_observation,74
P041483,2024,1,1,ba_like_2024,ba_like_2024:15235,2,3,accepted,single_observation,34
P041489,2022,1,1,zensus_like_2022,zensus_like_2022:7358,3,3,accepted,single_observation,32
P041489,2024,1,1,ba_like_2024,ba_like_2024:15236,2,3,accepted,single_observation,32
P041490,2024,1,1,ba_like_2024,ba_like_2024:15237,2,3,accepted,single_observation,53
P041492,2022,1,1,zensus_like_2022,zensus_like_2022:4511,5,5,accepted,single_observation,37
P041493,2022,1,1,zensus_like_2022,zensus_like_2022:38,2,2,accepted,single_observation,63
P041494,2024,1,1,ba_like_2024,ba_like_2024:15238,4,6,accepted,single_observation,25
P041495,2024,1,1,ba_like_2024,ba_like_2024:15239,4,6,accepted,single_observation,59
P041496,2022,1,1,zensus_like_2022,zensus_like_2022:4587,5,5,accepted,single_observation,55
P041496,2024,1,1,ba_like_2024,ba_like_2024:15240,4,6,accepted,single_observation,55
P041498,2024,1,1,ba_like_2024,ba_like_2024:15241,2,3,accepted,single_observation,34
P041500,2024,1,1,ba_like_2024,ba_like_2024:15242,2,3,accepted,single_observation,56
P041503,2024,1,1,ba_like_2024,ba_like_2024:15243,4,6,accepted,single_observation,39
P041505,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1741,3,3,accepted,single_observation,36
P041506,2024,1,1,ba_like_2024,ba_like_2024:15244,2,3,accepted,single_observation,22
P041507,2024,1,1,ba_like_2024,ba_like_2024:15245,2,3,accepted,single_observation,57
P041508,2022,1,1,zensus_like_2022,zensus_like_2022:4446,1,1,accepted,single_observation,77
P041513,2024,1,1,ba_like_2024,ba_like_2024:15246,2,3,accepted,single_observation,36
P041514,2022,1,1,zensus_like_2022,zensus_like_2022:1650,1,1,accepted,single_observation,92
P041514,2024,1,1,ba_like_2024,ba_like_2024:15247,1,1,accepted,single_observation,92
P041517,2024,1,1,ba_like_2024,ba_like_2024:15248,2,3,accepted,single_observation,60
P041519,2024,1,1,ba_like_2024,ba_like_2024:15249,4,6,accepted,single_observation,64
P041520,2024,1,1,ba_like_2024,ba_like_2024:15250,1,1,accepted,single_observation,70
P041523,2024,1,1,ba_like_2024,ba_like_2024:15251,4,6,accepted,single_observation,56
P041527,2024,1,1,ba_like_2024,ba_like_2024:15252,2,3,accepted,single_observation,43
P041528,2024,1,1,ba_like_2024,ba_like_2024:15253,2,3,accepted,single_observation,61
P041529,2024,1,1,ba_like_2024,ba_like_2024:15254,1,1,accepted,single_observation,55
P041530,2024,1,1,ba_like_2024,ba_like_2024:15255,1,1,accepted,single_observation,30
P041532,2024,1,1,ba_like_2024,ba_like_2024:15256,2,3,accepted,single_observation,45
P041534,2024,1,1,ba_like_2024,ba_like_2024:15257,2,3,accepted,single_observation,47
P041538,2024,1,1,ba_like_2024,ba_like_2024:15258,2,3,accepted,single_observation,65
P041540,2022,1,1,zensus_like_2022,zensus_like_2022:1922,3,3,accepted,single_observation,61
P041541,2024,1,1,ba_like_2024,ba_like_2024:15259,2,3,accepted,single_observation,37
P041545,2024,1,1,ba_like_2024,ba_like_2024:15260,2,3,accepted,single_observation,60
P041546,2024,1,1,ba_like_2024,ba_like_2024:15261,2,3,accepted,single_observation,49
P041547,2022,1,1,zensus_like_2022,zensus_like_2022:7073,2,2,accepted,single_observation,68
P041548,2022,1,1,zensus_like_2022,zensus_like_2022:2829,2,2,accepted,single_observation,85
P041548,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1368,2,2,accepted,single_observation,85
P041549,2022,1,1,zensus_like_2022,zensus_like_2022:2900,2,2,accepted,single_observation,26
P041549,2024,1,1,ba_like_2024,ba_like_2024:15262,2,3,accepted,single_observation,26
P041552,2022,1,1,zensus_like_2022,zensus_like_2022:1376,3,3,accepted,single_observation,40
P041554,2024,1,1,ba_like_2024,ba_like_2024:15263,2,3,accepted,single_observation,43
P041556,2024,1,1,ba_like_2024,ba_like_2024:15264,2,3,accepted,single_observation,32
P041557,2022,1,1,zensus_like_2022,zensus_like_2022:4985,3,3,accepted,single_observation,20
P041557,2024,1,1,ba_like_2024,ba_like_2024:15265,2,3,accepted,single_observation,20
P041558,2022,1,1,zensus_like_2022,zensus_like_2022:3385,2,2,accepted,single_observation,24
P041558,2024,1,1,ba_like_2024,ba_like_2024:15266,2,3,accepted,single_observation,24
P041568,2024,1,1,ba_like_2024,ba_like_2024:15267,4,6,accepted,single_observation,38
P041571,2022,1,1,zensus_like_2022,zensus_like_2022:3284,4,4,accepted,single_observation,41
P041571,2024,1,1,ba_like_2024,ba_like_2024:15268,4,6,accepted,single_observation,41
P041573,2022,1,1,zensus_like_2022,zensus_like_2022:1502,3,3,accepted,single_observation,49
P041573,2024,1,1,ba_like_2024,ba_like_2024:15269,2,3,accepted,single_observation,49
P041576,2024,1,1,ba_like_2024,ba_like_2024:15270,2,3,accepted,single_observation,85
P041578,2022,1,1,zensus_like_2022,zensus_like_2022:3938,2,2,accepted,single_observation,49
P041578,2024,1,1,ba_like_2024,ba_like_2024:15271,2,3,accepted,single_observation,49
P041584,2024,1,1,ba_like_2024,ba_like_2024:15272,2,3,accepted,single_observation,21
P041585,2022,1,1,zensus_like_2022,zensus_like_2022:3370,3,3,accepted,single_observation,60
P041586,2022,1,1,zensus_like_2022,zensus_like_2022:737,3,3,accepted,single_observation,89
P041589,2022,1,1,zensus_like_2022,zensus_like_2022:22,5,5,accepted,single_observation,28
P041597,2024,1,1,ba_like_2024,ba_like_2024:15273,2,3,accepted,single_observation,55
P041600,2024,1,1,ba_like_2024,ba_like_2024:15274,2,3,accepted,single_observation,39
P041602,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1150,3,3,accepted,single_observation,27
P041603,2024,1,1,ba_like_2024,ba_like_2024:15275,1,1,accepted,single_observation,26
P041604,2024,1,1,ba_like_2024,ba_like_2024:15276,2,3,accepted,single_observation,36
P041607,2024,1,1,ba_like_2024,ba_like_2024:15277,4,6,accepted,single_observation,38
P041608,2024,1,1,ba_like_2024,ba_like_2024:15278,1,1,accepted,single_observation,38
P041610,2024,1,1,ba_like_2024,ba_like_2024:15279,2,3,accepted,single_observation,47
P041611,2024,1,1,ba_like_2024,ba_like_2024:15280,1,1,accepted,single_observation,28
P041613,2022,1,1,zensus_like_2022,zensus_like_2022:2293,3,3,accepted,single_observation,63
P041618,2024,1,1,ba_like_2024,ba_like_2024:15281,4,6,accepted,single_observation,31
P041620,2022,1,1,zensus_like_2022,zensus_like_2022:6729,4,4,accepted,single_observation,38
P041620,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:3289,4,4,accepted,single_observation,38
P041621,2022,1,1,zensus_like_2022,zensus_like_2022:6868,3,3,accepted,single_observation,47
P041622,2022,1,1,zensus_like_2022,zensus_like_2022:7298,2,2,accepted,single_observation,53
P041623,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:15282|mikrozensus_like_2024:3063,3,3,accepted,same_year_compatible,23
P041624,2024,1,1,ba_like_2024,ba_like_2024:15283,2,3,accepted,single_observation,56
P041625,2024,1,1,ba_like_2024,ba_like_2024:15284,4,6,accepted,single_observation,57
P041628,2024,1,1,ba_like_2024,ba_like_2024:15285,2,3,accepted,single_observation,52
P041629,2024,1,1,ba_like_2024,ba_like_2024:15286,4,6,accepted,single_observation,30
P041630,2024,1,1,ba_like_2024,ba_like_2024:15287,1,1,accepted,single_observation,53
P041634,2024,1,1,ba_like_2024,ba_like_2024:15288,2,3,accepted,single_observation,51
P041635,2024,1,1,ba_like_2024,ba_like_2024:15289,2,3,accepted,single_observation,42
P041638,2024,1,1,ba_like_2024,ba_like_2024:15290,4,6,accepted,single_observation,44
P041639,2024,1,1,ba_like_2024,ba_like_2024:15291,4,6,accepted,single_observation,49
P041640,2024,1,1,ba_like_2024,ba_like_2024:15292,4,6,accepted,single_observation,25
P041642,2022,1,1,zensus_like_2022,zensus_like_2022:1001,2,2,accepted,single_observation,46
P041642,2024,1,1,ba_like_2024,ba_like_2024:15293,2,3,accepted,single_observation,46
P041645,2024,1,1,ba_like_2024,ba_like_2024:15294,4,6,accepted,single_observation,21
P041646,2022,1,1,zensus_like_2022,zensus_like_2022:2739,2,2,accepted,single_observation,28
P041648,2022,1,1,zensus_like_2022,zensus_like_2022:6619,3,3,accepted,single_observation,30
P041648,2024,1,1,ba_like_2024,ba_like_2024:15295,2,3,accepted,single_observation,30
P041651,2022,1,1,zensus_like_2022,zensus_like_2022:3308,3,3,accepted,single_observation,32
P041651,2024,1,1,ba_like_2024,ba_like_2024:15296,4,6,accepted,single_observation,32
P041655,2024,1,1,ba_like_2024,ba_like_2024:15297,2,3,accepted,single_observation,50
P041656,2024,1,1,ba_like_2024,ba_like_2024:15298,4,6,accepted,single_observation,36
P041657,2024,1,1,ba_like_2024,ba_like_2024:15299,2,3,accepted,single_observation,60
P041658,2022,1,1,zensus_like_2022,zensus_like_2022:3604,3,3,accepted,single_observation,19
P041658,2024,1,1,ba_like_2024,ba_like_2024:15300,2,3,accepted,single_observation,19
P041663,2024,1,1,ba_like_2024,ba_like_2024:15302,2,3,accepted,single_observation,69
P041664,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:15303|mikrozensus_like_2024:2971,4,4,accepted,same_year_compatible,26
P041665,2022,1,1,zensus_like_2022,zensus_like_2022:1767,3,3,accepted,single_observation,28
P041667,2024,1,1,ba_like_2024,ba_like_2024:15304,2,3,accepted,single_observation,27
P041668,2022,1,1,zensus_like_2022,zensus_like_2022:3737,3,3,accepted,single_observation,39
P041668,2024,1,1,ba_like_2024,ba_like_2024:15305,2,3,accepted,single_observation,39
P041669,2022,1,1,zensus_like_2022,zensus_like_2022:5503,1,1,accepted,single_observation,29
P041670,2022,1,1,zensus_like_2022,zensus_like_2022:4268,3,3,accepted,single_observation,53
P041670,2024,1,1,ba_like_2024,ba_like_2024:15306,2,3,accepted,single_observation,53
P041673,2024,1,1,ba_like_2024,ba_like_2024:15307,2,3,accepted,single_observation,25
P041675,2024,1,1,ba_like_2024,ba_like_2024:15308,4,6,accepted,single_observation,68
P041676,2024,1,1,ba_like_2024,ba_like_2024:15309,2,3,accepted,single_observation,24
P041677,2024,1,1,ba_like_2024,ba_like_2024:15310,2,3,accepted,single_observation,40
P041678,2024,1,1,ba_like_2024,ba_like_2024:15311,4,6,accepted,single_observation,28
P041680,2024,1,1,ba_like_2024,ba_like_2024:15312,2,3,accepted,single_observation,24
P041682,2022,1,1,zensus_like_2022,zensus_like_2022:1177,3,3,accepted,single_observation,30
P041682,2024,1,1,ba_like_2024,ba_like_2024:15313,4,6,accepted,single_observation,30
P041683,2024,1,1,ba_like_2024,ba_like_2024:15314,4,6,accepted,single_observation,49
P041684,2024,1,1,ba_like_2024,ba_like_2024:15315,2,3,accepted,single_observation,41
P041686,2024,1,1,ba_like_2024,ba_like_2024:15316,2,3,accepted,single_observation,28
P041690,2024,1,1,ba_like_2024,ba_like_2024:15317,2,3,accepted,single_observation,33
P041691,2024,1,1,ba_like_2024,ba_like_2024:15318,2,3,accepted,single_observation,35
P041694,2024,1,1,ba_like_2024,ba_like_2024:15319,4,6,accepted,single_observation,28
P041695,2022,1,1,zensus_like_2022,zensus_like_2022:1149,4,4,accepted,single_observation,40
P041695,2024,1,1,ba_like_2024,ba_like_2024:15320,4,6,accepted,single_observation,40
P041696,2024,1,1,ba_like_2024,ba_like_2024:15321,2,3,accepted,single_observation,31
P041697,2022,1,1,zensus_like_2022,zensus_like_2022:3352,5,5,accepted,single_observation,42
P041698,2022,1,1,zensus_like_2022,zensus_like_2022:7364,2,2,accepted,single_observation,47
P041699,2024,1,1,ba_like_2024,ba_like_2024:15322,2,3,accepted,single_observation,35
P041700,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:601,2,2,accepted,single_observation,79
P041704,2022,1,1,zensus_like_2022,zensus_like_2022:5413,2,2,accepted,single_observation,21
P041706,2024,1,1,ba_like_2024,ba_like_2024:15323,4,6,accepted,single_observation,35
P041708,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:15324|mikrozensus_like_2024:2978,3,3,accepted,same_year_compatible,63
P041709,2024,1,1,ba_like_2024,ba_like_2024:15325,4,6,accepted,single_observation,36
P041710,2024,1,1,ba_like_2024,ba_like_2024:15326,2,3,accepted,single_observation,27
P041716,2022,1,1,zensus_like_2022,zensus_like_2022:4481,2,2,accepted,single_observation,49
P041717,2024,1,1,ba_like_2024,ba_like_2024:15327,4,6,accepted,single_observation,42
P041719,2022,1,1,zensus_like_2022,zensus_like_2022:7721,2,2,accepted,single_observation,84
P041720,2024,1,1,ba_like_2024,ba_like_2024:15328,2,3,accepted,single_observation,30
P041721,2024,1,1,ba_like_2024,ba_like_2024:15329,2,3,accepted,single_observation,15
P041724,2022,1,1,zensus_like_2022,zensus_like_2022:627,4,4,accepted,single_observation,32
P041724,2024,1,1,ba_like_2024,ba_like_2024:15330,2,3,accepted,single_observation,32
P041731,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:3332,1,1,accepted,single_observation,49
P041733,2024,1,1,ba_like_2024,ba_like_2024:15331,2,3,accepted,single_observation,24
P041734,2022,1,1,zensus_like_2022,zensus_like_2022:2234,2,2,accepted,single_observation,75
P041737,2022,1,1,zensus_like_2022,zensus_like_2022:5050,2,2,accepted,single_observation,37
P041739,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:1975,2,2,accepted,single_observation,26
P041741,2024,1,1,ba_like_2024,ba_like_2024:15332,2,3,accepted,single_observation,52
P041742,2024,1,1,ba_like_2024,ba_like_2024:15333,2,3,accepted,single_observation,29
P041743,2024,1,1,ba_like_2024,ba_like_2024:15334,2,3,accepted,single_observation,58
P041744,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:15335|mikrozensus_like_2024:1709,4,4,accepted,same_year_compatible,62
P041745,2024,1,1,ba_like_2024,ba_like_2024:15336,2,3,accepted,single_observation,16
P041748,2024,1,1,ba_like_2024,ba_like_2024:15337,2,3,accepted,single_observation,74
P041749,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:3033,3,3,accepted,single_observation,73
P041750,2024,1,1,ba_like_2024,ba_like_2024:15338,2,3,accepted,single_observation,23
P041752,2024,1,1,ba_like_2024,ba_like_2024:15339,2,3,accepted,single_observation,62
P041753,2024,1,1,ba_like_2024,ba_like_2024:15340,2,3,accepted,single_observation,62
P041754,2024,1,1,ba_like_2024,ba_like_2024:15341,2,3,accepted,single_observation,25
P041756,2022,1,1,zensus_like_2022,zensus_like_2022:3192,3,3,accepted,single_observation,46
P041756,2024,1,1,ba_like_2024,ba_like_2024:15342,2,3,accepted,single_observation,46
P041759,2024,1,1,ba_like_2024,ba_like_2024:15343,2,3,accepted,single_observation,18
P041763,2022,1,1,zensus_like_2022,zensus_like_2022:1869,5,5,accepted,single_observation,55
P041763,2024,1,1,ba_like_2024,ba_like_2024:15344,4,6,accepted,single_observation,55
P041766,2022,1,1,zensus_like_2022,zensus_like_2022:5893,2,2,accepted,single_observation,84
P041767,2024,1,1,mikrozensus_like_2024,mikrozensus_like_2024:3166,5,5,accepted,single_observation,45
P041770,2024,1,1,ba_like_2024,ba_like_2024:15346,4,6,accepted,single_observation,49
P041772,2024,1,1,ba_like_2024,ba_like_2024:15347,2,3,accepted,single_observation,18
P041774,2024,1,1,ba_like_2024,ba_like_2024:15348,2,3,accepted,single_observation,21
P041775,2024,1,1,ba_like_2024,ba_like_2024:15349,2,3,accepted,single_observation,63
P041776,2024,1,1,ba_like_2024,ba_like_2024:15350,4,6,accepted,single_observation,58
P041778,2022,1,1,zensus_like_2022,zensus_like_2022:497,1,1,accepted,single_observation,26
P041782,2024,1,1,ba_like_2024,ba_like_2024:15351,2,3,accepted,single_observation,76
P041787,2024,1,1,ba_like_2024,ba_like_2024:15352,4,6,accepted,single_observation,36
P041788,2022,1,1,zensus_like_2022,zensus_like_2022:5805,2,2,accepted,single_observation,17
P041789,2024,1,1,ba_like_2024,ba_like_2024:15353,4,6,accepted,single_observation,33
P041792,2024,2,2,ba_like_2024|mikrozensus_like_2024,ba_like_2024:15354|mikrozensus_like_2024:1685,3,3,accepted,same_year_compatible,45
P041793,2024,1,1,ba_like_2024,ba_like_2024:15355,4,6,accepted,single_observation,24
