person_id,reference_year,highest_qualification
P032246,2022,SCHOOL
P002587,2022,SCHOOL
P006341,2022,SCHOOL
P027769,2022,NONE_LOW
P042427,2022,SCHOOL
P021883,2022,SCHOOL
P017147,2022,SCHOOL
P021124,2022,SCHOOL
P028790,2022,SCHOOL
P042734,2022,VOC_POSTSEC
P036347,2022,SCHOOL
P005383,2022,BACHELOR_EQ
P000491,2022,SCHOOL
P034982,2022,SCHOOL
P048651,2022,VOC_POSTSEC
P022339,2022,SCHOOL
P041903,2022,VOC_POSTSEC
P045702,2022,BACHELOR_EQ
,2022,VOC_POSTSEC
P000892,2022,SCHOOL
P040017,2022,
P038881,2022,BACHELOR_EQ
P001108,2022,VOC_POSTSEC
P040243,2022,VOC_POSTSEC
P031054,2022,VOC_POSTSEC
P000283,2022,SCHOOL
P001121,2022,SCHOOL
P014850,2022,VOC_POSTSEC
P031672,2022,SCHOOL
P022161,2022,VOC_POSTSEC
P008656,2022,BACHELOR_EQ
P005628,2022,SCHOOL
P024820,2022,VOC_POSTSEC
P001260,2022,DOCTORATE
P037277,2022,VOC_POSTSEC
P041647,2022,VOC_POSTSEC
P014537,2022,BACHELOR_EQ
P007989,2022,VOC_POSTSEC
P044057,2022,VOC_POSTSEC
P023269,2022,SCHOOL
P012114,2022,BACHELOR_EQ
P019794,2022,VOC_POSTSEC
P000289,2022,SCHOOL
P049728,2022,MASTER_EQ
P045418,2022,SCHOOL
P000655,2022,SCHOOL
P009481,2022,VOC_POSTSEC
P003506,2022,MASTER_EQ
P035485,2022,SCHOOL
P021794,2022,SCHOOL
P018018,2022,
P004186,2022,VOC_POSTSEC
P036124,2022,VOC_POSTSEC
P045614,2022,SCHOOL
P049636,2022,MASTER_EQ
P033910,2022,VOC_POSTSEC
P002601,2022,SCHOOL
P012218,2022,SCHOOL
P017189,2022,VOC_POSTSEC
P002219,2022,BACHELOR_EQ
P012484,2022,BACHELOR_EQ
P005642,2022,VOC_POSTSEC
P047746,2022,VOC_POSTSEC
P043382,2022,NONE_LOW
P040473,2022,VOC_POSTSEC
P041975,2022,SCHOOL
P035781,2022,VOC_POSTSEC
P005514,2022,SCHOOL
P043931,2022,SCHOOL
P030144,2022,NONE_LOW
P034032,2022,BACHELOR_EQ
P017120,2022,SCHOOL
P001775,2022,VOC_POSTSEC
P046461,2022,VOC_POSTSEC
P049133,2022,VOC_POSTSEC
P027282,2022,SCHOOL
P030919,2022,SCHOOL
P016113,2022,SCHOOL
P000848,2022,BACHELOR_EQ
P029286,2022,DOCTORATE
P047793,2022,VOC_POSTSEC
P025297,2022,BACHELOR_EQ
P038459,2022,
P018452,2022,SCHOOL
P031707,2022,VOC_POSTSEC
P021914,2022,SCHOOL
P005827,2022,BACHELOR_EQ
P022431,2022,SCHOOL
P022675,2022,BACHELOR_EQ
P049955,2022,BACHELOR_EQ
P021603,2022,SCHOOL
P011442,2022,BACHELOR_EQ
P017069,2022,SCHOOL
P010787,2022,VOC_POSTSEC
P001597,2022,VOC_POSTSEC
P028475,2022,NONE_LOW
P046067,2022,SCHOOL
P030532,2022,NONE_LOW
P030246,2022,SCHOOL
P025288,2022,SCHOOL
P034176,2022,VOC_POSTSEC
P023225,2022,VOC_POSTSEC
P022036,2022,VOC_POSTSEC
P013529,2022,SCHOOL
P038305,2022,SCHOOL
P002018,2022,VOC_POSTSEC
P034707,2022,BACHELOR_EQ
P027704,2022,NONE_LOW
P005594,2022,VOC_POSTSEC
P022579,2021,MASTER_EQ
P023891,2022,BACHELOR_EQ
P012373,2022,VOC_POSTSEC
P012392,2022,VOC_POSTSEC
P036127,2022,NONE_LOW
P013599,2022,SCHOOL
P041932,2022,SCHOOL
P047192,2022,BACHELOR_EQ
P008344,2022,VOC_POSTSEC
P025942,2022,
P016985,2022,VOC_POSTSEC
P023805,2022,NONE_LOW
P032681,2022,VOC_POSTSEC
P012250,2022,SCHOOL
P017940,2022,BACHELOR_EQ
P005665,2022,VOC_POSTSEC
P022391,2022,SCHOOL
P003644,2022,VOC_POSTSEC
P017145,2022,DOCTORATE
P010902,2022,DOCTORATE
P002594,2022,MASTER_EQ
P039214,2022,MASTER_EQ
P020861,2022,VOC_POSTSEC
P021377,2022,MASTER_EQ
P018910,2022,VOC_POSTSEC
P048707,2022,MASTER_EQ
P006963,2022,VOC_POSTSEC
P005648,2022,
P000196,2022,VOC_POSTSEC
P025892,2022,SCHOOL
P022377,2022,NONE_LOW
P047367,2022,BACHELOR_EQ
P025436,2022,NONE_LOW
P025962,2021,BACHELOR_EQ
P007076,2022,BACHELOR_EQ
P026469,2022,SCHOOL
P032813,2022,VOC_POSTSEC
P019144,2022,VOC_POSTSEC
P009594,2022,BACHELOR_EQ
P020041,2022,SCHOOL
P031783,2022,NONE_LOW
P025473,2022,SCHOOL
P034500,2022,NONE_LOW
P023364,2022,SCHOOL
P042021,2022,VOC_POSTSEC
P035805,2022,MASTER_EQ
P040887,2022,MASTER_EQ
P048419,2022,VOC_POSTSEC
P028295,2022,
P014021,2022,BACHELOR_EQ
P014339,2022,MASTER_EQ
P029347,2022,SCHOOL
P009020,2022,VOC_POSTSEC
P048569,2022,VOC_POSTSEC
P049695,2022,BACHELOR_EQ
P034274,2022,SCHOOL
P043781,2022,SCHOOL
P038571,2022,SCHOOL
P031723,2022,SCHOOL
P001647,2022,BACHELOR_EQ
P036894,2022,BACHELOR_EQ
P006716,2022,SCHOOL
P035240,2022,VOC_POSTSEC
P019001,2022,VOC_POSTSEC
P019490,2022,BACHELOR_EQ
P013196,2022,MASTER_EQ
P017746,2022,VOC_POSTSEC
P043141,2022,SCHOOL
P037557,2022,BACHELOR_EQ
P032801,2022,VOC_POSTSEC
P037343,2022,MASTER_EQ
P033099,2022,DOCTORATE
P036440,2022,VOC_POSTSEC
P030074,2022,BACHELOR_EQ
P039660,2022,VOC_POSTSEC
P022081,2022,VOC_POSTSEC
P046087,2022,VOC_POSTSEC
P039690,2022,BACHELOR_EQ
P035299,2022,DOCTORATE
P022522,2022,MASTER_EQ
P015972,2022,MASTER_EQ
P016439,2022,VOC_POSTSEC
P006864,2022,VOC_POSTSEC
P028425,2022,VOC_POSTSEC
P031984,2022,BACHELOR_EQ
P041164,2022,SCHOOL
P042247,2022,VOC_POSTSEC
P040813,2022,MASTER_EQ
P036500,2022,VOC_POSTSEC
P005571,2022,SCHOOL
P048742,2022,VOC_POSTSEC
P034216,2022,VOC_POSTSEC
P048767,2022,VOC_POSTSEC
P014424,2022,VOC_POSTSEC
P023616,2022,VOC_POSTSEC
P021469,2022,SCHOOL
P009946,2022,UNKNOWN_CODE
P019367,2022,SCHOOL
P035771,2022,VOC_POSTSEC
P006528,2022,VOC_POSTSEC
P008682,2022,MASTER_EQ
P046579,2022,SCHOOL
P041808,2022,MASTER_EQ
P016949,2022,VOC_POSTSEC
P049542,2022,SCHOOL
P001670,2022,BACHELOR_EQ
P044993,2022,NONE_LOW
P049326,2022,SCHOOL
P033132,2022,NONE_LOW
P041976,2022,MASTER_EQ
P034462,2022,VOC_POSTSEC
P038104,2022,VOC_POSTSEC
P005721,2022,VOC_POSTSEC
P032308,2022,VOC_POSTSEC
P034003,2022,VOC_POSTSEC
P043096,2022,SCHOOL
P035721,2022,BACHELOR_EQ
P025574,2022,SCHOOL
P021144,2022,NONE_LOW
P040906,2022,VOC_POSTSEC
P013018,2022,NONE_LOW
P005143,2022,VOC_POSTSEC
P006710,2022,VOC_POSTSEC
P036047,2022,SCHOOL
P028202,2022,MASTER_EQ
P030627,2022,VOC_POSTSEC
P015497,2022,VOC_POSTSEC
P006464,2022,BACHELOR_EQ
P035223,2022,VOC_POSTSEC
P008378,2022,SCHOOL
P040270,2022,SCHOOL
P043473,2022,VOC_POSTSEC
P029548,2022,SCHOOL
P014720,2022,VOC_POSTSEC
P046985,2022,VOC_POSTSEC
P047932,2022,SCHOOL
P007968,2022,BACHELOR_EQ
P010863,2022,SCHOOL
P009516,2022,VOC_POSTSEC
P004020,2022,SCHOOL
P029990,2022,BACHELOR_EQ
P038795,2022,VOC_POSTSEC
P020758,2022,VOC_POSTSEC
P001777,2022,NONE_LOW
P036237,2022,VOC_POSTSEC
P038705,2022,VOC_POSTSEC
P035550,2022,SCHOOL
P037484,2022,NONE_LOW
P001362,2022,NONE_LOW
P041737,2022,VOC_POSTSEC
P023653,2022,VOC_POSTSEC
P022203,2022,VOC_POSTSEC
P012351,2022,VOC_POSTSEC
P008744,2022,BACHELOR_EQ
P010067,2022,NONE_LOW
P035132,2022,BACHELOR_EQ
P000165,2022,VOC_POSTSEC
P042131,2022,MASTER_EQ
P002079,2022,BACHELOR_EQ
P043842,2022,SCHOOL
P004222,2022,NONE_LOW
P005046,2022,VOC_POSTSEC
P019783,2022,BACHELOR_EQ
P036223,2022,NONE_LOW
P011379,2022,VOC_POSTSEC
P042807,2022,BACHELOR_EQ
P010456,2022,NONE_LOW
P014638,2022,SCHOOL
P006724,2022,VOC_POSTSEC
P015339,2022,SCHOOL
P015029,2022,VOC_POSTSEC
P019981,2022,VOC_POSTSEC
P008482,2022,SCHOOL
P043174,2022,SCHOOL
P013097,2022,VOC_POSTSEC
P025274,2022,SCHOOL
P045810,2022,BACHELOR_EQ
P023902,2022,BACHELOR_EQ
P016293,2022,SCHOOL
P027829,2022,MASTER_EQ
P037345,2022,VOC_POSTSEC
P043855,2022,VOC_POSTSEC
P010789,2022,SCHOOL
P022141,2022,VOC_POSTSEC
P033316,2022,VOC_POSTSEC
P006093,2022,SCHOOL
P001538,2022,VOC_POSTSEC
P040406,2022,
P016917,2022,VOC_POSTSEC
P016845,2022,SCHOOL
P036716,2022,BACHELOR_EQ
P048787,2022,SCHOOL
P007071,2022,VOC_POSTSEC
P016180,2022,NONE_LOW
P011762,2022,VOC_POSTSEC
,2022,VOC_POSTSEC
P022957,2022,BACHELOR_EQ
P009116,2022,BACHELOR_EQ
P002264,2022,SCHOOL
P032234,2022,SCHOOL
P029082,2022,SCHOOL
P000490,2022,SCHOOL
P016396,2022,VOC_POSTSEC
P006279,2022,BACHELOR_EQ
P001903,2022,VOC_POSTSEC
P034103,2022,SCHOOL
P025084,2022,VOC_POSTSEC
P029044,2022,SCHOOL
P011882,2022,SCHOOL
P021187,2022,NONE_LOW
P043865,2022,BACHELOR_EQ
P034608,2022,VOC_POSTSEC
P034849,2022,NONE_LOW
P032136,2022,NONE_LOW
P023409,2022,VOC_POSTSEC
P007813,2022,NONE_LOW
P040076,2022,BACHELOR_EQ
P000691,2022,VOC_POSTSEC
P044890,2022,NONE_LOW
P030095,2022,MASTER_EQ
P037810,2022,MASTER_EQ
P026370,2022,BACHELOR_EQ
P009207,2022,DOCTORATE
P029772,2022,BACHELOR_EQ
P038650,2022,SCHOOL
P033381,2022,SCHOOL
P046561,2022,BACHELOR_EQ
P047213,2022,SCHOOL
P008759,2022,DOCTORATE
P013219,2022,SCHOOL
P001427,2022,BACHELOR_EQ
P041206,2022,VOC_POSTSEC
P028502,2022,VOC_POSTSEC
P018809,2022,BACHELOR_EQ
P048701,2022,VOC_POSTSEC
P011719,2022,VOC_POSTSEC
P004044,2022,
P018754,2022,NONE_LOW
P006968,2022,BACHELOR_EQ
P045027,2022,NONE_LOW
P028874,2022,SCHOOL
P001601,2022,NONE_LOW
P035282,2022,VOC_POSTSEC
P013224,2022,VOC_POSTSEC
P022208,2022,SCHOOL
P016665,2022,VOC_POSTSEC
P017204,2022,MASTER_EQ
P009904,2022,SCHOOL
P014767,2022,VOC_POSTSEC
P005489,2022,VOC_POSTSEC
P044978,2022,VOC_POSTSEC
P047234,2022,VOC_POSTSEC
P026998,2022,MASTER_EQ
P025113,2022,VOC_POSTSEC
P022323,2022,SCHOOL
P036752,2022,VOC_POSTSEC
P017846,2022,
P022810,2022,SCHOOL
P041550,2022,VOC_POSTSEC
P040014,2022,BACHELOR_EQ
P014529,2022,MASTER_EQ
P000706,2022,VOC_POSTSEC
P019160,2022,SCHOOL
P046509,2022,BACHELOR_EQ
P046191,2022,BACHELOR_EQ
P033879,2022,DOCTORATE
P038288,2022,MASTER_EQ
P003826,2022,BACHELOR_EQ
P005859,2022,SCHOOL
P020962,2022,BACHELOR_EQ
P035272,2022,SCHOOL
P020164,2022,VOC_POSTSEC
P012828,2022,VOC_POSTSEC
P010163,2022,SCHOOL
P027678,2022,SCHOOL
P046522,2022,NONE_LOW
P036095,2022,MASTER_EQ
P020193,2022,NONE_LOW
P022547,2022,SCHOOL
P005546,2022,BACHELOR_EQ
P041931,2022,MASTER_EQ
P006453,2022,VOC_POSTSEC
P025166,2022,SCHOOL
P001293,2022,MASTER_EQ
P014313,2022,VOC_POSTSEC
P027255,2022,SCHOOL
P017943,2022,BACHELOR_EQ
P032874,2022,SCHOOL
P046904,2022,SCHOOL
P038312,2022,SCHOOL
P032957,2022,VOC_POSTSEC
P029416,2022,VOC_POSTSEC
P001706,2022,VOC_POSTSEC
P029163,2022,VOC_POSTSEC
P039604,2022,VOC_POSTSEC
P043614,2022,VOC_POSTSEC
P002890,2022,VOC_POSTSEC
P027526,2022,SCHOOL
P021719,2022,VOC_POSTSEC
P027008,2022,VOC_POSTSEC
P031455,2022,BACHELOR_EQ
P027987,2022,VOC_POSTSEC
P027183,2022,SCHOOL
P034815,2022,SCHOOL
P000735,2022,SCHOOL
P036197,2022,VOC_POSTSEC
P047542,2022,MASTER_EQ
P023025,2022,MASTER_EQ
P004431,2022,VOC_POSTSEC
P044051,2022,MASTER_EQ
P036136,2022,VOC_POSTSEC
P033082,2022,SCHOOL
P034307,2022,SCHOOL
P034734,2022,VOC_POSTSEC
P001892,2022,VOC_POSTSEC
P012386,2022,BACHELOR_EQ
P016846,2022,NONE_LOW
P032334,2022,BACHELOR_EQ
P024953,2022,SCHOOL
P015009,2022,VOC_POSTSEC
P023083,2022,VOC_POSTSEC
P038049,2022,VOC_POSTSEC
P017645,2022,SCHOOL
P022581,2022,BACHELOR_EQ
P036007,2022,SCHOOL
P030835,2022,VOC_POSTSEC
P002121,2022,VOC_POSTSEC
P049139,2022,VOC_POSTSEC
P011036,2022,VOC_POSTSEC
P011704,2022,MASTER_EQ
P046674,2022,VOC_POSTSEC
P024058,2022,BACHELOR_EQ
P019985,2022,BACHELOR_EQ
P004611,2022,SCHOOL
P003679,2022,SCHOOL
P048418,2022,SCHOOL
P001402,2022,NONE_LOW
P022511,2022,VOC_POSTSEC
P001558,2022,VOC_POSTSEC
P045469,2022,VOC_POSTSEC
P022144,2022,NONE_LOW
P036824,2022,VOC_POSTSEC
P006755,2022,SCHOOL
P043542,2022,MASTER_EQ
P008237,2022,
P029865,2022,NONE_LOW
P045700,2022,SCHOOL
P009559,2022,VOC_POSTSEC
P029737,2022,VOC_POSTSEC
P027902,2022,VOC_POSTSEC
P016360,2022,SCHOOL
P040367,2022,SCHOOL
P046210,2022,BACHELOR_EQ
P043456,2022,SCHOOL
P011745,2022,MASTER_EQ
P024724,2022,SCHOOL
P043034,2022,VOC_POSTSEC
P019056,2022,SCHOOL
P020798,2022,VOC_POSTSEC
P046839,2022,
P046739,2022,VOC_POSTSEC
P049747,2022,SCHOOL
P043098,2022,BACHELOR_EQ
P039448,2022,MASTER_EQ
P003595,2022,VOC_POSTSEC
P024906,2022,DOCTORATE
P012846,2022,VOC_POSTSEC
P030462,2022,SCHOOL
P014545,2022,VOC_POSTSEC
P026601,2022,
P017550,2022,SCHOOL
P016198,2022,BACHELOR_EQ
P032220,2022,BACHELOR_EQ
P038064,2022,BACHELOR_EQ
P000238,2022,NONE_LOW
P018852,2022,MASTER_EQ
P003137,2022,VOC_POSTSEC
P024739,2022,BACHELOR_EQ
P014089,2022,BACHELOR_EQ
P012877,2022,VOC_POSTSEC
P010082,2022,MASTER_EQ
P039220,2022,NONE_LOW
P043295,2022,BACHELOR_EQ
P037608,2022,NONE_LOW
P049981,2022,VOC_POSTSEC
P030230,2022,SCHOOL
P016504,2022,SCHOOL
P036026,2022,SCHOOL
P028553,2022,VOC_POSTSEC
P005537,2022,NONE_LOW
P032962,2022,VOC_POSTSEC
P004774,2022,VOC_POSTSEC
P043830,2022,VOC_POSTSEC
P014826,2022,BACHELOR_EQ
P029074,2022,MASTER_EQ
P012880,2022,SCHOOL
P025563,2022,SCHOOL
P002614,2022,SCHOOL
P010252,2022,BACHELOR_EQ
P047483,2022,VOC_POSTSEC
P025142,2022,VOC_POSTSEC
P038171,2022,SCHOOL
P027578,2022,SCHOOL
P015690,2022,MASTER_EQ
P024156,2022,VOC_POSTSEC
P006034,2022,SCHOOL
P015695,2022,SCHOOL
P016639,2022,VOC_POSTSEC
P005705,2022,BACHELOR_EQ
P019954,2022,VOC_POSTSEC
P025985,2022,VOC_POSTSEC
P020997,2022,SCHOOL
P008784,2022,VOC_POSTSEC
P014047,2022,VOC_POSTSEC
P008743,2022,SCHOOL
P027513,2022,
P047461,2022,MASTER_EQ
P034030,2022,BACHELOR_EQ
P022487,2022,SCHOOL
P022879,2022,SCHOOL
P022048,2022,SCHOOL
P016731,2022,SCHOOL
P001006,2022,BACHELOR_EQ
P001158,2022,MASTER_EQ
P022224,2022,SCHOOL
P044927,2022,SCHOOL
P010112,2022,BACHELOR_EQ
P025362,2022,VOC_POSTSEC
P041181,2022,MASTER_EQ
P033564,2022,NONE_LOW
P013802,2022,BACHELOR_EQ
P008606,2022,VOC_POSTSEC
P045760,2022,MASTER_EQ
P023374,2022,SCHOOL
P021682,2022,BACHELOR_EQ
P004896,2022,SCHOOL
P010708,2022,VOC_POSTSEC
P047972,2022,SCHOOL
P037011,2022,VOC_POSTSEC
P037705,2022,BACHELOR_EQ
P005445,2022,SCHOOL
P001136,2022,SCHOOL
P032673,2022,SCHOOL
P024093,2022,BACHELOR_EQ
P036745,2022,SCHOOL
P004087,2022,VOC_POSTSEC
P023718,2022,VOC_POSTSEC
P036150,2022,VOC_POSTSEC
P021383,2022,SCHOOL
P003485,2022,VOC_POSTSEC
P018011,2022,BACHELOR_EQ
P048094,2022,MASTER_EQ
P007188,2022,MASTER_EQ
P016743,2022,VOC_POSTSEC
P049615,2022,VOC_POSTSEC
P037296,2022,VOC_POSTSEC
P019705,2022,NONE_LOW
P044180,2022,VOC_POSTSEC
P020824,2022,NONE_LOW
P041576,2022,VOC_POSTSEC
P004977,2022,VOC_POSTSEC
P000701,2022,MASTER_EQ
P009341,2022,VOC_POSTSEC
P049456,2022,VOC_POSTSEC
P044275,2022,VOC_POSTSEC
P035430,2022,VOC_POSTSEC
P022221,2022,VOC_POSTSEC
P003928,2022,SCHOOL
P012843,2022,VOC_POSTSEC
P006465,2022,SCHOOL
P015106,2022,VOC_POSTSEC
P039823,2022,SCHOOL
P005348,2022,VOC_POSTSEC
P018645,2022,VOC_POSTSEC
P020445,2022,BACHELOR_EQ
P026177,2022,VOC_POSTSEC
P023559,2022,BACHELOR_EQ
P022233,2022,SCHOOL
P043520,2022,MASTER_EQ
P045566,2022,MASTER_EQ
P008876,2022,SCHOOL
P013371,2022,BACHELOR_EQ
P013958,2022,SCHOOL
P025837,2022,NONE_LOW
P000014,2022,
P019902,2022,SCHOOL
P029420,2022,NONE_LOW
P031630,2022,VOC_POSTSEC
P035021,2022,NONE_LOW
P040861,2022,VOC_POSTSEC
P040899,2022,VOC_POSTSEC
P016158,2022,MASTER_EQ
P000476,2022,BACHELOR_EQ
P022442,2022,SCHOOL
P032457,2022,NONE_LOW
P048928,2022,MASTER_EQ
P027721,2022,BACHELOR_EQ
P022938,2022,BACHELOR_EQ
P009450,2022,VOC_POSTSEC
P010465,2022,SCHOOL
P023953,2022,SCHOOL
P017074,2022,VOC_POSTSEC
P006389,2022,VOC_POSTSEC
P014306,2022,SCHOOL
P020694,2022,SCHOOL
P037565,2022,MASTER_EQ
P004938,2022,SCHOOL
P042789,2022,SCHOOL
P006370,2022,NONE_LOW
P049940,2022,SCHOOL
P009876,2022,VOC_POSTSEC
P005803,2022,BACHELOR_EQ
P027775,2022,NONE_LOW
P025200,2022,SCHOOL
P001947,2022,NONE_LOW
P007736,2022,VOC_POSTSEC
P044178,2022,BACHELOR_EQ
P032934,2022,SCHOOL
P010605,2022,VOC_POSTSEC
P037969,2022,SCHOOL
P047378,2022,VOC_POSTSEC
P016363,2022,BACHELOR_EQ
P006487,2022,BACHELOR_EQ
P037447,2022,BACHELOR_EQ
P045860,2022,VOC_POSTSEC
P002772,2022,VOC_POSTSEC
P035138,2022,SCHOOL
P015289,2022,SCHOOL
P006132,2022,BACHELOR_EQ
P011844,2022,BACHELOR_EQ
P016904,2022,VOC_POSTSEC
P022622,2022,SCHOOL
P032147,2022,NONE_LOW
P020581,2022,VOC_POSTSEC
P000808,2022,BACHELOR_EQ
P019564,2022,SCHOOL
P029531,2022,VOC_POSTSEC
P034076,2022,BACHELOR_EQ
P034048,2022,BACHELOR_EQ
P000993,2022,SCHOOL
P016776,2022,VOC_POSTSEC
P032641,2022,SCHOOL
P018602,2022,
P011854,2022,VOC_POSTSEC
P032326,2022,VOC_POSTSEC
P046942,2022,VOC_POSTSEC
P037226,2022,NONE_LOW
P040161,2022,SCHOOL
P038675,2022,NONE_LOW
P030388,2022,VOC_POSTSEC
P026477,2022,MASTER_EQ
P043458,2022,SCHOOL
P029921,2022,MASTER_EQ
P005980,2022,VOC_POSTSEC
P041026,2022,NONE_LOW
P029876,2022,MASTER_EQ
P014453,2022,VOC_POSTSEC
P013580,2022,SCHOOL
P007149,2022,VOC_POSTSEC
P048039,2022,SCHOOL
P045228,2022,SCHOOL
P002879,2022,SCHOOL
P041182,2022,VOC_POSTSEC
P038136,2022,VOC_POSTSEC
P002062,2022,VOC_POSTSEC
P038450,2022,VOC_POSTSEC
P039870,2022,BACHELOR_EQ
P039805,2022,VOC_POSTSEC
P012938,2022,UNKNOWN_CODE
P045106,2022,NONE_LOW
P043515,2022,SCHOOL
P026725,2022,VOC_POSTSEC
P004693,2022,VOC_POSTSEC
P001123,2022,NONE_LOW
P000664,2022,VOC_POSTSEC
P033917,2022,VOC_POSTSEC
P009921,2022,NONE_LOW
P004271,2022,VOC_POSTSEC
P038344,2022,MASTER_EQ
P029312,2022,VOC_POSTSEC
P020548,2022,VOC_POSTSEC
P005785,2022,VOC_POSTSEC
P011286,2022,SCHOOL
P012426,2022,BACHELOR_EQ
P001131,2022,VOC_POSTSEC
P037875,2022,MASTER_EQ
P041462,2022,SCHOOL
P020020,2022,VOC_POSTSEC
P039340,2022,BACHELOR_EQ
P018666,2022,SCHOOL
P021043,2022,VOC_POSTSEC
P027633,2022,SCHOOL
P009064,2022,BACHELOR_EQ
P047763,2022,VOC_POSTSEC
P038966,2022,BACHELOR_EQ
P023299,2022,VOC_POSTSEC
P031174,2022,NONE_LOW
P018545,2022,BACHELOR_EQ
P033128,2022,SCHOOL
P048709,2022,SCHOOL
P022173,2022,VOC_POSTSEC
P006269,2022,SCHOOL
P014763,2022,VOC_POSTSEC
P039924,2022,BACHELOR_EQ
P034557,2022,VOC_POSTSEC
P040910,2022,VOC_POSTSEC
P048380,2022,BACHELOR_EQ
P034654,2022,SCHOOL
P033166,2022,MASTER_EQ
P040865,2022,VOC_POSTSEC
P017042,2022,MASTER_EQ
P004397,2022,NONE_LOW
P018097,2022,NONE_LOW
P024098,2022,VOC_POSTSEC
P006993,2022,VOC_POSTSEC
P041743,2022,VOC_POSTSEC
P016328,2022,BACHELOR_EQ
P035259,2022,BACHELOR_EQ
P010333,2022,VOC_POSTSEC
P038542,2022,SCHOOL
P036980,2022,SCHOOL
P027486,2022,VOC_POSTSEC
P000222,2022,NONE_LOW
P037258,2022,NONE_LOW
P006019,2022,VOC_POSTSEC
P016268,2022,SCHOOL
P004065,2022,VOC_POSTSEC
P011488,2022,SCHOOL
P017412,2022,VOC_POSTSEC
P039176,2022,NONE_LOW
P028265,2022,DOCTORATE
P018776,2022,VOC_POSTSEC
P000947,2022,SCHOOL
P040814,2022,MASTER_EQ
P015195,2022,DOCTORATE
P047037,2022,BACHELOR_EQ
P019963,2022,SCHOOL
P027748,2022,BACHELOR_EQ
P037408,2022,SCHOOL
P020198,2022,VOC_POSTSEC
P018613,2022,
P010356,2022,VOC_POSTSEC
P021680,2022,SCHOOL
P012372,2022,BACHELOR_EQ
P024142,2022,BACHELOR_EQ
P018905,2022,VOC_POSTSEC
P016877,2022,
P044612,2022,SCHOOL
P045513,2022,SCHOOL
P019009,2022,BACHELOR_EQ
P013845,2022,MASTER_EQ
P039652,2022,SCHOOL
P030027,2022,VOC_POSTSEC
P040503,2022,VOC_POSTSEC
P049174,2022,SCHOOL
P015354,2022,SCHOOL
P006186,2022,SCHOOL
P033590,2022,NONE_LOW
P043791,2022,NONE_LOW
P021041,2022,SCHOOL
P004283,2022,SCHOOL
P047303,2022,VOC_POSTSEC
P047774,2022,VOC_POSTSEC
P035585,2022,MASTER_EQ
P000349,2022,VOC_POSTSEC
P049077,2022,SCHOOL
P031316,2022,VOC_POSTSEC
P023495,2022,BACHELOR_EQ
P037054,2022,SCHOOL
P047916,2022,MASTER_EQ
P006635,2022,SCHOOL
P012168,2022,NONE_LOW
P036340,2022,VOC_POSTSEC
P015321,2022,VOC_POSTSEC
P003976,2022,SCHOOL
P018608,2022,VOC_POSTSEC
P000945,2022,VOC_POSTSEC
P044390,2022,SCHOOL
P018590,2022,VOC_POSTSEC
P043430,2022,VOC_POSTSEC
P007843,2022,VOC_POSTSEC
P044061,2022,VOC_POSTSEC
P026617,2022,VOC_POSTSEC
P003387,2022,SCHOOL
P009669,2022,SCHOOL
P041103,2022,VOC_POSTSEC
P023359,2022,VOC_POSTSEC
P030104,2022,VOC_POSTSEC
P042904,2022,VOC_POSTSEC
P048079,2022,SCHOOL
P002204,2022,SCHOOL
P009326,2022,SCHOOL
P032275,2022,SCHOOL
P018343,2022,BACHELOR_EQ
P015631,2022,VOC_POSTSEC
P016521,2022,VOC_POSTSEC
P027294,2022,SCHOOL
P003620,2022,MASTER_EQ
P043787,2022,VOC_POSTSEC
P026170,2022,MASTER_EQ
P040525,2022,BACHELOR_EQ
P043320,2022,NONE_LOW
P040396,2022,BACHELOR_EQ
P045578,2022,VOC_POSTSEC
P048550,2022,SCHOOL
P046347,2022,VOC_POSTSEC
P040883,2022,BACHELOR_EQ
P037903,2022,SCHOOL
P041665,2022,SCHOOL
P049668,2022,SCHOOL
P042310,2022,DOCTORATE
P040873,2022,MASTER_EQ
P027521,2022,VOC_POSTSEC
P019476,2022,VOC_POSTSEC
P000027,2022,VOC_POSTSEC
P026165,2022,MASTER_EQ
P040957,2022,VOC_POSTSEC
P029199,2022,VOC_POSTSEC
P011584,2022,VOC_POSTSEC
P044691,2022,VOC_POSTSEC
P036286,2022,SCHOOL
P014465,2022,SCHOOL
P037113,2022,SCHOOL
P007418,2022,BACHELOR_EQ
P035072,2022,NONE_LOW
P044101,2022,BACHELOR_EQ
P048435,2022,VOC_POSTSEC
P025953,2022,VOC_POSTSEC
P021316,2022,VOC_POSTSEC
P013795,2022,SCHOOL
P003550,2022,VOC_POSTSEC
P016885,2022,VOC_POSTSEC
P000245,2022,VOC_POSTSEC
P044562,2022,BACHELOR_EQ
P027908,2022,NONE_LOW
P049161,2022,SCHOOL
P019935,2022,VOC_POSTSEC
P043033,2022,VOC_POSTSEC
P022443,2022,BACHELOR_EQ
P026604,2022,MASTER_EQ
P004227,2022,SCHOOL
P015720,2022,MASTER_EQ
P010102,2022,BACHELOR_EQ
P048518,2022,VOC_POSTSEC
P014822,2022,VOC_POSTSEC
P003659,2022,BACHELOR_EQ
P039255,2022,MASTER_EQ
P045901,2022,SCHOOL
P035851,2022,MASTER_EQ
P036458,2022,NONE_LOW
P034245,2022,MASTER_EQ
P031685,2022,VOC_POSTSEC
P002767,2022,VOC_POSTSEC
