person_id,ref_date,employment_status,days_employed_last_12m,annual_employment_income,contact_address_id
P049241,2025-12-31,employed,277,19173.18,A002565
P049242,2025-12-31,employed,335,22791.01,A002565
P049244,2025-12-31,employed,214,27707.85,A004468
P049251,2025-12-31,employed,282,56110.8,A003071
P049254,2025-12-31,employed,257,32925.76,A010547
P049255,2025-12-31,employed,264,19516.32,A002173
P049256,2025-12-31,employed,365,27317.67,A002173
P049257,2025-12-31,employed,347,16376.8,A002173
P049258,2025-12-31,employed,199,17961.36,A002173
P049259,2025-12-31,marginal,102,3380.53,A008901
P049261,2025-12-31,employed,295,28396.93,A008901
P049264,2025-12-31,employed,334,29454.14,A014455
P049267,2025-12-31,self_employed,260,16260.49,A005755
P049272,2025-12-31,employed,307,24277.89,A015087
P049278,2025-12-31,employed,296,28413.4,A012601
P049282,2025-12-31,employed,214,17162.97,A010174
P049283,2025-12-31,employed,287,21674.35,A011115
P049284,2025-12-31,employed,324,59191.73,A011115
P049287,2025-12-31,employed,223,77666.67,A014870
P049288,2025-12-31,employed,314,48968.45,A017139
P049289,2025-12-31,employed,238,46334.78,A017139
P049292,2025-12-31,employed,322,31279.46,A017861
P049293,2025-12-31,employed,365,36434.69,A001971
P049296,2025-12-31,employed,231,32070.63,A003704
P049300,2025-12-31,employed,268,38595.63,A005869
P049303,2025-12-31,employed,274,8572.72,A000947
P049304,2025-12-31,marginal,119,3202.96,A006765
P049311,2025-12-31,marginal,139,5932.79,A003372
P049315,2025-12-31,employed,273,35116.34,A008888
P049316,2025-12-31,employed,222,16773.04,A008888
P049319,2025-12-31,employed,263,31452.64,A011625
P049322,2025-12-31,employed,273,26673.84,A006638
P049324,2025-12-31,employed,212,60045.05,A014081
P049328,2025-12-31,employed,273,37727.55,A016790
P049329,2025-12-31,employed,309,40831.43,A002242
P049330,2025-12-31,employed,364,20867.25,A012041
P049331,2025-12-31,employed,232,18160.83,A011603
P049332,2025-12-31,self_employed,83,67826.06,A011603
P049334,2025-12-31,employed,334,27804.43,A005530
P049335,2025-12-31,employed,178,22579.17,A007906
P049336,2025-12-31,employed,309,20737.26,A007906
P049337,2025-12-31,employed,303,29653.67,A007906
P049338,2025-12-31,employed,205,19000.94,A014327
P049339,2025-12-31,employed,290,21904.67,A003790
P049344,2025-12-31,employed,271,27423.29,A003790
P049345,2025-12-31,employed,229,39492.75,A005973
P049346,2025-12-31,self_employed,273,84461.5,A013171
P049350,2025-12-31,marginal,174,3127.7,A007860
P049353,2025-12-31,employed,365,67887.91,A001421
P049356,2025-12-31,employed,231,12064.47,A010468
P049359,2025-12-31,employed,228,15951.99,A012549
P049360,2025-12-31,employed,310,24141.45,A011312
P049361,2025-12-31,employed,313,24717.73,A013027
P049362,2025-12-31,employed,308,19724.54,A012649
P049364,2025-12-31,employed,272,11538.55,A003309
P049369,2025-12-31,employed,297,17740,A013870
P049370,2025-12-31,marginal,89,3284.3,A016977
P049371,2025-12-31,employed,315,19825.63,A016977
P049372,2025-12-31,marginal,78,3730.75,A014114
P049373,2025-12-31,employed,292,23311.67,A014114
P049374,2025-12-31,employed,342,20801.57,A014114
P049376,2025-12-31,employed,230,24515.75,A014114
P049378,2025-12-31,employed,271,27949.79,A007774
P049384,2025-12-31,employed,268,33535.07,A016873
P049387,2025-12-31,employed,282,24337.39,A004440
P049389,2025-12-31,employed,294,22220.5,A003774
P049390,2025-12-31,marginal,152,5763.89,A009269
P049391,2025-12-31,self_employed,127,31115.33,A013916
P049392,2025-12-31,employed,221,26618,A013916
P049395,2025-12-31,employed,365,24802.6,A016213
P049396,2025-12-31,employed,365,32357.53,A016213
P049407,2025-12-31,employed,187,17186.66,A007443
P049408,2025-12-31,employed,339,30480.28,A007443
P049409,2025-12-31,employed,329,19798,A004206
P049411,2025-12-31,employed,295,22161.16,A007640
P049412,2025-12-31,employed,336,24574.62,A012504
P049413,2025-12-31,marginal,107,5925.44,A012312
P049416,2025-12-31,employed,307,28401.26,A016384
P049427,2025-12-31,self_employed,164,43240.99,A011735
P049430,2025-12-31,self_employed,208,20245.6,A016085
P049433,2025-12-31,employed,365,19812.93,A000033
P049434,2025-12-31,employed,226,46875.24,A000033
P049435,2025-12-31,employed,271,34814.09,A000033
P049437,2025-12-31,self_employed,349,75244.05,A004979
P049438,2025-12-31,employed,246,80388.84,A004979
P049442,2025-12-31,employed,283,18838.55,A014399
P049443,2025-12-31,employed,365,9378.76,A014399
P049446,2025-12-31,marginal,72,4772.97,A007581
P049447,2025-12-31,self_employed,334,7535.38,A007581
P049449,2025-12-31,marginal,57,2956.36,A004247
P049450,2025-12-31,employed,250,33137.7,A007864
P049452,2025-12-31,marginal,54,4027.26,A007864
P049454,2025-12-31,marginal,104,7219.25,A007619
P049463,2025-12-31,employed,263,20351.6,A014320
P049464,2025-12-31,employed,249,NA,A014320
P049465,2025-12-31,employed,296,44613.54,A014320
P049466,2025-12-31,employed,365,25911.19,A014320
P049468,2025-12-31,employed,346,15612.44,A014320
P049470,2025-12-31,employed,301,40813.25,A014970
P049472,2025-12-31,self_employed,274,19354.4,A000493
P049479,2025-12-31,employed,292,18145.46,A005465
P049480,2025-12-31,employed,270,32377.58,A005465
P049482,2025-12-31,employed,294,23584.43,A005465
P049490,2025-12-31,employed,223,25031.26,A004833
P049491,2025-12-31,employed,233,16339.19,NA
P049492,2025-12-31,marginal,154,4952.42,A011435
P049496,2025-12-31,employed,294,19739.18,A002377
P049497,2025-12-31,employed,365,30478.24,A002377
P049499,2025-12-31,employed,340,36182.54,A002377
P049500,2025-12-31,self_employed,365,13061.74,A008473
P049506,2025-12-31,employed,257,24520.92,A006760
P049507,2025-12-31,self_employed,274,16734.78,A006760
P049514,2025-12-31,employed,213,23305.44,A001028
P049517,2025-12-31,self_employed,146,13176.41,A004432
P049519,2025-12-31,employed,236,33249.15,A013266
P049521,2025-12-31,employed,324,23953.26,A000801
P049522,2025-12-31,employed,213,24624.05,A000801
P049523,2025-12-31,employed,NA,18147.33,A001213
P049524,2025-12-31,employed,256,28392.85,A015071
P049529,2025-12-31,employed,277,11226.29,A006512
P049535,2025-12-31,self_employed,301,14558.7,A003034
P049536,2025-12-31,self_employed,192,10499.49,A002964
P049537,2025-12-31,employed,240,36648.21,A002964
P049538,2025-12-31,marginal,70,3340.78,A017146
P049540,2025-12-31,employed,245,29558.61,A000518
P049541,2025-12-31,employed,227,27100.96,A004468
P049543,2025-12-31,employed,315,43935.5,A004468
P049545,2025-12-31,marginal,24,6809.93,A007585
P049546,2025-12-31,employed,280,23216.51,A007585
P049548,2025-12-31,employed,233,26348.99,A006215
P049550,2025-12-31,employed,313,16560.02,A007523
P049551,2025-12-31,employed,249,24308.15,A007523
P049552,2025-12-31,employed,354,46301.03,A007523
P049553,2025-12-31,employed,318,28349.34,A016491
P049554,2025-12-31,marginal,119,5463.02,A002451
P049555,2025-12-31,employed,324,24486.59,A011489
P049557,2025-12-31,employed,282,37808.32,A000191
P049560,2025-12-31,employed,309,88238.85,A007070
P049562,2025-12-31,employed,325,45101.81,A007070
P049564,2025-12-31,employed,365,11320.07,A013615
P049565,2025-12-31,employed,215,20632.04,A006692
P049567,2025-12-31,employed,246,30402.54,A012001
P049568,2025-12-31,marginal,117,3596.48,A005056
P049569,2025-12-31,employed,347,22699.13,A012354
P049572,2025-12-31,self_employed,240,119911.35,A009737
P049573,2025-12-31,employed,243,NA,A006931
P049575,2025-12-31,employed,275,27723.24,A007581
P049579,2025-12-31,marginal,110,4906.6,A014433
P049587,2025-12-31,employed,319,38537.85,A000154
P049590,2025-12-31,marginal,114,5817.58,A002330
P049592,2025-12-31,employed,354,38581.24,A012530
P049593,2025-12-31,employed,222,17202.28,A007417
P049595,2025-12-31,employed,218,28307.45,A013339
P049597,2025-12-31,employed,243,23215.79,A006002
P049598,2025-12-31,employed,NA,52654.74,A006002
P049599,2025-12-31,employed,225,16396.4,A002125
P049600,2025-12-31,self_employed,227,27068.68,A003604
P049601,2025-12-31,employed,335,51461.36,A004031
P049604,2025-12-31,employed,342,38022.77,A001222
P049605,2025-12-31,employed,265,20384.77,A014368
P049606,2025-12-31,employed,330,45105.76,A008805
P049608,2025-12-31,employed,264,13263.81,A008805
P049616,2025-12-31,employed,315,61791.96,A000426
P049621,2025-12-31,employed,365,40553.63,NA
P049622,2025-12-31,employed,317,36332.39,A008840
P049623,2025-12-31,employed,163,34008.76,A002095
P049631,2025-12-31,employed,317,32880.44,A014021
P049634,2025-12-31,employed,283,17366.12,A016918
P049636,2025-12-31,employed,355,NA,A016095
P049638,2025-12-31,employed,331,51024.4,A005035
P049639,2025-12-31,employed,365,11157.1,A017076
P049643,2025-12-31,marginal,116,5278.13,A007958
P049646,2025-12-31,employed,248,27990.24,A011166
P049648,2025-12-31,marginal,140,4058.24,A012261
P049649,2025-12-31,employed,349,17909.14,A012261
P049653,2025-12-31,employed,259,19836.04,A004458
P049654,2025-12-31,employed,363,10207.53,A000146
P049655,2025-12-31,employed,228,26782.29,A000146
P049658,2025-12-31,marginal,115,4442.81,A006599
P049660,2025-12-31,employed,336,37182.48,A011008
P049662,2025-12-31,self_employed,136,20661.58,A002165
P049663,2025-12-31,employed,307,24973.69,A002165
P049665,2025-12-31,employed,204,18891.31,A012962
P049668,2025-12-31,employed,205,33476.06,A017330
P049670,2025-12-31,employed,323,20001.46,A017330
P049672,2025-12-31,employed,310,19695.53,A005015
P049673,2025-12-31,employed,310,17010.95,A005015
P049675,2025-12-31,employed,256,29554.04,A006991
P049677,2025-12-31,employed,333,36186.2,A004165
P049679,2025-12-31,employed,243,14977.08,A013844
P049681,2025-12-31,self_employed,241,12774.24,A006544
P049682,2025-12-31,employed,354,64471.55,A014969
P049684,2025-12-31,employed,315,42227.89,A011428
P049685,2025-12-31,employed,289,16126.3,A011428
P049688,2025-12-31,employed,217,23537.77,A011216
P049691,2025-12-31,employed,188,38945.93,A008420
P049693,2025-12-31,employed,354,22420.54,A002892
P049696,2025-12-31,employed,188,31265.7,A002892
P049697,2025-12-31,employed,293,31887.32,A002892
P049698,2025-12-31,marginal,119,5575.74,A015665
P049699,2025-12-31,self_employed,365,33818.07,A015665
P049704,2025-12-31,employed,365,56781.46,A009853
P049705,2025-12-31,employed,145,10312.5,A009853
P049707,2025-12-31,marginal,182,3739.32,A009268
P049708,2025-12-31,employed,334,27237.5,A014279
P049710,2025-12-31,employed,233,17167.35,A014279
P049711,2025-12-31,employed,310,13708.43,A014279
P049713,2025-12-31,self_employed,334,26007.91,A008878
P049717,2025-12-31,employed,334,12839.45,A002264
P049721,2025-12-31,self_employed,365,29633.2,A011126
P049723,2025-12-31,employed,320,46335.81,A004017
P049724,2025-12-31,employed,256,25196.67,A004017
P049726,2025-12-31,employed,341,19508.14,A008583
P049729,2025-12-31,employed,218,8257.06,A016243
P049731,2025-12-31,employed,214,29956.7,A001598
P049732,2025-12-31,self_employed,350,14999.9,A007721
P049733,2025-12-31,employed,290,14110.6,A007721
P049736,2025-12-31,employed,306,20001.2,A011209
P049738,2025-12-31,employed,351,18022.71,A008153
P049741,2025-12-31,employed,223,17109.15,A013894
P049747,2025-12-31,employed,203,35609.16,A006749
P049749,2025-12-31,employed,356,12662.8,A000169
P049752,2025-12-31,employed,281,33822.69,A007888
P049753,2025-12-31,employed,280,53715.26,A009955
P049754,2025-12-31,employed,264,25531.39,A016404
P049757,2025-12-31,employed,268,54428.85,A017136
P049758,2025-12-31,employed,322,27068.16,A002296
P049760,2025-12-31,employed,365,38295.12,A015800
P049762,2025-12-31,marginal,104,2281.38,A015683
P049763,2025-12-31,employed,NA,19111.2,A015683
P049764,2025-12-31,no_record,0,0,A015683
P049765,2025-12-31,employed,183,22304.58,A006685
P049766,2025-12-31,employed,287,20921.92,NA
P049774,2025-12-31,employed,201,15073.59,A006957
P049777,2025-12-31,employed,277,15796.62,A006957
P049779,2025-12-31,employed,365,10518.2,A005648
P049780,2025-12-31,marginal,159,5128.61,A000342
P049784,2025-12-31,employed,255,28394.1,A000342
P049785,2025-12-31,employed,324,28354.88,A003248
P049787,2025-12-31,employed,236,37403.65,A007218
P049789,2025-12-31,employed,298,52754.36,A003726
P049790,2025-12-31,employed,318,28691.04,A003726
P049792,2025-12-31,self_employed,231,7963.34,A004778
P049794,2025-12-31,employed,342,35517.3,A006357
P049796,2025-12-31,employed,294,22165.34,A015012
P049797,2025-12-31,employed,192,19512.17,A015012
P049800,2025-12-31,employed,284,13484.32,A017483
P049801,2025-12-31,employed,281,37986.07,A017483
P049803,2025-12-31,marginal,144,4141.88,A003412
P049805,2025-12-31,employed,236,49964.83,A003412
P049807,2025-12-31,employed,230,41626.45,A006823
P049808,2025-12-31,employed,253,6419.9,A011202
P049809,2025-12-31,employed,208,30240.98,A002630
P049810,2025-12-31,employed,293,34657.14,A002630
P049812,2025-12-31,self_employed,354,15742.73,A008938
P049813,2025-12-31,no_record,0,0,A008938
P049815,2025-12-31,employed,325,46174.86,A012604
P049820,2025-12-31,employed,234,11655.77,A006195
P049823,2025-12-31,marginal,134,5862.01,A006195
P049827,2025-12-31,employed,292,20601.44,NA
P049828,2025-12-31,employed,351,14630.35,A009226
P049830,2025-12-31,employed,288,46257.28,A014491
P049831,2025-12-31,employed,303,33177.03,NA
P049835,2025-12-31,employed,343,25366.7,A015012
P049836,2025-12-31,self_employed,365,10807.48,A015012
P049838,2025-12-31,employed,299,39519.88,A015012
P049841,2025-12-31,employed,358,24617.34,A016695
P049842,2025-12-31,marginal,107,9275.78,A016695
P049848,2025-12-31,marginal,134,9597.68,A008854
P049851,2025-12-31,employed,273,15485.34,A010569
P049854,2025-12-31,employed,282,62945.68,A013066
P049855,2025-12-31,employed,330,23622.79,A013066
P049856,2025-12-31,no_record,0,0,A013066
P049859,2025-12-31,employed,264,15212.77,A009852
P049860,2025-12-31,employed,222,20537.9,A009852
P049861,2025-12-31,employed,335,30067.12,A009852
P049862,2025-12-31,employed,339,25591.17,A015922
P049868,2025-12-31,marginal,42,6367.74,A004192
P049874,2025-12-31,employed,315,NA,A014241
P049875,2025-12-31,employed,207,NA,A014241
P049880,2025-12-31,employed,365,15938.09,NA
P049886,2025-12-31,employed,238,59185.57,A007752
P049887,2025-12-31,self_employed,365,44331.1,A013803
P049888,2025-12-31,employed,271,22828.8,A013803
P049890,2025-12-31,marginal,162,4927.14,A007124
P049892,2025-12-31,employed,220,15426.65,A007124
P049894,2025-12-31,employed,260,14633.53,A007115
P049900,2025-12-31,employed,245,23693.31,A010468
P049901,2025-12-31,employed,252,21009.42,A010468
P049906,2025-12-31,employed,234,28582.3,A008535
P049908,2025-12-31,employed,320,17518.11,A000530
P049915,2025-12-31,self_employed,365,6730.86,A011587
P049917,2025-12-31,self_employed,274,41039.66,A002653
P049918,2025-12-31,marginal,130,4478.12,A002653
P049919,2025-12-31,employed,203,13450.13,A002771
P049920,2025-12-31,employed,362,34246.59,A002771
P049928,2025-12-31,self_employed,308,28280.11,A000821
P049930,2025-12-31,marginal,127,5465.57,A011549
P049932,2025-12-31,marginal,NA,3976.62,A016614
P049933,2025-12-31,employed,283,49719.35,A017868
P049934,2025-12-31,employed,219,51091.55,A017868
P049936,2025-12-31,employed,292,57539.49,A017868
P049939,2025-12-31,employed,312,26395.88,A009956
P049940,2025-12-31,employed,321,28759.71,A004281
P049942,2025-12-31,employed,365,15694.31,A000458
P049943,2025-12-31,marginal,157,4185.2,A000458
P049952,2025-12-31,employed,196,22761.27,A016043
P049953,2025-12-31,employed,277,24430.76,A016043
P049954,2025-12-31,employed,290,9771.03,A016043
P049955,2025-12-31,employed,253,19347.09,A016043
P049956,2025-12-31,employed,343,22011.72,A006050
P049959,2025-12-31,employed,240,31118.2,A009635
P049960,2025-12-31,employed,310,22568.42,A001948
P049961,2025-12-31,employed,311,14059.33,A002824
P049965,2025-12-31,employed,339,30046.54,A008660
P049969,2025-12-31,employed,306,36559.5,A014497
P049970,2025-12-31,marginal,100,5573.65,A014497
P049971,2025-12-31,marginal,160,3913.07,A004439
P049974,2025-12-31,employed,275,37059.19,A013626
P049976,2025-12-31,self_employed,216,11140.55,A013626
P049980,2025-12-31,employed,345,53000.26,A002180
P049981,2025-12-31,employed,361,48202.52,A012094
P049983,2025-12-31,employed,236,16922.85,A012094
P049985,2025-12-31,employed,336,12154.31,A017879
P049990,2025-12-31,employed,313,110967.89,A001270
P049991,2025-12-31,marginal,120,7925.66,A001270
P049992,2025-12-31,no_record,0,0,A005748
P049998,2025-12-31,employed,316,11117.1,A011191
P050000,2025-12-31,employed,356,41176.14,A001101
P050017,2025-12-31,no_record,0,0,A013299
P050052,2025-12-31,employed,280,46895.72,A004884
P050053,2025-12-31,employed,274,25207.11,A011541
P050056,2025-12-31,marginal,147,5510.35,A000023
P050074,2025-12-31,employed,326,26844.14,A001639
P050096,2025-12-31,employed,347,41158.27,A009792
P050097,2025-12-31,no_record,0,0,A000860
P050145,2025-12-31,no_record,0,0,A013302
P050153,2025-12-31,employed,269,14303.45,A003197
P050164,2025-12-31,self_employed,160,134466.84,A002841
P050167,2025-12-31,no_record,0,0,A014317
P050181,2025-12-31,employed,365,21601.56,NA
P050186,2025-12-31,employed,365,11599.61,A013027
P050190,2025-12-31,employed,185,9371.03,A016111
P050192,2025-12-31,employed,365,39552.42,A017197
P050265,2025-12-31,no_record,0,0,A014065
P050322,2025-12-31,employed,225,20379.93,A014103
P050334,2025-12-31,no_record,0,0,A012121
P050354,2025-12-31,no_record,0,0,A011386
P050363,2025-12-31,no_record,0,0,A003730
P050384,2025-12-31,no_record,0,0,A009799
P050391,2025-12-31,employed,291,30589.93,A014303
P050401,2025-12-31,no_record,0,0,A013877
P050408,2025-12-31,employed,277,40704.4,A003683
P050430,2025-12-31,no_record,0,0,A003440
P050448,2025-12-31,employed,365,26729.02,A010743
P050450,2025-12-31,no_record,0,0,A001638
P050451,2025-12-31,employed,247,25919.08,A000637
P050504,2025-12-31,employed,295,30197.42,A014964
P050525,2025-12-31,employed,238,31648.42,NA
P050545,2025-12-31,employed,229,NA,A005686
P050557,2025-12-31,no_record,0,0,A005314
P050581,2025-12-31,employed,210,54952.5,A010505
P050591,2025-12-31,employed,214,23184.32,A002392
P050601,2025-12-31,employed,319,45596.8,A000627
P050602,2025-12-31,employed,287,45634.3,A011203
P050616,2025-12-31,no_record,0,0,A004839
P050632,2025-12-31,no_record,0,0,A002927
P050648,2025-12-31,no_record,0,0,NA
P050674,2025-12-31,employed,246,14602.28,A007087
P050685,2025-12-31,employed,301,23451.16,A015774
P050690,2025-12-31,employed,361,24785.43,A012415
P050730,2025-12-31,no_record,0,0,A010090
P050743,2025-12-31,no_record,0,0,A017784
