person_id,true_resident,sex,age,age_group,citizenship_group,true_household_id,true_address_id,true_region_code,true_municipality_code,former_household_id,former_address_id,former_region_code,former_municipality_code,departure_date_true,in_population_register,coverage_status_true,overcoverage_flag_true,undercoverage_flag_true,registered_household_id_sim,registered_address_id_sim,registered_region_code_sim,registered_municipality_code_sim
P052721,0,F,29,25-39,DE,,,,,H006625,A015989,R04,R04-M03,2025-07-13,1,overcoverage,1,0,H006625,A015989,R04,R04-M03
P052722,0,F,30,25-39,EU,,,,,H000999,A007934,R09,R09-M01,2023-04-26,0,correctly_absent,0,0,H000999,A007934,R09,R09-M01
P052723,0,F,66,65-79,DE,,,,,H018902,A011347,R02,R02-M04,2022-11-28,1,overcoverage,1,0,H018902,A011347,R02,R02-M04
P052724,0,M,14,6-17,DE,,,,,H009865,A016128,R05,R05-M03,2025-03-14,1,overcoverage,1,0,H009865,A016128,R05,R05-M03
P052725,0,M,47,40-64,DE,,,,,H011655,A008282,R10,R10-M01,2025-08-24,1,overcoverage,1,0,H011655,A008282,R10,R10-M01
P052726,0,M,42,40-64,EU,,,,,H022557,A001673,R02,R02-M01,2022-09-21,1,overcoverage,1,0,H022557,A001673,R02,R02-M01
P052727,0,F,35,25-39,EU,,,,,H002255,A004945,R06,R06-M04,2024-02-28,1,overcoverage,1,0,H002255,A004945,R06,R06-M04
P052728,0,M,47,40-64,Non-EU,,,,,H012361,A006605,R10,R10-M02,2024-12-18,1,overcoverage,1,0,H012361,A006605,R10,R10-M02
P052729,0,M,54,40-64,EU,,,,,H020920,A002970,R06,R06-M03,2022-12-04,0,correctly_absent,0,0,H020920,A002970,R06,R06-M03
P052730,0,M,33,25-39,EU,,,,,H011014,A002462,R01,R01-M02,2022-07-02,1,overcoverage,1,0,H011014,A002462,R01,R01-M02
P052731,0,F,21,18-24,Non-EU,,,,,H001436,A007358,R10,R10-M01,2024-07-29,1,overcoverage,1,0,H001436,A007358,R10,R10-M01
P052732,0,F,31,25-39,DE,,,,,H003843,A003163,R05,R05-M01,2023-09-17,1,overcoverage,1,0,H003843,A003163,R05,R05-M01
P052733,0,F,27,25-39,DE,,,,,H020083,A011639,R03,R03-M04,2022-08-19,1,overcoverage,1,0,H020083,A011639,R03,R03-M04
P052734,0,M,39,25-39,DE,,,,,H000238,A017478,R06,R06-M04,2024-12-13,1,overcoverage,1,0,H000238,A017478,R06,R06-M04
P052735,0,F,72,65-79,Non-EU,,,,,H000937,A010895,R12,R12-M02,2025-02-05,0,correctly_absent,0,0,H000937,A010895,R12,R12-M02
P052736,0,M,21,18-24,DE,,,,,H000703,A012752,R09,R09-M04,2022-09-11,1,overcoverage,1,0,H000703,A012752,R09,R09-M04
P052737,0,M,7,6-17,DE,,,,,H012477,A015752,R02,R02-M04,2025-11-22,1,overcoverage,1,0,H012477,A015752,R02,R02-M04
P052738,0,M,24,18-24,DE,,,,,H011723,A016895,R03,R03-M04,2022-11-27,1,overcoverage,1,0,H011723,A016895,R03,R03-M04
P052739,0,F,5,0-5,DE,,,,,H002190,A007296,R09,R09-M02,2023-09-23,1,overcoverage,1,0,H002190,A007296,R09,R09-M02
P052740,0,M,29,25-39,DE,,,,,H016044,A010560,R09,R09-M01,2025-02-28,1,overcoverage,1,0,H016044,A010560,R09,R09-M01
P052741,0,M,65,65-79,Non-EU,,,,,H007941,A006727,R02,R02-M01,2022-01-08,1,overcoverage,1,0,H007941,A006727,R02,R02-M01
P052742,0,M,51,40-64,DE,,,,,H009745,A017955,R12,R12-M02,2023-09-13,1,overcoverage,1,0,H009745,A017955,R12,R12-M02
P052743,0,M,31,25-39,EU,,,,,H015579,A017556,R08,R08-M01,2023-12-17,1,overcoverage,1,0,H015579,A017556,R08,R08-M01
P052744,0,F,61,40-64,DE,,,,,H005727,A003202,R12,R12-M04,2022-06-08,0,correctly_absent,0,0,H005727,A003202,R12,R12-M04
P052745,0,F,59,40-64,DE,,,,,H023628,A000885,R12,R12-M03,2023-02-01,1,overcoverage,1,0,H023628,A000885,R12,R12-M03
P052746,0,F,28,25-39,Non-EU,,,,,H003050,A002278,R03,R03-M04,2024-11-23,1,overcoverage,1,0,H003050,A002278,R03,R03-M04
P052747,0,F,41,40-64,DE,,,,,H015508,A012437,R10,R10-M03,2025-01-29,0,correctly_absent,0,0,H015508,A012437,R10,R10-M03
P052748,0,F,20,18-24,EU,,,,,H020907,A015683,R05,R05-M04,2023-05-29,1,overcoverage,1,0,H020907,A015683,R05,R05-M04
P052749,0,M,55,40-64,DE,,,,,H008349,A015852,R01,R01-M03,2023-11-14,1,overcoverage,1,0,H008349,A015852,R01,R01-M03
P052750,0,M,38,25-39,DE,,,,,H014526,A015385,R09,R09-M01,2024-04-29,0,correctly_absent,0,0,H014526,A015385,R09,R09-M01
P052751,0,M,12,6-17,Non-EU,,,,,H022485,A007185,R10,R10-M04,2023-11-19,1,overcoverage,1,0,H022485,A007185,R10,R10-M04
P052752,0,M,72,65-79,Non-EU,,,,,H005656,A014770,R03,R03-M03,2022-09-07,1,overcoverage,1,0,H005656,A014770,R03,R03-M03
P052753,0,M,70,65-79,DE,,,,,H019591,A016143,R02,R02-M03,2023-01-19,1,overcoverage,1,0,H019591,A016143,R02,R02-M03
P052754,0,M,38,25-39,DE,,,,,H006141,A006220,R09,R09-M01,2022-03-01,1,overcoverage,1,0,H006141,A006220,R09,R09-M01
P052755,0,M,20,18-24,DE,,,,,H004185,A009309,R08,R08-M01,2024-09-21,1,overcoverage,1,0,H004185,A009309,R08,R08-M01
P052756,0,M,41,40-64,DE,,,,,H003057,A007965,R05,R05-M01,2022-05-20,0,correctly_absent,0,0,H003057,A007965,R05,R05-M01
P052757,0,F,43,40-64,DE,,,,,H016713,A001813,R06,R06-M02,2025-07-15,0,correctly_absent,0,0,H016713,A001813,R06,R06-M02
P052758,0,F,60,40-64,DE,,,,,H010012,A010490,R09,R09-M03,2023-12-04,1,overcoverage,1,0,H010012,A010490,R09,R09-M03
P052759,0,M,43,40-64,DE,,,,,H001965,A015374,R07,R07-M02,2023-08-17,1,overcoverage,1,0,H001965,A015374,R07,R07-M02
P052760,0,F,68,65-79,EU,,,,,H005790,A006394,R05,R05-M02,2025-06-12,1,overcoverage,1,0,H005790,A006394,R05,R05-M02
P052761,0,M,21,18-24,DE,,,,,H020194,A012564,R02,R02-M01,2025-10-05,1,overcoverage,1,0,H020194,A012564,R02,R02-M01
P052762,0,M,16,6-17,Non-EU,,,,,H015477,A005720,R08,R08-M02,2022-01-20,1,overcoverage,1,0,H015477,A005720,R08,R08-M02
P052763,0,M,28,25-39,DE,,,,,H013039,A014744,R05,R05-M01,2022-11-20,1,overcoverage,1,0,H013039,A014744,R05,R05-M01
P052764,0,F,25,25-39,EU,,,,,H023549,A016057,R02,R02-M01,2025-05-27,1,overcoverage,1,0,H023549,A016057,R02,R02-M01
P052765,0,M,18,18-24,EU,,,,,H005341,A012994,R12,R12-M01,2024-03-02,1,overcoverage,1,0,H005341,A012994,R12,R12-M01
P052766,0,F,29,25-39,DE,,,,,H022135,A010178,R12,R12-M03,2022-02-17,1,overcoverage,1,0,H022135,A010178,R12,R12-M03
P052767,0,F,48,40-64,Non-EU,,,,,H022987,A001739,R09,R09-M01,2023-11-12,1,overcoverage,1,0,H022987,A001739,R09,R09-M01
P052768,0,F,46,40-64,DE,,,,,H004937,A005566,R11,R11-M04,2023-07-24,1,overcoverage,1,0,H004937,A005566,R11,R11-M04
P052769,0,M,25,25-39,Non-EU,,,,,H005271,A006697,R02,R02-M03,2024-08-04,1,overcoverage,1,0,H005271,A006697,R02,R02-M03
P052770,0,M,58,40-64,EU,,,,,H005972,A005151,R08,R08-M02,2022-12-29,1,overcoverage,1,0,H005972,A005151,R08,R08-M02
P052771,0,F,32,25-39,EU,,,,,H012052,A013390,R01,R01-M02,2023-12-24,1,overcoverage,1,0,H012052,A013390,R01,R01-M02
P052772,0,F,71,65-79,DE,,,,,H014020,A013156,R03,R03-M01,2023-02-14,0,correctly_absent,0,0,H014020,A013156,R03,R03-M01
P052773,0,M,61,40-64,EU,,,,,H015111,A005707,R10,R10-M02,2022-07-20,1,overcoverage,1,0,H015111,A005707,R10,R10-M02
P052774,0,M,50,40-64,DE,,,,,H005379,A003743,R10,R10-M01,2023-01-08,0,correctly_absent,0,0,H005379,A003743,R10,R10-M01
P052775,0,F,50,40-64,EU,,,,,H001804,A003891,R01,R01-M01,2023-04-04,1,overcoverage,1,0,H001804,A003891,R01,R01-M01
P052776,0,M,26,25-39,Non-EU,,,,,H011755,A013408,R11,R11-M03,2023-11-11,1,overcoverage,1,0,H011755,A013408,R11,R11-M03
P052777,0,M,60,40-64,DE,,,,,H008965,A014371,R02,R02-M04,2022-03-09,1,overcoverage,1,0,H008965,A014371,R02,R02-M04
P052778,0,F,48,40-64,DE,,,,,H019252,A015074,R05,R05-M04,2023-06-21,1,overcoverage,1,0,H019252,A015074,R05,R05-M04
P052779,0,M,22,18-24,DE,,,,,H020729,A003170,R10,R10-M01,2023-02-18,1,overcoverage,1,0,H020729,A003170,R10,R10-M01
P052780,0,F,44,40-64,EU,,,,,H011404,A006546,R07,R07-M03,2023-12-27,1,overcoverage,1,0,H011404,A006546,R07,R07-M03
P052781,0,F,41,40-64,Non-EU,,,,,H023464,A004928,R04,R04-M01,2025-11-09,1,overcoverage,1,0,H023464,A004928,R04,R04-M01
P052782,0,F,26,25-39,Non-EU,,,,,H011866,A014985,R12,R12-M04,2024-03-03,1,overcoverage,1,0,H011866,A014985,R12,R12-M04
P052783,0,M,22,18-24,DE,,,,,H008108,A016654,R12,R12-M04,2025-07-31,1,overcoverage,1,0,H008108,A016654,R12,R12-M04
P052784,0,M,25,25-39,DE,,,,,H023097,A002945,R02,R02-M02,2023-12-16,1,overcoverage,1,0,H023097,A002945,R02,R02-M02
P052785,0,F,28,25-39,EU,,,,,H002275,A006082,R05,R05-M04,2025-06-06,1,overcoverage,1,0,H002275,A006082,R05,R05-M04
P052786,0,M,36,25-39,Non-EU,,,,,H020776,A004900,R03,R03-M02,2023-06-22,1,overcoverage,1,0,H020776,A004900,R03,R03-M02
P052787,0,F,38,25-39,DE,,,,,H018229,A002042,R04,R04-M01,2024-02-13,0,correctly_absent,0,0,H018229,A002042,R04,R04-M01
P052788,0,F,37,25-39,DE,,,,,H010372,A008321,R05,R05-M01,2024-02-18,1,overcoverage,1,0,H010372,A008321,R05,R05-M01
P052789,0,F,18,18-24,Non-EU,,,,,H013679,A013349,R02,R02-M04,2022-12-17,1,overcoverage,1,0,H013679,A013349,R02,R02-M04
P052790,0,F,67,65-79,DE,,,,,H013823,A002266,R02,R02-M01,2024-10-05,1,overcoverage,1,0,H013823,A002266,R02,R02-M01
P052791,0,F,38,25-39,DE,,,,,H018946,A002077,R10,R10-M04,2024-08-17,1,overcoverage,1,0,H018946,A002077,R10,R10-M04
P052792,0,F,39,25-39,Non-EU,,,,,H018659,A014090,R01,R01-M01,2022-05-26,1,overcoverage,1,0,H018659,A014090,R01,R01-M01
P052793,0,F,61,40-64,DE,,,,,H010011,A009495,R09,R09-M01,2025-01-22,1,overcoverage,1,0,H010011,A009495,R09,R09-M01
P052794,0,M,34,25-39,DE,,,,,H017994,A008830,R01,R01-M01,2025-08-25,1,overcoverage,1,0,H017994,A008830,R01,R01-M01
P052795,0,F,11,6-17,DE,,,,,H017646,A000588,R11,R11-M01,2025-05-19,1,overcoverage,1,0,H017646,A000588,R11,R11-M01
P052796,0,M,20,18-24,Non-EU,,,,,H002211,A006161,R02,R02-M02,2025-08-05,0,correctly_absent,0,0,H002211,A006161,R02,R02-M02
P052797,0,F,75,65-79,Non-EU,,,,,H014689,A006135,R05,R05-M02,2022-04-21,1,overcoverage,1,0,H014689,A006135,R05,R05-M02
P052798,0,F,4,0-5,Non-EU,,,,,H016732,A006171,R06,R06-M03,2022-11-22,1,overcoverage,1,0,H016732,A006171,R06,R06-M03
P052799,0,M,25,25-39,DE,,,,,H022272,A005467,R04,R04-M02,2025-08-16,1,overcoverage,1,0,H022272,A005467,R04,R04-M02
P052800,0,M,70,65-79,DE,,,,,H003298,A006053,R05,R05-M03,2024-07-08,0,correctly_absent,0,0,H003298,A006053,R05,R05-M03
P052801,0,F,28,25-39,DE,,,,,H003423,A000664,R10,R10-M01,2023-02-02,1,overcoverage,1,0,H003423,A000664,R10,R10-M01
P052802,0,F,5,0-5,Non-EU,,,,,H010485,A013892,R11,R11-M02,2023-09-09,1,overcoverage,1,0,H010485,A013892,R11,R11-M02
P052803,0,M,38,25-39,DE,,,,,H000890,A017274,R01,R01-M02,2025-10-17,0,correctly_absent,0,0,H000890,A017274,R01,R01-M02
P052804,0,F,75,65-79,DE,,,,,H003525,A013702,R10,R10-M02,2025-03-07,1,overcoverage,1,0,H003525,A013702,R10,R10-M02
P052805,0,M,46,40-64,DE,,,,,H000390,A017498,R02,R02-M04,2022-04-03,0,correctly_absent,0,0,H000390,A017498,R02,R02-M04
P052806,0,M,36,25-39,DE,,,,,H017968,A011150,R12,R12-M02,2023-05-14,1,overcoverage,1,0,H017968,A011150,R12,R12-M02
P052807,0,F,33,25-39,DE,,,,,H006315,A011860,R12,R12-M01,2023-01-04,1,overcoverage,1,0,H006315,A011860,R12,R12-M01
P052808,0,F,30,25-39,DE,,,,,H016754,A000382,R01,R01-M03,2024-02-23,1,overcoverage,1,0,H016754,A000382,R01,R01-M03
P052809,0,F,39,25-39,EU,,,,,H015216,A016221,R09,R09-M02,2022-02-22,1,overcoverage,1,0,H015216,A016221,R09,R09-M02
P052810,0,M,48,40-64,EU,,,,,H000314,A014553,R01,R01-M03,2025-04-19,1,overcoverage,1,0,H000314,A014553,R01,R01-M03
P052811,0,M,30,25-39,DE,,,,,H010406,A016909,R09,R09-M02,2022-12-06,1,overcoverage,1,0,H010406,A016909,R09,R09-M02
P052812,0,F,36,25-39,Non-EU,,,,,H018715,A008544,R04,R04-M03,2022-01-03,1,overcoverage,1,0,H018715,A008544,R04,R04-M03
P052813,0,F,95,80+,DE,,,,,H001386,A007389,R03,R03-M03,2023-03-30,0,correctly_absent,0,0,H001386,A007389,R03,R03-M03
P052814,0,F,23,18-24,DE,,,,,H005045,A004088,R05,R05-M02,2025-02-06,1,overcoverage,1,0,H005045,A004088,R05,R05-M02
P052815,0,F,34,25-39,Non-EU,,,,,H005917,A017421,R03,R03-M03,2024-08-18,1,overcoverage,1,0,H005917,A017421,R03,R03-M03
P052816,0,F,48,40-64,DE,,,,,H012258,A012205,R04,R04-M02,2025-02-10,1,overcoverage,1,0,H012258,A012205,R04,R04-M02
P052817,0,M,27,25-39,Non-EU,,,,,H006291,A000662,R06,R06-M04,2025-02-20,1,overcoverage,1,0,H006291,A000662,R06,R06-M04
P052818,0,M,25,25-39,Non-EU,,,,,H016817,A000257,R07,R07-M01,2022-03-26,1,overcoverage,1,0,H016817,A000257,R07,R07-M01
P052819,0,F,24,18-24,DE,,,,,H001651,A015863,R05,R05-M01,2025-02-21,1,overcoverage,1,0,H001651,A015863,R05,R05-M01
P052820,0,M,45,40-64,DE,,,,,H003278,A004486,R03,R03-M03,2024-03-14,0,correctly_absent,0,0,H003278,A004486,R03,R03-M03
P052821,0,M,53,40-64,DE,,,,,H005799,A016008,R04,R04-M04,2024-04-20,1,overcoverage,1,0,H005799,A016008,R04,R04-M04
P052822,0,M,44,40-64,EU,,,,,H016347,A004550,R12,R12-M03,2024-07-03,0,correctly_absent,0,0,H016347,A004550,R12,R12-M03
P052823,0,F,20,18-24,DE,,,,,H013987,A015580,R02,R02-M03,2024-12-14,1,overcoverage,1,0,H013987,A015580,R02,R02-M03
P052824,0,M,40,40-64,DE,,,,,H002196,A004202,R02,R02-M04,2023-05-15,1,overcoverage,1,0,H002196,A004202,R02,R02-M04
P052825,0,F,37,25-39,DE,,,,,H007742,A016626,R04,R04-M03,2024-06-13,1,overcoverage,1,0,H007742,A016626,R04,R04-M03
P052826,0,M,48,40-64,Non-EU,,,,,H021656,A010057,R03,R03-M02,2025-01-28,0,correctly_absent,0,0,H021656,A010057,R03,R03-M02
P052827,0,M,6,6-17,EU,,,,,H001339,A009227,R02,R02-M04,2024-08-12,1,overcoverage,1,0,H001339,A009227,R02,R02-M04
P052828,0,F,32,25-39,DE,,,,,H020671,A012556,R01,R01-M03,2022-04-28,1,overcoverage,1,0,H020671,A012556,R01,R01-M03
P052829,0,M,19,18-24,DE,,,,,H023204,A005198,R12,R12-M02,2024-05-20,0,correctly_absent,0,0,H023204,A005198,R12,R12-M02
P052830,0,M,39,25-39,EU,,,,,H023552,A002078,R10,R10-M03,2022-07-03,1,overcoverage,1,0,H023552,A002078,R10,R10-M03
P052831,0,M,55,40-64,DE,,,,,H014785,A012666,R12,R12-M03,2025-06-05,1,overcoverage,1,0,H014785,A012666,R12,R12-M03
P052832,0,F,54,40-64,EU,,,,,H009929,A001950,R11,R11-M01,2024-11-09,1,overcoverage,1,0,H009929,A001950,R11,R11-M01
P052833,0,F,4,0-5,EU,,,,,H018315,A002933,R11,R11-M04,2022-12-25,1,overcoverage,1,0,H018315,A002933,R11,R11-M04
P052834,0,F,68,65-79,EU,,,,,H002701,A017120,R09,R09-M02,2025-05-13,1,overcoverage,1,0,H002701,A017120,R09,R09-M02
P052835,0,M,53,40-64,Non-EU,,,,,H009218,A013793,R02,R02-M01,2023-02-15,1,overcoverage,1,0,H009218,A013793,R02,R02-M01
P052836,0,F,32,25-39,Non-EU,,,,,H012700,A011975,R06,R06-M04,2023-07-30,0,correctly_absent,0,0,H012700,A011975,R06,R06-M04
P052837,0,F,53,40-64,EU,,,,,H011227,A001687,R02,R02-M04,2022-09-27,1,overcoverage,1,0,H011227,A001687,R02,R02-M04
P052838,0,M,20,18-24,EU,,,,,H016953,A000606,R12,R12-M03,2024-07-17,0,correctly_absent,0,0,H016953,A000606,R12,R12-M03
P052839,0,F,93,80+,Non-EU,,,,,H013082,A009142,R05,R05-M04,2022-06-10,0,correctly_absent,0,0,H013082,A009142,R05,R05-M04
P052840,0,F,77,65-79,Non-EU,,,,,H020053,A017622,R10,R10-M04,2023-09-25,1,overcoverage,1,0,H020053,A017622,R10,R10-M04
P052841,0,M,36,25-39,Non-EU,,,,,H002998,A002155,R04,R04-M02,2024-05-04,1,overcoverage,1,0,H002998,A002155,R04,R04-M02
P052842,0,F,72,65-79,DE,,,,,H010703,A004354,R02,R02-M04,2024-08-20,1,overcoverage,1,0,H010703,A004354,R02,R02-M04
P052843,0,M,44,40-64,DE,,,,,H012151,A015616,R02,R02-M02,2024-01-31,1,overcoverage,1,0,H012151,A015616,R02,R02-M02
P052844,0,M,28,25-39,DE,,,,,H006864,A016852,R03,R03-M04,2022-01-13,1,overcoverage,1,0,H006864,A016852,R03,R03-M04
P052845,0,M,18,18-24,DE,,,,,H011075,A000920,R09,R09-M04,2022-07-22,1,overcoverage,1,0,H011075,A000920,R09,R09-M04
P052846,0,M,79,65-79,EU,,,,,H012871,A017726,R01,R01-M03,2022-01-05,1,overcoverage,1,0,H012871,A017726,R01,R01-M03
P052847,0,F,32,25-39,Non-EU,,,,,H012269,A000194,R10,R10-M04,2024-07-14,1,overcoverage,1,0,H012269,A000194,R10,R10-M04
P052848,0,F,63,40-64,DE,,,,,H002181,A005104,R05,R05-M03,2024-09-10,1,overcoverage,1,0,H002181,A005104,R05,R05-M03
P052849,0,F,70,65-79,EU,,,,,H000999,A007934,R09,R09-M01,2023-06-15,1,overcoverage,1,0,H000999,A007934,R09,R09-M01
P052850,0,F,93,80+,EU,,,,,H013818,A009965,R06,R06-M03,2025-10-30,1,overcoverage,1,0,H013818,A009965,R06,R06-M03
P052851,0,F,62,40-64,DE,,,,,H001247,A012082,R09,R09-M04,2022-07-06,1,overcoverage,1,0,H001247,A012082,R09,R09-M04
P052852,0,M,81,80+,Non-EU,,,,,H001328,A011659,R09,R09-M01,2023-12-29,1,overcoverage,1,0,H001328,A011659,R09,R09-M01
P052853,0,F,45,40-64,DE,,,,,H023624,A012892,R08,R08-M01,2023-09-17,1,overcoverage,1,0,H023624,A012892,R08,R08-M01
P052854,0,F,30,25-39,Non-EU,,,,,H004439,A003005,R05,R05-M04,2023-09-10,0,correctly_absent,0,0,H004439,A003005,R05,R05-M04
P052855,0,M,22,18-24,EU,,,,,H005952,A016705,R05,R05-M01,2023-06-17,1,overcoverage,1,0,H005952,A016705,R05,R05-M01
P052856,0,F,51,40-64,DE,,,,,H005044,A011211,R01,R01-M04,2025-11-22,1,overcoverage,1,0,H005044,A011211,R01,R01-M04
P052857,0,F,54,40-64,Non-EU,,,,,H022417,A003534,R05,R05-M03,2023-11-06,1,overcoverage,1,0,H022417,A003534,R05,R05-M03
P052858,0,M,57,40-64,DE,,,,,H021515,A016644,R10,R10-M02,2025-03-12,1,overcoverage,1,0,H021515,A016644,R10,R10-M02
P052859,0,F,77,65-79,DE,,,,,H016086,A000764,R09,R09-M02,2025-06-30,1,overcoverage,1,0,H016086,A000764,R09,R09-M02
P052860,0,F,31,25-39,Non-EU,,,,,H012826,A014906,R10,R10-M02,2024-04-18,1,overcoverage,1,0,H012826,A014906,R10,R10-M02
P052861,0,M,8,6-17,EU,,,,,H017562,A000354,R05,R05-M02,2022-01-28,1,overcoverage,1,0,H017562,A000354,R05,R05-M02
P052862,0,M,59,40-64,Non-EU,,,,,H023285,A005679,R11,R11-M01,2023-06-13,0,correctly_absent,0,0,H023285,A005679,R11,R11-M01
P052863,0,F,39,25-39,DE,,,,,H011397,A014393,R02,R02-M01,2025-02-18,1,overcoverage,1,0,H011397,A014393,R02,R02-M01
P052864,0,M,36,25-39,DE,,,,,H022804,A014744,R05,R05-M01,2023-12-28,1,overcoverage,1,0,H022804,A014744,R05,R05-M01
P052865,0,M,39,25-39,DE,,,,,H005074,A013896,R11,R11-M03,2022-02-18,1,overcoverage,1,0,H005074,A013896,R11,R11-M03
P052866,0,M,29,25-39,DE,,,,,H004396,A013644,R04,R04-M01,2022-03-11,0,correctly_absent,0,0,H004396,A013644,R04,R04-M01
P052867,0,M,45,40-64,EU,,,,,H016401,A014852,R08,R08-M03,2023-07-21,1,overcoverage,1,0,H016401,A014852,R08,R08-M03
P052868,0,M,34,25-39,DE,,,,,H003650,A009552,R10,R10-M02,2024-07-01,1,overcoverage,1,0,H003650,A009552,R10,R10-M02
P052869,0,F,24,18-24,Non-EU,,,,,H004036,A006700,R05,R05-M04,2025-01-14,0,correctly_absent,0,0,H004036,A006700,R05,R05-M04
P052870,0,M,23,18-24,DE,,,,,H019587,A017465,R01,R01-M01,2024-09-08,1,overcoverage,1,0,H019587,A017465,R01,R01-M01
P052871,0,M,75,65-79,Non-EU,,,,,H023220,A000422,R02,R02-M03,2023-07-03,0,correctly_absent,0,0,H023220,A000422,R02,R02-M03
P052872,0,F,19,18-24,DE,,,,,H015068,A012185,R06,R06-M01,2025-08-31,1,overcoverage,1,0,H015068,A012185,R06,R06-M01
P052873,0,F,30,25-39,EU,,,,,H021122,A001456,R01,R01-M04,2022-11-22,0,correctly_absent,0,0,H021122,A001456,R01,R01-M04
P052874,0,F,68,65-79,DE,,,,,H016909,A010241,R09,R09-M04,2022-11-01,1,overcoverage,1,0,H016909,A010241,R09,R09-M04
P052875,0,M,62,40-64,DE,,,,,H013186,A003092,R12,R12-M02,2023-11-28,1,overcoverage,1,0,H013186,A003092,R12,R12-M02
P052876,0,F,28,25-39,DE,,,,,H011279,A004014,R09,R09-M03,2024-03-04,1,overcoverage,1,0,H011279,A004014,R09,R09-M03
P052877,0,F,28,25-39,DE,,,,,H003255,A016201,R01,R01-M04,2024-11-09,1,overcoverage,1,0,H003255,A016201,R01,R01-M04
P052878,0,F,44,40-64,DE,,,,,H006542,A011160,R08,R08-M01,2024-12-21,0,correctly_absent,0,0,H006542,A011160,R08,R08-M01
P052879,0,F,50,40-64,DE,,,,,H019466,A015308,R12,R12-M03,2022-05-13,1,overcoverage,1,0,H019466,A015308,R12,R12-M03
P052880,0,F,18,18-24,DE,,,,,H018203,A002412,R01,R01-M01,2022-12-16,1,overcoverage,1,0,H018203,A002412,R01,R01-M01
P052881,0,F,4,0-5,DE,,,,,H001809,A001990,R10,R10-M02,2023-01-29,1,overcoverage,1,0,H001809,A001990,R10,R10-M02
P052882,0,M,64,40-64,DE,,,,,H000596,A017992,R02,R02-M02,2025-06-09,0,correctly_absent,0,0,H000596,A017992,R02,R02-M02
P052883,0,M,54,40-64,EU,,,,,H020761,A000398,R01,R01-M03,2024-12-18,1,overcoverage,1,0,H020761,A000398,R01,R01-M03
P052884,0,F,45,40-64,EU,,,,,H020372,A000164,R07,R07-M03,2025-09-29,1,overcoverage,1,0,H020372,A000164,R07,R07-M03
P052885,0,F,42,40-64,DE,,,,,H021565,A003514,R02,R02-M03,2023-03-23,1,overcoverage,1,0,H021565,A003514,R02,R02-M03
P052886,0,M,70,65-79,DE,,,,,H015634,A006926,R09,R09-M03,2025-05-02,1,overcoverage,1,0,H015634,A006926,R09,R09-M03
P052887,0,M,10,6-17,DE,,,,,H021546,A011424,R05,R05-M01,2022-06-05,1,overcoverage,1,0,H021546,A011424,R05,R05-M01
P052888,0,F,31,25-39,EU,,,,,H013387,A012662,R12,R12-M02,2023-10-25,0,correctly_absent,0,0,H013387,A012662,R12,R12-M02
P052889,0,F,25,25-39,DE,,,,,H004275,A014861,R03,R03-M04,2022-11-16,0,correctly_absent,0,0,H004275,A014861,R03,R03-M04
P052890,0,F,33,25-39,Non-EU,,,,,H001824,A004000,R04,R04-M03,2025-01-02,1,overcoverage,1,0,H001824,A004000,R04,R04-M03
P052891,0,M,1,0-5,Non-EU,,,,,H016194,A003936,R12,R12-M04,2023-08-11,1,overcoverage,1,0,H016194,A003936,R12,R12-M04
P052892,0,F,26,25-39,DE,,,,,H007579,A011786,R12,R12-M04,2024-12-18,1,overcoverage,1,0,H007579,A011786,R12,R12-M04
P052893,0,M,25,25-39,Non-EU,,,,,H004817,A010025,R03,R03-M02,2025-09-26,1,overcoverage,1,0,H004817,A010025,R03,R03-M02
P052894,0,M,47,40-64,DE,,,,,H012054,A006522,R05,R05-M04,2023-03-05,1,overcoverage,1,0,H012054,A006522,R05,R05-M04
P052895,0,M,39,25-39,DE,,,,,H013371,A006683,R04,R04-M01,2023-09-12,0,correctly_absent,0,0,H013371,A006683,R04,R04-M01
P052896,0,M,64,40-64,DE,,,,,H014267,A009070,R03,R03-M03,2025-02-17,1,overcoverage,1,0,H014267,A009070,R03,R03-M03
P052897,0,F,29,25-39,DE,,,,,H012022,A008040,R01,R01-M03,2023-12-19,1,overcoverage,1,0,H012022,A008040,R01,R01-M03
P052898,0,M,22,18-24,EU,,,,,H017067,A008756,R04,R04-M02,2023-05-17,1,overcoverage,1,0,H017067,A008756,R04,R04-M02
P052899,0,F,28,25-39,DE,,,,,H003150,A002235,R05,R05-M04,2022-08-01,1,overcoverage,1,0,H003150,A002235,R05,R05-M04
P052900,0,M,39,25-39,DE,,,,,H005485,A015613,R06,R06-M02,2024-11-03,1,overcoverage,1,0,H005485,A015613,R06,R06-M02
P052901,0,M,50,40-64,EU,,,,,H003161,A011715,R11,R11-M03,2023-11-17,1,overcoverage,1,0,H003161,A011715,R11,R11-M03
P052902,0,M,25,25-39,DE,,,,,H005669,A003655,R05,R05-M02,2023-11-14,1,overcoverage,1,0,H005669,A003655,R05,R05-M02
P052903,0,F,50,40-64,Non-EU,,,,,H020046,A004014,R09,R09-M03,2022-07-25,1,overcoverage,1,0,H020046,A004014,R09,R09-M03
P052904,0,M,23,18-24,Non-EU,,,,,H010667,A015068,R02,R02-M01,2024-03-29,1,overcoverage,1,0,H010667,A015068,R02,R02-M01
