person_id,school_year,enrolment_flag,institution_type,contact_address_id
P043308,2025/2026,1,school,A016809
P043309,2025/2026,1,,A016809
P043330,2025/2026,1,vocational_school,A013759
P043335,2025/2026,1,vocational_school,A007259
P043340,2025/2026,1,school,A001299
P043344,2025/2026,1,school,A015867
P043348,2025/2026,1,school,A008838
P043349,2025/2026,1,vocational_school,A008838
P043350,2025/2026,1,school,A008838
P043359,2025/2026,1,vocational_school,A005113
P043361,2025/2026,1,school,A005630
P043370,2025/2026,1,university,A001290
P043375,2025/2026,1,university,
P043381,2025/2026,1,school,A007106
P043398,2025/2026,1,vocational_school,A008385
P043399,2025/2026,1,school,A008385
P043423,2025/2026,1,school,A016513
P043441,2025/2026,1,vocational_school,A011595
P043444,2025/2026,1,school,A014687
P043453,2025/2026,1,school,A011967
P043455,2025/2026,1,vocational_school,A013627
P043456,2025/2026,1,school,A013627
P043470,2025/2026,1,school,A012575
P043476,2025/2026,1,,A008194
P043486,2025/2026,1,university,A012274
P043487,2025/2026,1,school,A000436
P043492,2025/2026,1,vocational_school,A005542
P043496,2025/2026,1,university,A009847
P043497,2025/2026,1,school,A017813
P043499,2025/2026,1,vocational_school,A017813
P043501,2025/2026,1,vocational_school,A012673
P043505,2025/2026,1,school,A001488
P043518,2025/2026,1,school,A009175
P043529,2025/2026,1,university,A016392
P043531,2025/2026,1,university,A005091
P043540,2025/2026,1,university,A013182
P043545,2025/2026,1,school,A009382
P043548,2025/2026,1,school,A009373
P043551,2025/2026,1,university,A009172
P043552,2025/2026,1,school,A003766
P043553,2025/2026,1,school,A003766
P043556,2025/2026,1,school,A007863
P043564,2025/2026,1,university,A012289
P043566,2025/2026,1,vocational_school,A012289
P043571,2025/2026,1,school,A012392
P043576,2025/2026,1,school,A011588
P043577,2025/2026,1,school,A011588
P043580,2025/2026,1,school,A016041
P043586,2025/2026,1,school,A006388
P043616,2025/2026,1,,A004957
P043628,2025/2026,1,school,A010750
P043631,2025/2026,1,school,A010750
P043636,2025/2026,1,school,A010634
P043640,2025/2026,1,school,A002539
P043646,2025/2026,1,school,A015771
P043648,2025/2026,1,school,A015771
P043658,2025/2026,1,university,A006913
P043669,2025/2026,1,school,A005545
P043675,2025/2026,1,school,
P043680,2025/2026,1,school,
P043683,2025/2026,1,,A007865
P043684,2025/2026,1,vocational_school,A004528
P043702,2025/2026,1,school,A003739
P043714,2025/2026,1,vocational_school,A007439
P043718,2025/2026,1,vocational_school,A015280
P043727,2025/2026,1,school,A010221
P043739,2025/2026,1,vocational_school,A003170
P043740,2025/2026,1,vocational_school,A004500
P043749,2025/2026,1,school,
P043753,2025/2026,1,school,A003202
P043758,2025/2026,1,school,A010674
P043764,2025/2026,1,school,A003538
P043765,2025/2026,1,university,A009488
P043768,2025/2026,1,school,A011113
P043775,2025/2026,1,school,A006607
P043778,2025/2026,1,school,A009299
P043788,2025/2026,1,school,A011068
P043797,2025/2026,1,,A002043
P043798,2025/2026,1,vocational_school,A002043
P043799,2025/2026,1,university,A002043
P043807,2025/2026,1,school,A001893
P043811,2025/2026,1,university,A000398
P043813,2025/2026,1,school,A016422
P043815,2025/2026,1,school,A016422
P043827,2025/2026,1,school,A004756
P043829,2025/2026,1,school,A010419
P043833,2025/2026,1,school,
P043836,2025/2026,1,school,A003374
P043842,2025/2026,1,school,A011095
P043843,2025/2026,1,school,A008729
P043845,2025/2026,1,school,A008729
P043851,2025/2026,1,school,A005309
P043859,2025/2026,1,university,A014751
P043865,2025/2026,1,school,A001762
P043869,2025/2026,1,school,A004846
P043870,2025/2026,1,university,A004846
P043871,2025/2026,1,school,A004846
P043872,2025/2026,1,university,A004846
P043876,2025/2026,1,school,A017656
P043886,2025/2026,1,school,A010057
P043889,2025/2026,1,university,A004049
P043890,2025/2026,1,vocational_school,A004049
P043894,2025/2026,1,school,A017780
P043897,2025/2026,1,university,A017651
P043902,2025/2026,1,school,A003171
P043903,2025/2026,1,school,A013769
P043908,2025/2026,1,school,A015472
P043912,2025/2026,1,school,A006208
P043919,2025/2026,1,vocational_school,A015766
P043921,2025/2026,1,school,A011851
P043932,2025/2026,1,vocational_school,A017493
P043942,2025/2026,1,school,A008306
P043943,2025/2026,1,school,A017279
P043946,2025/2026,1,school,A017279
P043949,2025/2026,1,school,A004918
P043951,2025/2026,1,vocational_school,
P043962,2025/2026,1,school,A012090
P043972,2025/2026,1,university,A008881
P043973,2025/2026,1,school,A008881
P043974,2025/2026,1,school,A008881
P043987,2025/2026,1,school,A016454
P043989,2025/2026,1,school,A016454
P043995,2025/2026,1,school,A001341
P044003,2025/2026,1,school,A009347
P044005,2025/2026,1,school,
P044008,2025/2026,1,school,A017626
P044013,2025/2026,1,school,A016683
P044014,2025/2026,1,school,A003061
P044016,2025/2026,1,school,A001207
P044017,2025/2026,1,school,A001207
P044028,2025/2026,1,school,A009386
P044029,2025/2026,1,university,A009386
P044038,2025/2026,1,school,A001139
P044042,2025/2026,1,vocational_school,A016937
P044046,2025/2026,1,school,A008352
P044048,2025/2026,1,vocational_school,A001241
P044052,2025/2026,1,school,A010700
P044053,2025/2026,1,school,A000115
P044060,2025/2026,1,university,A001207
P044066,2025/2026,1,school,A004005
P044068,2025/2026,1,university,A005256
P044076,2025/2026,1,school,A007379
P044080,2025/2026,1,school,A017025
P044082,2025/2026,1,university,
P044096,2025/2026,1,school,
P044099,2025/2026,1,school,A007758
P044101,2025/2026,1,school,A007758
P044102,2025/2026,1,school,A007758
P044114,2025/2026,1,school,A004606
P044117,2025/2026,1,school,A010043
P044120,2025/2026,1,university,A016894
P044127,2025/2026,1,vocational_school,A001483
P044128,2025/2026,1,school,A004155
P044141,2025/2026,1,school,A006083
P044145,2025/2026,1,school,A015952
P044147,2025/2026,1,school,A015952
P044150,2025/2026,1,university,A011830
P044154,2025/2026,1,school,
P044163,2025/2026,1,university,A002970
P044169,2025/2026,1,school,A000056
P044189,2025/2026,1,school,A005335
P044196,2025/2026,1,school,A008192
P044199,2025/2026,1,school,A013965
P044215,2025/2026,1,vocational_school,A013120
P044217,2025/2026,1,school,A009996
P044221,2025/2026,1,school,A017315
P044227,2025/2026,1,vocational_school,A007043
P044241,2025/2026,1,school,A005702
P044246,2025/2026,1,university,A000090
P044249,2025/2026,1,vocational_school,A007816
P044252,2025/2026,1,school,A009532
P044258,2025/2026,1,vocational_school,A014009
P044260,2025/2026,1,vocational_school,A004566
P044261,2025/2026,1,school,A002935
P044262,2025/2026,1,school,A002935
P044265,2025/2026,1,school,A005593
P044273,2025/2026,1,school,A003647
P044275,2025/2026,1,school,A003647
P044281,2025/2026,1,school,A007284
P044283,2025/2026,1,university,A008869
P044284,2025/2026,1,university,A008869
P044288,2025/2026,1,vocational_school,
P044295,2025/2026,1,school,A014068
P044299,2025/2026,1,university,A004606
P044303,2025/2026,1,school,A016381
P044306,2025/2026,1,school,A004257
P044310,2025/2026,1,,A009795
P044316,2025/2026,1,school,A005836
P044319,2025/2026,1,,A015393
P044322,2025/2026,1,,A006035
P044331,2025/2026,1,vocational_school,A002393
P044335,2025/2026,1,school,A014011
P044336,2025/2026,1,vocational_school,A008422
P044338,2025/2026,1,school,A001041
P044350,2025/2026,1,school,A008411
P044356,2025/2026,1,school,A001079
P044358,2025/2026,1,school,A010216
P044363,2025/2026,1,school,A002186
P044367,2025/2026,1,vocational_school,A009083
P044368,2025/2026,1,university,A009083
P044378,2025/2026,1,university,A010805
P044387,2025/2026,1,university,A010553
P044388,2025/2026,1,school,A012262
P044406,2025/2026,1,vocational_school,A013462
P044419,2025/2026,1,vocational_school,A010434
P044421,2025/2026,1,university,A009287
P044423,2025/2026,1,vocational_school,A009030
P044425,2025/2026,1,school,A002694
P044426,2025/2026,1,school,A006572
P044430,2025/2026,1,,A003551
P044431,2025/2026,1,vocational_school,A003551
P044437,2025/2026,1,university,A002492
P044439,2025/2026,1,school,A002492
P044443,2025/2026,1,,A015628
P044445,2025/2026,1,school,A003669
P044446,2025/2026,1,vocational_school,A000103
P044449,2025/2026,1,school,A000103
P044453,2025/2026,1,university,A012426
P044463,2025/2026,1,vocational_school,A014842
P044473,2025/2026,1,school,A008992
P044475,2025/2026,1,university,A008233
P044476,2025/2026,1,university,A008233
P044485,2025/2026,1,vocational_school,A003291
P044495,2025/2026,1,school,A013199
P044501,2025/2026,1,university,A014094
P044504,2025/2026,1,school,A008143
P044508,2025/2026,1,school,A012768
P044514,2025/2026,1,school,A003526
P044527,2025/2026,1,school,A007210
P044550,2025/2026,1,school,A016625
P044554,2025/2026,1,school,A010716
P044560,2025/2026,1,university,A004802
P044563,2025/2026,1,school,A009819
P044567,2025/2026,1,university,A011629
P044568,2025/2026,1,school,A011629
P044580,2025/2026,1,university,A013117
P044585,2025/2026,1,school,A011589
P044587,2025/2026,1,school,A011589
P044594,2025/2026,1,,A006028
P044598,2025/2026,1,university,A009189
P044606,2025/2026,1,vocational_school,A012885
P044608,2025/2026,1,school,A005064
P044611,2025/2026,1,school,
P044617,2025/2026,1,school,A016943
P044620,2025/2026,1,school,A003496
P044634,2025/2026,1,school,A011278
P044637,2025/2026,1,vocational_school,A011278
P044641,2025/2026,1,school,A004602
P044643,2025/2026,1,school,A002131
P044644,2025/2026,1,university,A015448
P044657,2025/2026,1,school,A016963
P044658,2025/2026,1,university,A016963
P044663,2025/2026,1,school,A000239
P044667,2025/2026,1,school,
P044671,2025/2026,1,vocational_school,A002186
P044674,2025/2026,1,school,A013452
P044675,2025/2026,1,vocational_school,A013452
P044687,2025/2026,1,school,A000046
P044695,2025/2026,1,school,A015333
P044697,2025/2026,1,school,A011055
P044699,2025/2026,1,university,A017949
P044718,2025/2026,1,school,A011179
P044720,2025/2026,1,school,A011179
P044722,2025/2026,1,vocational_school,A006268
P044728,2025/2026,1,vocational_school,A015384
P044731,2025/2026,1,school,A010794
P044733,2025/2026,1,school,A015086
P044745,2025/2026,1,school,A013430
P044749,2025/2026,1,vocational_school,A003682
P044762,2025/2026,1,university,A012917
P044802,2025/2026,1,school,A005959
P044804,2025/2026,1,school,A009708
P044806,2025/2026,1,school,A008270
P044809,2025/2026,1,school,A011414
P044810,2025/2026,1,school,A003153
P044813,2025/2026,1,school,A009509
P044821,2025/2026,1,school,A015635
P044833,2025/2026,1,school,A013042
P044842,2025/2026,1,vocational_school,A005587
P044847,2025/2026,1,vocational_school,A003020
P044857,2025/2026,1,school,A014767
P044863,2025/2026,1,school,
P044871,2025/2026,1,school,A007382
P044875,2025/2026,1,school,A009256
P044883,2025/2026,1,vocational_school,A005005
P044886,2025/2026,1,school,A003065
P044894,2025/2026,1,school,A008371
P044902,2025/2026,1,school,A009328
P044913,2025/2026,1,school,A002756
P044917,2025/2026,1,school,A001535
P044924,2025/2026,1,school,A011460
P044926,2025/2026,1,school,A017733
P044933,2025/2026,1,vocational_school,A016367
P044936,2025/2026,1,school,A000133
P044943,2025/2026,1,school,A008571
P044950,2025/2026,1,university,A006700
P044951,2025/2026,1,vocational_school,A006700
P044957,2025/2026,1,school,A007436
P044958,2025/2026,1,school,A013330
P044970,2025/2026,1,university,A013058
P044971,2025/2026,1,school,A008634
P044976,2025/2026,1,university,A006543
P044980,2025/2026,1,university,A010510
P044982,2025/2026,1,school,A017808
P044984,2025/2026,1,school,A015846
P044985,2025/2026,1,university,A015846
P044986,2025/2026,1,school,A015846
P044988,2025/2026,1,vocational_school,A011521
P044989,2025/2026,1,university,A006511
P044997,2025/2026,1,school,A006420
P045009,2025/2026,1,school,
P045010,2025/2026,1,vocational_school,A003643
P045017,2025/2026,1,vocational_school,A004708
P045018,2025/2026,1,school,A004708
P045020,2025/2026,1,vocational_school,
P045031,2025/2026,1,school,A003799
P045046,2025/2026,1,university,A010429
P045055,2025/2026,1,vocational_school,A013532
P045058,2025/2026,1,school,A013532
P045060,2025/2026,1,school,A014268
P045062,2025/2026,1,school,A001417
P045064,2025/2026,1,vocational_school,A012377
P045069,2025/2026,1,school,A000806
P045076,2025/2026,1,university,A004073
P045082,2025/2026,1,university,A006662
P045099,2025/2026,1,school,A011562
P045100,2025/2026,1,school,A011137
P045111,2025/2026,1,school,
P045114,2025/2026,1,school,A012936
P045121,2025/2026,1,school,A007977
P045124,2025/2026,1,school,A015671
P045134,2025/2026,1,school,A008844
P045142,2025/2026,1,school,A014365
P045151,2025/2026,1,vocational_school,A001729
P045153,2025/2026,1,school,A005892
P045156,2025/2026,1,university,A012500
P045162,2025/2026,1,school,A000845
P045163,2025/2026,1,university,A000845
P045164,2025/2026,1,school,A000041
P045166,2025/2026,1,school,A017359
P045177,2025/2026,1,school,A003115
P045183,2025/2026,1,school,A010502
P045184,2025/2026,1,school,A010502
P045185,2025/2026,1,school,A010502
P045186,2025/2026,1,school,A003365
P045187,2025/2026,1,school,A003365
P045198,2025/2026,1,school,A011426
P045203,2025/2026,1,school,A004530
P045219,2025/2026,1,school,
P045235,2025/2026,1,,A009036
P045236,2025/2026,1,school,A009036
P045237,2025/2026,1,vocational_school,A005738
P045241,2025/2026,1,,A005738
P045244,2025/2026,1,school,A008903
P045252,2025/2026,1,school,A004610
P045253,2025/2026,1,school,A013851
P045254,2025/2026,1,school,A013851
P045261,2025/2026,1,school,A000884
P045266,2025/2026,1,school,A016396
P045269,2025/2026,1,school,A017395
P045274,2025/2026,1,school,A005964
P045286,2025/2026,1,vocational_school,A013847
P045293,2025/2026,1,school,A000551
P045302,2025/2026,1,school,A015604
P045305,2025/2026,1,vocational_school,
P045309,2025/2026,1,school,A000851
P045310,2025/2026,1,school,A000851
P045312,2025/2026,1,university,A017528
P045319,2025/2026,1,school,A000027
P045321,2025/2026,1,school,A011227
P045332,2025/2026,1,school,A008194
P045333,2025/2026,1,,A008194
P045334,2025/2026,1,university,A008194
P045337,2025/2026,1,,A006506
P045340,2025/2026,1,school,A002851
P045342,2025/2026,1,school,A007012
P045349,2025/2026,1,school,A016429
P045360,2025/2026,1,school,A015861
P045362,2025/2026,1,school,A011704
P045364,2025/2026,1,school,A013997
P045365,2025/2026,1,,A013997
P045374,2025/2026,1,school,A006400
P045375,2025/2026,1,school,A006400
P045378,2025/2026,1,school,A004163
P045379,2025/2026,1,school,A004163
P045383,2025/2026,1,school,A000703
P045385,2025/2026,1,university,
P045400,2025/2026,1,school,A016767
P045418,2025/2026,1,school,A007460
P045422,2025/2026,1,school,A013711
P045432,2025/2026,1,school,A010634
P045437,2025/2026,1,school,A008666
P045439,2025/2026,1,university,A004894
P045440,2025/2026,1,vocational_school,A004894
P045444,2025/2026,1,school,A000436
P045445,2025/2026,1,school,A013010
P045454,2025/2026,1,vocational_school,A004524
P045456,2025/2026,1,school,A015820
P045459,2025/2026,1,school,A000613
P045460,2025/2026,1,school,A002092
P045468,2025/2026,1,university,A014768
P045475,2025/2026,1,school,A008580
P045477,2025/2026,1,university,A008580
P045479,2025/2026,1,school,A017508
P045495,2025/2026,1,school,A011233
P045507,2025/2026,1,school,A010651
P045513,2025/2026,1,school,A001285
P045525,2025/2026,1,school,A007177
P045527,2025/2026,1,school,A007177
P045535,2025/2026,1,school,A013632
P045537,2025/2026,1,school,A009381
P045549,2025/2026,1,school,A017515
P045556,2025/2026,1,school,
P045571,2025/2026,1,school,A005805
P045574,2025/2026,1,school,A005570
P045576,2025/2026,1,school,A008042
P045579,2025/2026,1,school,A009382
P045580,2025/2026,1,university,A009382
P045582,2025/2026,1,vocational_school,A010605
P045583,2025/2026,1,school,A010605
P045594,2025/2026,1,school,A015766
P045618,2025/2026,1,university,A006810
P045619,2025/2026,1,school,A006810
P045628,2025/2026,1,university,A013396
P045640,2025/2026,1,school,A008646
P045648,2025/2026,1,school,A001869
P045651,2025/2026,1,,A015678
P045652,2025/2026,1,school,A001439
P045655,2025/2026,1,university,A012066
P045659,2025/2026,1,school,A013655
P045662,2025/2026,1,school,A011432
P045677,2025/2026,1,school,A010502
P045680,2025/2026,1,school,A001475
P045686,2025/2026,1,school,A007121
P045695,2025/2026,1,vocational_school,A010179
P045696,2025/2026,1,school,A010179
P045698,2025/2026,1,school,A008543
P045700,2025/2026,1,school,A010057
P045705,2025/2026,1,school,A008156
P045708,2025/2026,1,school,A010908
P045712,2025/2026,1,school,A014933
P045731,2025/2026,1,vocational_school,A011180
P045733,2025/2026,1,school,A011180
P045737,2025/2026,1,school,A010252
P045743,2025/2026,1,university,A007785
P045744,2025/2026,1,vocational_school,A007785
P045755,2025/2026,1,vocational_school,A007672
P045768,2025/2026,1,university,A011742
P045772,2025/2026,1,school,A011742
P045775,2025/2026,1,vocational_school,A012427
P045776,2025/2026,1,school,A017130
P045779,2025/2026,1,school,A011836
P045780,2025/2026,1,vocational_school,A011836
P045781,2025/2026,1,vocational_school,A011836
P045786,2025/2026,1,,A002419
P045798,2025/2026,1,university,A000400
P045812,2025/2026,1,vocational_school,A011761
P045815,2025/2026,1,vocational_school,A006320
P045818,2025/2026,1,vocational_school,A001269
P045833,2025/2026,1,vocational_school,A002177
P045836,2025/2026,1,school,A005573
P045841,2025/2026,1,school,A017708
P045842,2025/2026,1,school,A017708
P045843,2025/2026,1,vocational_school,A017708
