person_id,school_year,enrolment_flag,institution_type,contact_address_id,population_age,in_population_register,flag_age_check_unavailable,flag_missing_institution_type,flag_invalid_institution_type,flag_implausible_enrolment_age
P043529,2025/2026,1,university,A016392,21,TRUE,FALSE,FALSE,FALSE,FALSE
P043531,2025/2026,1,university,A005091,20,TRUE,FALSE,FALSE,FALSE,FALSE
P043540,2025/2026,1,university,A013182,22,TRUE,FALSE,FALSE,FALSE,FALSE
P043545,2025/2026,1,school,A009382,8,TRUE,FALSE,FALSE,FALSE,FALSE
P043548,2025/2026,1,school,A009373,10,TRUE,FALSE,FALSE,FALSE,FALSE
P043551,2025/2026,1,university,A009172,30,TRUE,FALSE,FALSE,FALSE,FALSE
P043552,2025/2026,1,school,A003766,12,TRUE,FALSE,FALSE,FALSE,FALSE
P043553,2025/2026,1,school,A003766,6,TRUE,FALSE,FALSE,FALSE,FALSE
P043556,2025/2026,1,school,A007863,6,TRUE,FALSE,FALSE,FALSE,FALSE
P043564,2025/2026,1,university,A012289,21,TRUE,FALSE,FALSE,FALSE,FALSE
P043566,2025/2026,1,vocational_school,A012289,20,TRUE,FALSE,FALSE,FALSE,FALSE
P043571,2025/2026,1,school,A012392,7,TRUE,FALSE,FALSE,FALSE,FALSE
P043576,2025/2026,1,school,A011588,12,TRUE,FALSE,FALSE,FALSE,FALSE
P043577,2025/2026,1,school,A011588,15,TRUE,FALSE,FALSE,FALSE,FALSE
P043580,2025/2026,1,school,A016041,12,TRUE,FALSE,FALSE,FALSE,FALSE
P043586,2025/2026,1,school,A006388,9,TRUE,FALSE,FALSE,FALSE,FALSE
P043616,2025/2026,1,NA,A004957,7,TRUE,FALSE,TRUE,FALSE,FALSE
P043628,2025/2026,1,school,A010750,6,TRUE,FALSE,FALSE,FALSE,FALSE
P043631,2025/2026,1,school,A010750,17,TRUE,FALSE,FALSE,FALSE,FALSE
P043636,2025/2026,1,school,A010634,15,TRUE,FALSE,FALSE,FALSE,FALSE
P043640,2025/2026,1,school,A002539,14,TRUE,FALSE,FALSE,FALSE,FALSE
P043646,2025/2026,1,school,A015771,15,TRUE,FALSE,FALSE,FALSE,FALSE
P043648,2025/2026,1,school,A015771,6,TRUE,FALSE,FALSE,FALSE,FALSE
P043658,2025/2026,1,university,A006913,22,TRUE,FALSE,FALSE,FALSE,FALSE
P043669,2025/2026,1,school,A005545,16,TRUE,FALSE,FALSE,FALSE,FALSE
P043675,2025/2026,1,school,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE
P043680,2025/2026,1,school,NA,17,TRUE,FALSE,FALSE,FALSE,FALSE
P043683,2025/2026,1,NA,A007865,74,TRUE,FALSE,TRUE,FALSE,TRUE
P043684,2025/2026,1,vocational_school,A004528,18,TRUE,FALSE,FALSE,FALSE,FALSE
P043702,2025/2026,1,school,A003739,14,TRUE,FALSE,FALSE,FALSE,FALSE
P043714,2025/2026,1,vocational_school,A007439,8,TRUE,FALSE,FALSE,FALSE,FALSE
P043718,2025/2026,1,vocational_school,A015280,24,TRUE,FALSE,FALSE,FALSE,FALSE
P043727,2025/2026,1,school,A010221,6,TRUE,FALSE,FALSE,FALSE,FALSE
P043739,2025/2026,1,vocational_school,A003170,24,TRUE,FALSE,FALSE,FALSE,FALSE
P043740,2025/2026,1,vocational_school,A004500,8,TRUE,FALSE,FALSE,FALSE,FALSE
P043749,2025/2026,1,school,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE
P043753,2025/2026,1,school,A003202,17,TRUE,FALSE,FALSE,FALSE,FALSE
P043758,2025/2026,1,school,A010674,16,TRUE,FALSE,FALSE,FALSE,FALSE
P043764,2025/2026,1,school,A003538,10,TRUE,FALSE,FALSE,FALSE,FALSE
P043765,2025/2026,1,university,A009488,19,TRUE,FALSE,FALSE,FALSE,FALSE
P043768,2025/2026,1,school,A011113,7,TRUE,FALSE,FALSE,FALSE,FALSE
P043775,2025/2026,1,school,A006607,7,TRUE,FALSE,FALSE,FALSE,FALSE
P043778,2025/2026,1,school,A009299,15,TRUE,FALSE,FALSE,FALSE,FALSE
P043788,2025/2026,1,school,A011068,11,TRUE,FALSE,FALSE,FALSE,FALSE
P043797,2025/2026,1,NA,A002043,98,TRUE,FALSE,TRUE,FALSE,TRUE
P043798,2025/2026,1,vocational_school,A002043,19,TRUE,FALSE,FALSE,FALSE,FALSE
P043799,2025/2026,1,university,A002043,21,TRUE,FALSE,FALSE,FALSE,FALSE
P043807,2025/2026,1,school,A001893,9,TRUE,FALSE,FALSE,FALSE,FALSE
P043811,2025/2026,1,university,A000398,22,TRUE,FALSE,FALSE,FALSE,FALSE
P043813,2025/2026,1,school,A016422,11,TRUE,FALSE,FALSE,FALSE,FALSE
P043815,2025/2026,1,school,A016422,9,TRUE,FALSE,FALSE,FALSE,FALSE
P043827,2025/2026,1,school,A004756,6,TRUE,FALSE,FALSE,FALSE,FALSE
P043829,2025/2026,1,school,A010419,8,TRUE,FALSE,FALSE,FALSE,FALSE
P043833,2025/2026,1,school,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE
P043836,2025/2026,1,school,A003374,14,TRUE,FALSE,FALSE,FALSE,FALSE
P043842,2025/2026,1,school,A011095,12,TRUE,FALSE,FALSE,FALSE,FALSE
P043843,2025/2026,1,school,A008729,10,TRUE,FALSE,FALSE,FALSE,FALSE
P043845,2025/2026,1,school,A008729,11,TRUE,FALSE,FALSE,FALSE,FALSE
P043851,2025/2026,1,school,A005309,11,TRUE,FALSE,FALSE,FALSE,FALSE
P043859,2025/2026,1,university,A014751,23,TRUE,FALSE,FALSE,FALSE,FALSE
P043865,2025/2026,1,school,A001762,17,TRUE,FALSE,FALSE,FALSE,FALSE
P043869,2025/2026,1,school,A004846,16,TRUE,FALSE,FALSE,FALSE,FALSE
P043870,2025/2026,1,university,A004846,25,TRUE,FALSE,FALSE,FALSE,FALSE
P043871,2025/2026,1,school,A004846,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P043872,2025/2026,1,university,A004846,25,TRUE,FALSE,FALSE,FALSE,FALSE
P043876,2025/2026,1,school,A017656,12,TRUE,FALSE,FALSE,FALSE,FALSE
P043886,2025/2026,1,school,A010057,10,TRUE,FALSE,FALSE,FALSE,FALSE
P043889,2025/2026,1,university,A004049,22,TRUE,FALSE,FALSE,FALSE,FALSE
P043890,2025/2026,1,vocational_school,A004049,12,TRUE,FALSE,FALSE,FALSE,FALSE
P043894,2025/2026,1,school,A017780,16,TRUE,FALSE,FALSE,FALSE,FALSE
P043897,2025/2026,1,university,A017651,21,TRUE,FALSE,FALSE,FALSE,FALSE
P043902,2025/2026,1,school,A003171,17,TRUE,FALSE,FALSE,FALSE,FALSE
P043903,2025/2026,1,school,A013769,15,TRUE,FALSE,FALSE,FALSE,FALSE
P043908,2025/2026,1,school,A015472,12,TRUE,FALSE,FALSE,FALSE,FALSE
P043912,2025/2026,1,school,A006208,14,TRUE,FALSE,FALSE,FALSE,FALSE
P043919,2025/2026,1,vocational_school,A015766,11,TRUE,FALSE,FALSE,FALSE,FALSE
P043921,2025/2026,1,school,A011851,8,TRUE,FALSE,FALSE,FALSE,FALSE
P043932,2025/2026,1,vocational_school,A017493,25,TRUE,FALSE,FALSE,FALSE,FALSE
P043942,2025/2026,1,school,A008306,16,TRUE,FALSE,FALSE,FALSE,FALSE
P043943,2025/2026,1,school,A017279,8,TRUE,FALSE,FALSE,FALSE,FALSE
P043946,2025/2026,1,school,A017279,11,TRUE,FALSE,FALSE,FALSE,FALSE
P043949,2025/2026,1,school,A004918,10,TRUE,FALSE,FALSE,FALSE,FALSE
P043951,2025/2026,1,vocational_school,NA,19,TRUE,FALSE,FALSE,FALSE,FALSE
P043962,2025/2026,1,school,A012090,17,TRUE,FALSE,FALSE,FALSE,FALSE
P043972,2025/2026,1,university,A008881,19,TRUE,FALSE,FALSE,FALSE,FALSE
P043973,2025/2026,1,school,A008881,8,TRUE,FALSE,FALSE,FALSE,FALSE
P043974,2025/2026,1,school,A008881,11,TRUE,FALSE,FALSE,FALSE,FALSE
P043987,2025/2026,1,school,A016454,14,TRUE,FALSE,FALSE,FALSE,FALSE
P043989,2025/2026,1,school,A016454,7,TRUE,FALSE,FALSE,FALSE,FALSE
P043995,2025/2026,1,school,A001341,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044003,2025/2026,1,school,A009347,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044005,2025/2026,1,school,NA,10,TRUE,FALSE,FALSE,FALSE,FALSE
P044008,2025/2026,1,school,A017626,15,TRUE,FALSE,FALSE,FALSE,FALSE
P044013,2025/2026,1,school,A016683,10,TRUE,FALSE,FALSE,FALSE,FALSE
P044014,2025/2026,1,school,A003061,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044016,2025/2026,1,school,A001207,10,TRUE,FALSE,FALSE,FALSE,FALSE
P044017,2025/2026,1,school,A001207,7,TRUE,FALSE,FALSE,FALSE,FALSE
P044028,2025/2026,1,school,A009386,14,TRUE,FALSE,FALSE,FALSE,FALSE
P044029,2025/2026,1,university,A009386,20,TRUE,FALSE,FALSE,FALSE,FALSE
P044038,2025/2026,1,school,A001139,15,TRUE,FALSE,FALSE,FALSE,FALSE
P044042,2025/2026,1,vocational_school,A016937,20,TRUE,FALSE,FALSE,FALSE,FALSE
P044046,2025/2026,1,school,A008352,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044048,2025/2026,1,vocational_school,A001241,17,TRUE,FALSE,FALSE,FALSE,FALSE
P044052,2025/2026,1,school,A010700,17,TRUE,FALSE,FALSE,FALSE,FALSE
P044053,2025/2026,1,school,A000115,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044060,2025/2026,1,university,A001207,23,TRUE,FALSE,FALSE,FALSE,FALSE
P044066,2025/2026,1,school,A004005,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044068,2025/2026,1,university,A005256,18,TRUE,FALSE,FALSE,FALSE,FALSE
P044076,2025/2026,1,school,A007379,9,TRUE,FALSE,FALSE,FALSE,FALSE
P044080,2025/2026,1,school,A017025,17,TRUE,FALSE,FALSE,FALSE,FALSE
P044082,2025/2026,1,university,NA,18,TRUE,FALSE,FALSE,FALSE,FALSE
P044096,2025/2026,1,school,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE
P044099,2025/2026,1,school,A007758,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044101,2025/2026,1,school,A007758,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044102,2025/2026,1,school,A007758,7,TRUE,FALSE,FALSE,FALSE,FALSE
P044114,2025/2026,1,school,A004606,11,TRUE,FALSE,FALSE,FALSE,FALSE
P044117,2025/2026,1,school,A010043,17,TRUE,FALSE,FALSE,FALSE,FALSE
P044120,2025/2026,1,university,A016894,30,TRUE,FALSE,FALSE,FALSE,FALSE
P044127,2025/2026,1,vocational_school,A001483,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044128,2025/2026,1,school,A004155,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044141,2025/2026,1,school,A006083,9,TRUE,FALSE,FALSE,FALSE,FALSE
P044145,2025/2026,1,school,A015952,17,TRUE,FALSE,FALSE,FALSE,FALSE
P044147,2025/2026,1,school,A015952,11,TRUE,FALSE,FALSE,FALSE,FALSE
P044150,2025/2026,1,university,A011830,24,TRUE,FALSE,FALSE,FALSE,FALSE
P044154,2025/2026,1,school,NA,9,TRUE,FALSE,FALSE,FALSE,FALSE
P044163,2025/2026,1,university,A002970,26,TRUE,FALSE,FALSE,FALSE,FALSE
P044169,2025/2026,1,school,A000056,9,TRUE,FALSE,FALSE,FALSE,FALSE
P044189,2025/2026,1,school,A005335,17,TRUE,FALSE,FALSE,FALSE,FALSE
P044196,2025/2026,1,school,A008192,16,TRUE,FALSE,FALSE,FALSE,FALSE
P044199,2025/2026,1,school,A013965,8,TRUE,FALSE,FALSE,FALSE,FALSE
P044215,2025/2026,1,vocational_school,A013120,10,TRUE,FALSE,FALSE,FALSE,FALSE
P044217,2025/2026,1,school,A009996,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044221,2025/2026,1,school,A017315,10,TRUE,FALSE,FALSE,FALSE,FALSE
P044227,2025/2026,1,vocational_school,A007043,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044241,2025/2026,1,school,A005702,11,TRUE,FALSE,FALSE,FALSE,FALSE
P044246,2025/2026,1,university,A000090,21,TRUE,FALSE,FALSE,FALSE,FALSE
P044249,2025/2026,1,vocational_school,A007816,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044252,2025/2026,1,school,A009532,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044258,2025/2026,1,vocational_school,A014009,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044260,2025/2026,1,vocational_school,A004566,20,TRUE,FALSE,FALSE,FALSE,FALSE
P044261,2025/2026,1,school,A002935,15,TRUE,FALSE,FALSE,FALSE,FALSE
P044262,2025/2026,1,school,A002935,7,TRUE,FALSE,FALSE,FALSE,FALSE
P044265,2025/2026,1,school,A005593,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044273,2025/2026,1,school,A003647,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044275,2025/2026,1,school,A003647,6,TRUE,FALSE,FALSE,FALSE,FALSE
P044281,2025/2026,1,school,A007284,16,TRUE,FALSE,FALSE,FALSE,FALSE
P044283,2025/2026,1,university,A008869,24,TRUE,FALSE,FALSE,FALSE,FALSE
P044284,2025/2026,1,university,A008869,22,TRUE,FALSE,FALSE,FALSE,FALSE
P044288,2025/2026,1,vocational_school,NA,15,TRUE,FALSE,FALSE,FALSE,FALSE
P044295,2025/2026,1,school,A014068,7,TRUE,FALSE,FALSE,FALSE,FALSE
P044299,2025/2026,1,university,A004606,22,TRUE,FALSE,FALSE,FALSE,FALSE
P044303,2025/2026,1,school,A016381,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044306,2025/2026,1,school,A004257,17,TRUE,FALSE,FALSE,FALSE,FALSE
P044310,2025/2026,1,NA,A009795,46,TRUE,FALSE,TRUE,FALSE,TRUE
P044316,2025/2026,1,school,A005836,9,TRUE,FALSE,FALSE,FALSE,FALSE
P044319,2025/2026,1,NA,A015393,35,TRUE,FALSE,TRUE,FALSE,FALSE
P044322,2025/2026,1,NA,A006035,44,TRUE,FALSE,TRUE,FALSE,TRUE
P044331,2025/2026,1,vocational_school,A002393,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044335,2025/2026,1,school,A014011,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044336,2025/2026,1,vocational_school,A008422,20,TRUE,FALSE,FALSE,FALSE,FALSE
P044338,2025/2026,1,school,A001041,17,TRUE,FALSE,FALSE,FALSE,FALSE
P044350,2025/2026,1,school,A008411,7,TRUE,FALSE,FALSE,FALSE,FALSE
P044356,2025/2026,1,school,A001079,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044358,2025/2026,1,school,A010216,10,TRUE,FALSE,FALSE,FALSE,FALSE
P044363,2025/2026,1,school,A002186,10,TRUE,FALSE,FALSE,FALSE,FALSE
P044367,2025/2026,1,vocational_school,A009083,11,TRUE,FALSE,FALSE,FALSE,FALSE
P044368,2025/2026,1,university,A009083,24,TRUE,FALSE,FALSE,FALSE,FALSE
P044378,2025/2026,1,university,A010805,24,TRUE,FALSE,FALSE,FALSE,FALSE
P044387,2025/2026,1,university,A010553,20,TRUE,FALSE,FALSE,FALSE,FALSE
P044388,2025/2026,1,school,A012262,10,TRUE,FALSE,FALSE,FALSE,FALSE
P044406,2025/2026,1,vocational_school,A013462,25,TRUE,FALSE,FALSE,FALSE,FALSE
P044419,2025/2026,1,vocational_school,A010434,18,TRUE,FALSE,FALSE,FALSE,FALSE
P044421,2025/2026,1,university,A009287,21,TRUE,FALSE,FALSE,FALSE,FALSE
P044423,2025/2026,1,vocational_school,A009030,11,TRUE,FALSE,FALSE,FALSE,FALSE
P044425,2025/2026,1,school,A002694,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044426,2025/2026,1,school,A006572,8,TRUE,FALSE,FALSE,FALSE,FALSE
P044430,2025/2026,1,NA,A003551,NA,FALSE,TRUE,TRUE,FALSE,FALSE
P044431,2025/2026,1,vocational_school,A003551,18,TRUE,FALSE,FALSE,FALSE,FALSE
P044437,2025/2026,1,university,A002492,22,TRUE,FALSE,FALSE,FALSE,FALSE
P044439,2025/2026,1,school,A002492,15,TRUE,FALSE,FALSE,FALSE,FALSE
P044443,2025/2026,1,NA,A015628,62,TRUE,FALSE,TRUE,FALSE,TRUE
P044445,2025/2026,1,school,A003669,6,TRUE,FALSE,FALSE,FALSE,FALSE
P044446,2025/2026,1,vocational_school,A000103,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044449,2025/2026,1,school,A000103,15,TRUE,FALSE,FALSE,FALSE,FALSE
P044453,2025/2026,1,university,A012426,20,TRUE,FALSE,FALSE,FALSE,FALSE
P044463,2025/2026,1,vocational_school,A014842,23,TRUE,FALSE,FALSE,FALSE,FALSE
P044473,2025/2026,1,school,A008992,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044475,2025/2026,1,university,A008233,24,TRUE,FALSE,FALSE,FALSE,FALSE
P044476,2025/2026,1,university,A008233,27,TRUE,FALSE,FALSE,FALSE,FALSE
P044485,2025/2026,1,vocational_school,A003291,15,TRUE,FALSE,FALSE,FALSE,FALSE
P044495,2025/2026,1,school,A013199,9,TRUE,FALSE,FALSE,FALSE,FALSE
P044501,2025/2026,1,university,A014094,18,TRUE,FALSE,FALSE,FALSE,FALSE
P044504,2025/2026,1,school,A008143,15,TRUE,FALSE,FALSE,FALSE,FALSE
P044508,2025/2026,1,school,A012768,11,TRUE,FALSE,FALSE,FALSE,FALSE
P044514,2025/2026,1,school,A003526,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044527,2025/2026,1,school,A007210,11,TRUE,FALSE,FALSE,FALSE,FALSE
P044550,2025/2026,1,school,A016625,15,TRUE,FALSE,FALSE,FALSE,FALSE
P044554,2025/2026,1,school,A010716,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044560,2025/2026,1,university,A004802,20,TRUE,FALSE,FALSE,FALSE,FALSE
P044563,2025/2026,1,school,A009819,16,TRUE,FALSE,FALSE,FALSE,FALSE
P044567,2025/2026,1,university,A011629,29,TRUE,FALSE,FALSE,FALSE,FALSE
P044568,2025/2026,1,school,A011629,17,TRUE,FALSE,FALSE,FALSE,FALSE
P044580,2025/2026,1,university,A013117,24,TRUE,FALSE,FALSE,FALSE,FALSE
P044585,2025/2026,1,school,A011589,8,TRUE,FALSE,FALSE,FALSE,FALSE
P044587,2025/2026,1,school,A011589,15,TRUE,FALSE,FALSE,FALSE,FALSE
P044594,2025/2026,1,NA,A006028,65,TRUE,FALSE,TRUE,FALSE,TRUE
P044598,2025/2026,1,university,A009189,24,TRUE,FALSE,FALSE,FALSE,FALSE
P044606,2025/2026,1,vocational_school,A012885,19,TRUE,FALSE,FALSE,FALSE,FALSE
P044608,2025/2026,1,school,A005064,7,TRUE,FALSE,FALSE,FALSE,FALSE
P044611,2025/2026,1,school,NA,14,TRUE,FALSE,FALSE,FALSE,FALSE
P044617,2025/2026,1,school,A016943,8,TRUE,FALSE,FALSE,FALSE,FALSE
P044620,2025/2026,1,school,A003496,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P044634,2025/2026,1,school,A011278,8,TRUE,FALSE,FALSE,FALSE,FALSE
P044637,2025/2026,1,vocational_school,A011278,9,TRUE,FALSE,FALSE,FALSE,FALSE
P044641,2025/2026,1,school,A004602,8,TRUE,FALSE,FALSE,FALSE,FALSE
P044643,2025/2026,1,school,A002131,6,TRUE,FALSE,FALSE,FALSE,FALSE
P044644,2025/2026,1,university,A015448,22,TRUE,FALSE,FALSE,FALSE,FALSE
P044657,2025/2026,1,school,A016963,14,TRUE,FALSE,FALSE,FALSE,FALSE
P044658,2025/2026,1,university,A016963,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P044663,2025/2026,1,school,A000239,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044667,2025/2026,1,school,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044671,2025/2026,1,vocational_school,A002186,8,TRUE,FALSE,FALSE,FALSE,FALSE
P044674,2025/2026,1,school,A013452,6,TRUE,FALSE,FALSE,FALSE,FALSE
P044675,2025/2026,1,vocational_school,A013452,21,TRUE,FALSE,FALSE,FALSE,FALSE
P044687,2025/2026,1,school,A000046,16,TRUE,FALSE,FALSE,FALSE,FALSE
P044695,2025/2026,1,school,A015333,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044697,2025/2026,1,school,A011055,16,TRUE,FALSE,FALSE,FALSE,FALSE
P044699,2025/2026,1,university,A017949,23,TRUE,FALSE,FALSE,FALSE,FALSE
P044718,2025/2026,1,school,A011179,15,TRUE,FALSE,FALSE,FALSE,FALSE
P044720,2025/2026,1,school,A011179,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044722,2025/2026,1,vocational_school,A006268,29,TRUE,FALSE,FALSE,FALSE,FALSE
P044728,2025/2026,1,vocational_school,A015384,7,TRUE,FALSE,FALSE,FALSE,FALSE
P044731,2025/2026,1,school,A010794,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044733,2025/2026,1,school,A015086,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044745,2025/2026,1,school,A013430,7,TRUE,FALSE,FALSE,FALSE,FALSE
P044749,2025/2026,1,vocational_school,A003682,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044762,2025/2026,1,university,A012917,19,TRUE,FALSE,FALSE,FALSE,FALSE
P044802,2025/2026,1,school,A005959,7,TRUE,FALSE,FALSE,FALSE,FALSE
P044804,2025/2026,1,school,A009708,9,TRUE,FALSE,FALSE,FALSE,FALSE
P044806,2025/2026,1,school,A008270,11,TRUE,FALSE,FALSE,FALSE,FALSE
P044809,2025/2026,1,school,A011414,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044810,2025/2026,1,school,A003153,16,TRUE,FALSE,FALSE,FALSE,FALSE
P044813,2025/2026,1,school,A009509,8,TRUE,FALSE,FALSE,FALSE,FALSE
P044821,2025/2026,1,school,A015635,10,TRUE,FALSE,FALSE,FALSE,FALSE
P044833,2025/2026,1,school,A013042,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044842,2025/2026,1,vocational_school,A005587,23,TRUE,FALSE,FALSE,FALSE,FALSE
P044847,2025/2026,1,vocational_school,A003020,13,TRUE,FALSE,FALSE,FALSE,FALSE
P044857,2025/2026,1,school,A014767,9,TRUE,FALSE,FALSE,FALSE,FALSE
P044863,2025/2026,1,school,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044871,2025/2026,1,school,A007382,14,TRUE,FALSE,FALSE,FALSE,FALSE
P044875,2025/2026,1,school,A009256,15,TRUE,FALSE,FALSE,FALSE,FALSE
P044883,2025/2026,1,vocational_school,A005005,6,TRUE,FALSE,FALSE,FALSE,FALSE
P044886,2025/2026,1,school,A003065,NA,TRUE,TRUE,FALSE,FALSE,FALSE
P044894,2025/2026,1,school,A008371,16,TRUE,FALSE,FALSE,FALSE,FALSE
P044902,2025/2026,1,school,A009328,6,TRUE,FALSE,FALSE,FALSE,FALSE
P044913,2025/2026,1,school,A002756,12,TRUE,FALSE,FALSE,FALSE,FALSE
P044917,2025/2026,1,school,A001535,16,TRUE,FALSE,FALSE,FALSE,FALSE
P044924,2025/2026,1,school,A011460,9,TRUE,FALSE,FALSE,FALSE,FALSE
P044926,2025/2026,1,school,A017733,10,TRUE,FALSE,FALSE,FALSE,FALSE
P044933,2025/2026,1,vocational_school,A016367,19,TRUE,FALSE,FALSE,FALSE,FALSE
P044936,2025/2026,1,school,A000133,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P044943,2025/2026,1,school,A008571,11,TRUE,FALSE,FALSE,FALSE,FALSE
P044950,2025/2026,1,university,A006700,24,TRUE,FALSE,FALSE,FALSE,FALSE
P044951,2025/2026,1,vocational_school,A006700,16,TRUE,FALSE,FALSE,FALSE,FALSE
P044957,2025/2026,1,school,A007436,6,TRUE,FALSE,FALSE,FALSE,FALSE
P044958,2025/2026,1,school,A013330,7,TRUE,FALSE,FALSE,FALSE,FALSE
P044970,2025/2026,1,university,A013058,20,TRUE,FALSE,FALSE,FALSE,FALSE
P044971,2025/2026,1,school,A008634,11,TRUE,FALSE,FALSE,FALSE,FALSE
P044976,2025/2026,1,university,A006543,21,TRUE,FALSE,FALSE,FALSE,FALSE
P044980,2025/2026,1,university,A010510,18,TRUE,FALSE,FALSE,FALSE,FALSE
P044982,2025/2026,1,school,A017808,9,TRUE,FALSE,FALSE,FALSE,FALSE
P044984,2025/2026,1,school,A015846,17,TRUE,FALSE,FALSE,FALSE,FALSE
P044985,2025/2026,1,university,A015846,20,TRUE,FALSE,FALSE,FALSE,FALSE
P044986,2025/2026,1,school,A015846,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P044988,2025/2026,1,vocational_school,A011521,7,TRUE,FALSE,FALSE,FALSE,FALSE
P044989,2025/2026,1,university,A006511,21,TRUE,FALSE,FALSE,FALSE,FALSE
P044997,2025/2026,1,school,A006420,8,TRUE,FALSE,FALSE,FALSE,FALSE
P045009,2025/2026,1,school,NA,15,TRUE,FALSE,FALSE,FALSE,FALSE
P045010,2025/2026,1,vocational_school,A003643,19,TRUE,FALSE,FALSE,FALSE,FALSE
P045017,2025/2026,1,vocational_school,A004708,8,TRUE,FALSE,FALSE,FALSE,FALSE
P045018,2025/2026,1,school,A004708,6,TRUE,FALSE,FALSE,FALSE,FALSE
P045020,2025/2026,1,vocational_school,NA,12,TRUE,FALSE,FALSE,FALSE,FALSE
P045031,2025/2026,1,school,A003799,13,TRUE,FALSE,FALSE,FALSE,FALSE
P045046,2025/2026,1,university,A010429,23,TRUE,FALSE,FALSE,FALSE,FALSE
P045055,2025/2026,1,vocational_school,A013532,7,TRUE,FALSE,FALSE,FALSE,FALSE
P045058,2025/2026,1,school,A013532,7,TRUE,FALSE,FALSE,FALSE,FALSE
P045060,2025/2026,1,school,A014268,10,TRUE,FALSE,FALSE,FALSE,FALSE
P045062,2025/2026,1,school,A001417,17,TRUE,FALSE,FALSE,FALSE,FALSE
P045064,2025/2026,1,vocational_school,A012377,21,TRUE,FALSE,FALSE,FALSE,FALSE
P045069,2025/2026,1,school,A000806,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P045076,2025/2026,1,university,A004073,18,TRUE,FALSE,FALSE,FALSE,FALSE
P045082,2025/2026,1,university,A006662,24,TRUE,FALSE,FALSE,FALSE,FALSE
P045099,2025/2026,1,school,A011562,14,TRUE,FALSE,FALSE,FALSE,FALSE
P045100,2025/2026,1,school,A011137,7,TRUE,FALSE,FALSE,FALSE,FALSE
P045111,2025/2026,1,school,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE
P045114,2025/2026,1,school,A012936,9,TRUE,FALSE,FALSE,FALSE,FALSE
P045121,2025/2026,1,school,A007977,14,TRUE,FALSE,FALSE,FALSE,FALSE
P045124,2025/2026,1,school,A015671,13,TRUE,FALSE,FALSE,FALSE,FALSE
P045134,2025/2026,1,school,A008844,7,TRUE,FALSE,FALSE,FALSE,FALSE
P045142,2025/2026,1,school,A014365,13,TRUE,FALSE,FALSE,FALSE,FALSE
P045151,2025/2026,1,vocational_school,A001729,15,TRUE,FALSE,FALSE,FALSE,FALSE
P045153,2025/2026,1,school,A005892,14,TRUE,FALSE,FALSE,FALSE,FALSE
P045156,2025/2026,1,university,A012500,23,TRUE,FALSE,FALSE,FALSE,FALSE
P045162,2025/2026,1,school,A000845,14,TRUE,FALSE,FALSE,FALSE,FALSE
