person_id,household_id,address_id,region_code,municipality_code,sex,age,age_group,citizenship_group,registration_status,in_population_register,in_employment_register,employment_signal,flag_employed_under_15,employment_contact_address_id,in_tax_register,tax_signal,flag_tax_under_14,tax_contact_address_id,in_education_register,education_signal,flag_implausible_enrolment_age,education_contact_address_id,n_auxiliary_sources,n_activity_signals,observed_source_status,flag_no_activity_signal,flag_registered_without_activity,flag_auxiliary_only,flag_auxiliary_only_with_activity,flag_any_cross_register_plausibility_issue,n_contact_addresses_available,n_distinct_contact_addresses,flag_auxiliary_address_conflict,consistent_auxiliary_address_id,n_contact_addresses_matching_population,flag_population_auxiliary_address_disagreement,consistent_auxiliary_region_code,consistent_auxiliary_municipality_code
P037406,H017737,A016997,R09,R09-M02,F,53,40-64,EU,main_residence,1,1,1,FALSE,A016997,1,1,FALSE,A016997,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A016997,2,FALSE,R09,R09-M02
P037407,H017737,A016997,R09,R09-M02,M,0,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037408,H017737,A016997,R09,R09-M02,M,38,25-39,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,TRUE,A016997,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,FALSE,A016997,1,FALSE,R09,R09-M02
P037409,H017738,A004805,R12,R12-M03,F,18,18-24,DE,main_residence,1,1,1,FALSE,A004805,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A004805,1,FALSE,R12,R12-M03
P037410,H017738,A004805,R12,R12-M03,M,44,40-64,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A004805,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A004805,1,FALSE,R12,R12-M03
P037411,H017739,A012168,R02,R02-M02,M,0,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037412,H017739,A012168,R02,R02-M02,M,26,25-39,EU,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A012168,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A012168,1,FALSE,R02,R02-M02
P037413,H017740,A012380,R04,R04-M03,M,59,40-64,EU,main_residence,1,1,1,FALSE,A012380,0,0,FALSE,NA,1,1,TRUE,A012380,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,FALSE,A012380,2,FALSE,R04,R04-M03
P037414,H017740,A012380,R04,R04-M03,M,68,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037415,H017740,A012380,R04,R04-M03,M,5,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037416,H017741,A007832,R01,R01-M04,F,39,25-39,DE,main_residence,1,1,1,FALSE,A007832,1,1,FALSE,A007832,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A007832,2,FALSE,R01,R01-M04
P037417,H017741,A007832,R01,R01-M04,M,63,40-64,DE,main_residence,1,1,1,FALSE,A007832,1,1,FALSE,A017002,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,TRUE,NA,1,FALSE,NA,NA
P037418,H017742,A012410,R02,R02-M03,F,43,40-64,DE,main_residence,1,1,1,FALSE,A012410,1,1,FALSE,A012410,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A012410,2,FALSE,R02,R02-M03
P037419,H017743,A003407,R09,R09-M04,M,49,40-64,DE,main_residence,1,1,1,FALSE,A003407,1,1,FALSE,A003407,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A003407,2,FALSE,R09,R09-M04
P037420,H017744,A013879,R08,R08-M03,M,54,40-64,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037422,H017745,A008323,R03,R03-M02,M,12,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A008323,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A008323,1,FALSE,R03,R03-M02
P037423,H017746,A014772,R08,R08-M01,F,60,40-64,EU,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A014772,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A014772,1,FALSE,R08,R08-M01
P037424,H017746,A014772,R08,R08-M01,M,3,0-5,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037425,H017747,A005028,R02,R02-M01,M,50,40-64,EU,main_residence,1,1,1,FALSE,A005028,1,1,FALSE,A005028,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A005028,2,FALSE,R02,R02-M01
P037426,H017748,A016016,R10,R10-M02,M,49,40-64,DE,main_residence,1,1,1,FALSE,NA,1,1,FALSE,A016016,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A016016,1,FALSE,R10,R10-M02
P037427,H017748,A016016,R10,R10-M02,F,36,25-39,EU,main_residence,1,1,1,FALSE,A016016,1,1,FALSE,A016016,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A016016,2,FALSE,R10,R10-M02
P037428,H017748,A016016,R10,R10-M02,F,1,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037429,H017749,A006906,R03,R03-M01,F,2,0-5,EU,main_residence,1,1,0,FALSE,A006906,0,0,FALSE,NA,0,0,FALSE,NA,1,0,registered_with_auxiliary_record,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,FALSE,A006906,1,FALSE,R03,R03-M01
P037430,H017749,A006906,R03,R03-M01,M,66,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037431,H017749,A006906,R03,R03-M01,M,43,40-64,DE,main_residence,1,1,1,FALSE,A006906,1,1,FALSE,A006906,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A006906,2,FALSE,R03,R03-M01
P037432,H017750,A006484,R11,R11-M04,M,37,25-39,DE,main_residence,1,1,1,FALSE,A006484,1,1,FALSE,A006484,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A006484,2,FALSE,R11,R11-M04
P037433,H017750,A006484,R11,R11-M04,F,54,40-64,DE,main_residence,1,1,1,FALSE,A006484,1,1,FALSE,A006484,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A006484,2,FALSE,R11,R11-M04
P037434,H017751,A017431,R11,R11-M04,F,7,6-17,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A017431,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A017431,1,FALSE,R11,R11-M04
P037435,H017752,A016939,R06,R06-M02,M,53,40-64,DE,main_residence,1,1,1,FALSE,A016939,1,1,FALSE,A016939,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A016939,2,FALSE,R06,R06-M02
P037436,H017752,A016939,R06,R06-M02,M,79,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037437,H017753,A013491,R03,R03-M04,F,48,40-64,Non-EU,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A013491,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A013491,1,FALSE,R03,R03-M04
P037438,H017753,A013491,R03,R03-M04,F,27,25-39,EU,main_residence,1,1,1,FALSE,A013491,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A013491,1,FALSE,R03,R03-M04
P037439,H017753,A013491,R03,R03-M04,F,17,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A013491,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A013491,1,FALSE,R03,R03-M04
P037440,H017754,A009541,R01,R01-M03,F,41,40-64,DE,main_residence,1,1,1,FALSE,A009541,1,1,FALSE,A009541,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A009541,2,FALSE,R01,R01-M03
P037441,H017754,A009541,R01,R01-M03,M,56,40-64,Non-EU,main_residence,1,1,1,FALSE,A009541,1,1,FALSE,A009541,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A009541,2,FALSE,R01,R01-M03
P037442,H017754,A009541,R01,R01-M03,F,76,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037443,H017754,A009541,R01,R01-M03,M,66,65-79,DE,secondary_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037444,H017754,A009541,R01,R01-M03,F,40,40-64,DE,main_residence,1,1,1,FALSE,A009541,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A009541,1,FALSE,R01,R01-M03
P037446,H017755,A005857,R06,R06-M03,F,57,40-64,DE,main_residence,1,1,1,FALSE,A005857,1,1,FALSE,A005857,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A005857,2,FALSE,R06,R06-M03
P037447,H017756,A002101,R11,R11-M02,F,55,40-64,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A002101,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A002101,1,FALSE,R11,R11-M02
P037448,H017757,A003292,R09,R09-M03,M,13,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A003292,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003292,1,FALSE,R09,R09-M03
P037449,H017758,A013252,R03,R03-M01,F,83,80+,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037450,H017758,A013252,R03,R03-M01,F,68,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037451,H017759,A012557,R07,R07-M01,F,42,40-64,DE,main_residence,1,1,1,FALSE,A012557,1,1,FALSE,A012557,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A012557,2,FALSE,R07,R07-M01
P037452,H017759,A012557,R07,R07-M01,M,25,25-39,DE,main_residence,1,1,1,FALSE,A012557,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A012557,1,FALSE,R07,R07-M01
P037453,H017759,A012557,R07,R07-M01,F,36,25-39,DE,main_residence,1,1,1,FALSE,A012557,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A012557,1,FALSE,R07,R07-M01
P037454,H017760,A003129,R07,R07-M03,M,21,18-24,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A003129,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003129,1,FALSE,R07,R07-M03
P037455,H017761,A017083,R12,R12-M03,M,0,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037456,H017761,A017083,R12,R12-M03,F,23,18-24,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037457,H017762,A000436,R12,R12-M01,M,15,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A000436,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A000436,1,FALSE,R12,R12-M01
P037458,H017763,A003654,R09,R09-M04,F,48,40-64,Non-EU,main_residence,1,1,1,FALSE,A003654,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003654,1,FALSE,R09,R09-M04
P037459,H017764,A003532,R09,R09-M02,M,11,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A003532,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003532,1,FALSE,R09,R09-M02
P037460,H017764,A003532,R09,R09-M02,M,24,18-24,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037461,H017764,A003532,R09,R09-M02,M,77,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037462,H017764,A003532,R09,R09-M02,F,53,40-64,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,TRUE,A003532,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,FALSE,A003532,1,FALSE,R09,R09-M02
P037463,H017765,A000466,R12,R12-M02,F,56,40-64,DE,main_residence,1,1,1,FALSE,A000466,1,1,FALSE,A000466,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A000466,2,FALSE,R12,R12-M02
P037464,H017765,A000466,R12,R12-M02,M,22,18-24,DE,main_residence,1,1,1,FALSE,A000466,0,0,FALSE,NA,1,1,FALSE,A000466,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A000466,2,FALSE,R12,R12-M02
P037465,H017766,A007286,R12,R12-M04,M,12,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A007286,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A007286,1,FALSE,R12,R12-M04
P037466,H017767,A017386,R12,R12-M02,F,6,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A017386,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A017386,1,FALSE,R12,R12-M02
P037467,H017768,A008854,R01,R01-M02,F,5,0-5,DE,main_residence,1,1,0,FALSE,A008854,0,0,FALSE,NA,0,0,FALSE,NA,1,0,registered_with_auxiliary_record,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,FALSE,A008854,1,FALSE,R01,R01-M02
P037468,H017768,A008854,R01,R01-M02,F,61,40-64,DE,main_residence,1,1,1,FALSE,A008854,1,1,FALSE,A008854,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A008854,2,FALSE,R01,R01-M02
P037469,H017769,A016716,R12,R12-M03,F,86,80+,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037470,H017770,A014644,R02,R02-M04,F,29,25-39,DE,main_residence,1,1,1,FALSE,A014644,1,1,FALSE,A014644,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A014644,2,FALSE,R02,R02-M04
P037471,H017771,A017003,R02,R02-M02,M,11,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A017003,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A017003,1,FALSE,R02,R02-M02
P037472,H017772,A003533,R10,R10-M03,F,7,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037473,H017772,A003533,R10,R10-M03,M,37,25-39,DE,main_residence,1,1,1,FALSE,NA,1,1,FALSE,A003533,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003533,1,FALSE,R10,R10-M03
P037474,H017773,A002724,R09,R09-M04,M,18,18-24,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A002724,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A002724,1,FALSE,R09,R09-M04
P037475,H017773,A002724,R09,R09-M04,F,31,25-39,DE,main_residence,1,1,1,FALSE,A002724,1,1,FALSE,A002724,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A002724,2,FALSE,R09,R09-M04
P037476,H017773,A002724,R09,R09-M04,F,7,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A002724,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A002724,1,FALSE,R09,R09-M04
P037477,H017773,A002724,R09,R09-M04,F,9,6-17,Non-EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A002724,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A002724,1,FALSE,R09,R09-M04
P037478,H017773,A002724,R09,R09-M04,M,74,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037479,H017774,A015021,R04,R04-M02,M,33,25-39,Non-EU,main_residence,1,1,1,FALSE,A015021,1,1,FALSE,A015021,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A015021,2,FALSE,R04,R04-M02
P037480,H017774,A015021,R04,R04-M02,F,29,25-39,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A015021,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A015021,1,FALSE,R04,R04-M02
P037481,H017775,A000198,R03,R03-M04,F,29,25-39,EU,main_residence,1,1,1,FALSE,A017691,1,1,FALSE,A000198,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,TRUE,NA,1,FALSE,NA,NA
P037482,H017775,A000198,R03,R03-M04,M,73,65-79,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037483,H017775,A000198,R03,R03-M04,F,25,25-39,DE,main_residence,1,1,1,FALSE,A000198,1,1,FALSE,NA,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A000198,1,FALSE,R03,R03-M04
P037484,H017775,A000198,R03,R03-M04,M,33,25-39,DE,main_residence,1,1,1,FALSE,A000198,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A000198,1,FALSE,R03,R03-M04
P037485,H017775,A000198,R03,R03-M04,M,62,40-64,DE,secondary_residence,1,1,1,FALSE,A000198,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A000198,1,FALSE,R03,R03-M04
P037486,H017776,A015947,R12,R12-M03,M,28,25-39,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037487,H017776,A015947,R12,R12-M03,M,54,40-64,DE,secondary_residence,1,1,1,FALSE,A015947,1,1,FALSE,A015947,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A015947,2,FALSE,R12,R12-M03
P037488,H017777,A013919,R02,R02-M03,F,95,80+,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037489,H017777,A013919,R02,R02-M03,M,25,25-39,DE,main_residence,1,1,1,FALSE,A013919,1,1,FALSE,A013919,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A013919,2,FALSE,R02,R02-M03
P037490,H017777,A013919,R02,R02-M03,M,22,18-24,DE,main_residence,1,1,1,FALSE,A013919,1,1,FALSE,A013919,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A013919,2,FALSE,R02,R02-M03
P037491,H017777,A013919,R02,R02-M03,F,58,40-64,Non-EU,main_residence,1,1,1,FALSE,A013919,1,1,FALSE,A013919,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A013919,2,FALSE,R02,R02-M03
P037492,H017777,A013919,R02,R02-M03,F,60,40-64,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A013919,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A013919,1,FALSE,R02,R02-M03
P037493,H017778,A009874,R09,R09-M02,M,92,80+,Non-EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037494,H017779,A002796,R05,R05-M04,F,37,25-39,DE,main_residence,1,1,1,FALSE,A002796,1,1,FALSE,A002796,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A002796,2,FALSE,R05,R05-M04
P037495,H017779,A002796,R05,R05-M04,M,61,40-64,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037496,H017779,A002796,R05,R05-M04,M,45,40-64,EU,main_residence,1,1,1,FALSE,A002796,1,1,FALSE,A002796,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A002796,2,FALSE,R05,R05-M04
P037497,H017780,A013273,R03,R03-M04,M,7,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A013273,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A013273,1,FALSE,R03,R03-M04
P037498,H017781,A008458,R09,R09-M02,M,31,25-39,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037499,H017781,A008458,R09,R09-M02,M,65,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P037500,H017781,A008458,R09,R09-M02,F,28,25-39,DE,main_residence,1,1,1,FALSE,A008458,0,0,FALSE,NA,1,1,FALSE,A008458,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A008458,2,FALSE,R09,R09-M02
P037501,H017782,A008433,R07,R07-M02,F,37,25-39,EU,main_residence,1,1,1,FALSE,A008433,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A008433,1,FALSE,R07,R07-M02
