analysis_address_id,analysis_region_code,analysis_municipality_code,observed_persons,registered_persons,auxiliary_only_persons,persons_with_positive_activity,persons_with_multiple_positive_signals,persons_with_address_conflict,clarification_cases
A003043,R12,R12-M01,2,2,0,1,0,0,0
A003061,R12,R12-M01,1,1,0,1,0,0,0
A003160,R12,R12-M01,3,3,0,2,0,0,0
A003168,R12,R12-M01,1,1,0,1,0,0,0
A003197,R12,R12-M01,3,3,0,2,2,0,0
A003257,R12,R12-M01,10,10,0,7,3,1,1
A003290,R12,R12-M01,10,9,1,6,3,0,1
A003357,R12,R12-M01,2,1,1,2,0,0,1
A003385,R12,R12-M01,1,1,0,1,1,0,0
A003399,R12,R12-M01,6,6,0,5,5,0,0
A003520,R12,R12-M01,4,4,0,3,1,0,0
A003538,R12,R12-M01,1,1,0,1,0,0,0
A003556,R12,R12-M01,1,1,0,0,0,0,0
A003562,R12,R12-M01,9,9,0,5,4,0,0
A003615,R12,R12-M01,7,7,0,3,2,0,0
A003774,R12,R12-M01,3,3,0,1,1,0,0
A003787,R12,R12-M01,5,5,0,4,1,0,1
A003791,R12,R12-M01,4,4,0,4,1,0,0
A003855,R12,R12-M01,2,1,1,2,1,0,1
A003873,R12,R12-M01,2,2,0,2,2,0,0
A003969,R12,R12-M01,7,7,0,5,2,0,0
A004025,R12,R12-M01,2,2,0,2,2,0,0
A004073,R12,R12-M01,4,4,0,4,3,0,0
A004201,R12,R12-M01,3,3,0,2,2,0,0
A004244,R12,R12-M01,2,2,0,2,0,0,0
A004309,R12,R12-M01,4,4,0,3,0,0,0
A004353,R12,R12-M01,1,1,0,1,0,0,0
A004371,R12,R12-M01,6,5,1,4,2,0,1
A004487,R12,R12-M01,9,9,0,7,1,0,0
A004518,R12,R12-M01,4,4,0,2,1,0,0
A004585,R12,R12-M01,4,3,1,3,0,0,1
A004678,R12,R12-M01,8,8,0,5,2,0,0
A004684,R12,R12-M01,2,2,0,2,0,0,0
A004759,R12,R12-M01,4,4,0,2,1,0,0
A004847,R12,R12-M01,3,3,0,2,0,0,0
A004927,R12,R12-M01,3,3,0,2,0,0,0
A004980,R12,R12-M01,17,17,0,9,4,1,1
A005055,R12,R12-M01,1,1,0,1,1,0,0
A005334,R12,R12-M01,1,1,0,1,1,0,0
A005492,R12,R12-M01,4,4,0,2,1,0,0
A005558,R12,R12-M01,1,1,0,0,0,0,0
A005704,R12,R12-M01,6,6,0,4,2,0,0
A005718,R12,R12-M01,4,4,0,1,1,0,0
A005745,R12,R12-M01,13,13,0,7,3,0,1
A005775,R12,R12-M01,2,2,0,1,0,0,0
A005924,R12,R12-M01,1,1,0,0,0,0,0
A005969,R12,R12-M01,9,9,0,7,2,0,0
A006047,R12,R12-M01,7,7,0,3,1,0,0
A006070,R12,R12-M01,11,11,0,8,4,1,1
A006179,R12,R12-M01,20,20,0,14,8,0,0
A006208,R12,R12-M01,3,3,0,3,2,0,0
A006311,R12,R12-M01,4,4,0,2,1,1,1
A006320,R12,R12-M01,10,10,0,7,3,0,1
A006328,R12,R12-M01,1,1,0,1,1,1,1
A006404,R12,R12-M01,2,2,0,2,1,0,0
A006520,R12,R12-M01,2,2,0,1,0,0,0
A006592,R12,R12-M01,3,3,0,2,2,0,0
A006642,R12,R12-M01,6,5,1,4,1,0,1
A006693,R12,R12-M01,6,6,0,3,1,0,0
A006767,R12,R12-M01,3,3,0,2,0,0,0
A006861,R12,R12-M01,2,2,0,2,0,0,0
A006982,R12,R12-M01,1,1,0,1,1,0,0
A007120,R12,R12-M01,5,5,0,2,1,0,0
A007219,R12,R12-M01,1,1,0,1,0,0,0
A007349,R12,R12-M01,1,1,0,1,1,0,0
A007376,R12,R12-M01,3,2,1,1,1,0,1
A007460,R12,R12-M01,4,4,0,4,1,0,0
A007461,R12,R12-M01,2,2,0,2,1,0,0
A007647,R12,R12-M01,4,4,0,3,1,0,1
A007673,R12,R12-M01,4,4,0,2,2,0,0
A007678,R12,R12-M01,4,4,0,2,1,0,0
A007730,R12,R12-M01,4,3,1,3,0,0,1
A007770,R12,R12-M01,2,2,0,2,1,0,0
A007869,R12,R12-M01,4,4,0,3,1,0,0
A007903,R12,R12-M01,2,2,0,2,0,0,0
A007976,R12,R12-M01,1,1,0,1,0,0,0
A008038,R12,R12-M01,5,5,0,4,2,0,0
A008247,R12,R12-M01,4,4,0,1,0,0,0
A008275,R12,R12-M01,3,3,0,1,1,0,0
A008283,R12,R12-M01,14,14,0,12,3,0,1
A008408,R12,R12-M01,2,2,0,0,0,0,0
A008425,R12,R12-M01,3,3,0,2,0,0,0
A008482,R12,R12-M01,10,10,0,7,2,0,0
A008531,R12,R12-M01,2,2,0,0,0,0,0
A008620,R12,R12-M01,1,1,0,1,0,0,0
A008680,R12,R12-M01,2,2,0,1,0,0,0
A008757,R12,R12-M01,4,4,0,2,2,0,0
A008842,R12,R12-M01,5,5,0,4,2,0,0
A008844,R12,R12-M01,8,8,0,5,1,0,0
A008862,R12,R12-M01,2,2,0,0,0,0,0
A008897,R12,R12-M01,1,1,0,1,0,0,0
A008935,R12,R12-M01,5,5,0,2,0,0,0
A009002,R12,R12-M01,3,3,0,3,2,0,0
A009050,R12,R12-M01,1,1,0,1,0,0,0
A009131,R12,R12-M01,1,1,0,0,0,0,0
A009139,R12,R12-M01,2,2,0,0,0,0,0
A009234,R12,R12-M01,6,6,0,4,3,0,0
A009240,R12,R12-M01,1,1,0,1,0,0,0
A009299,R12,R12-M01,5,5,0,3,0,0,2
A009335,R12,R12-M01,2,2,0,2,0,0,0
A009414,R12,R12-M01,1,1,0,1,0,0,0
A009467,R12,R12-M01,1,1,0,0,0,0,0
A009618,R12,R12-M01,4,4,0,3,1,0,0
A009712,R12,R12-M01,2,2,0,2,0,0,0
A009736,R12,R12-M01,6,5,1,4,4,0,1
A009759,R12,R12-M01,11,11,0,9,5,0,0
A009780,R12,R12-M01,3,3,0,3,2,0,0
A009833,R12,R12-M01,11,11,0,7,1,0,0
A009849,R12,R12-M01,5,5,0,5,3,2,2
A009907,R12,R12-M01,2,2,0,2,0,0,0
A010076,R12,R12-M01,11,11,0,8,1,0,1
A010110,R12,R12-M01,5,5,0,4,0,0,0
A010126,R12,R12-M01,4,4,0,2,0,0,0
A010201,R12,R12-M01,1,1,0,0,0,0,0
A010206,R12,R12-M01,2,2,0,1,0,0,0
A010255,R12,R12-M01,7,7,0,6,2,0,0
A010350,R12,R12-M01,2,2,0,1,1,0,0
A010415,R12,R12-M01,2,2,0,1,0,0,0
A010501,R12,R12-M01,7,7,0,4,2,0,0
A010682,R12,R12-M01,4,4,0,2,1,0,0
A010700,R12,R12-M01,14,13,1,7,4,0,1
A010725,R12,R12-M01,4,4,0,3,0,0,0
A010796,R12,R12-M01,3,3,0,3,0,0,0
A010811,R12,R12-M01,7,7,0,4,2,0,0
A010858,R12,R12-M01,10,10,0,8,4,1,1
A010946,R12,R12-M01,3,3,0,2,1,0,0
A010969,R12,R12-M01,5,5,0,5,3,0,1
A011019,R12,R12-M01,5,5,0,3,1,0,0
A011075,R12,R12-M01,4,4,0,2,1,0,0
A011248,R12,R12-M01,1,1,0,1,1,0,0
A011291,R12,R12-M01,2,2,0,1,0,0,0
A011304,R12,R12-M01,1,1,0,1,0,0,0
A011314,R12,R12-M01,3,3,0,2,1,1,1
A011353,R12,R12-M01,3,3,0,1,1,0,0
A011469,R12,R12-M01,6,6,0,3,1,0,0
A011478,R12,R12-M01,18,18,0,13,5,0,0
A011588,R12,R12-M01,8,8,0,6,2,0,0
A011734,R12,R12-M01,4,4,0,3,1,0,0
A011857,R12,R12-M01,2,2,0,2,1,0,0
A011860,R12,R12-M01,10,10,0,7,3,0,0
A011878,R12,R12-M01,3,3,0,2,0,0,0
A011923,R12,R12-M01,3,3,0,3,0,0,0
A011929,R12,R12-M01,2,2,0,0,0,0,0
A011988,R12,R12-M01,5,5,0,5,3,0,0
A011989,R12,R12-M01,2,2,0,1,1,0,0
A011995,R12,R12-M01,1,1,0,0,0,0,0
A012017,R12,R12-M01,1,1,0,1,0,0,0
A012020,R12,R12-M01,5,5,0,5,2,0,0
A012098,R12,R12-M01,3,3,0,3,1,0,0
A012377,R12,R12-M01,11,11,0,7,0,0,0
A012393,R12,R12-M01,6,6,0,5,0,0,0
A012410,R12,R12-M01,8,8,0,6,4,0,0
A012456,R12,R12-M01,4,2,2,4,0,0,3
A012777,R12,R12-M01,2,2,0,1,1,1,1
A012833,R12,R12-M01,3,3,0,2,0,0,0
A012922,R12,R12-M01,2,2,0,2,0,0,0
A012965,R12,R12-M01,5,5,0,5,3,1,1
A012982,R12,R12-M01,1,1,0,1,1,0,0
A012994,R12,R12-M01,3,3,0,2,0,0,0
A013042,R12,R12-M01,10,9,1,9,4,0,2
A013081,R12,R12-M01,5,5,0,4,2,0,0
A013267,R12,R12-M01,1,1,0,1,1,0,0
A013268,R12,R12-M01,6,6,0,5,1,0,0
A013272,R12,R12-M01,5,5,0,4,2,0,0
A013275,R12,R12-M01,4,4,0,4,2,0,0
A013608,R12,R12-M01,1,1,0,1,1,0,0
A013615,R12,R12-M01,3,3,0,2,0,0,0
A013671,R12,R12-M01,1,1,0,1,1,0,0
A013731,R12,R12-M01,7,7,0,6,1,0,0
A013759,R12,R12-M01,2,1,1,2,2,0,1
A013808,R12,R12-M01,3,3,0,0,0,0,0
A013888,R12,R12-M01,5,5,0,3,0,0,0
A013907,R12,R12-M01,3,3,0,2,0,0,0
A013992,R12,R12-M01,9,9,0,7,1,0,0
A014078,R12,R12-M01,1,1,0,1,1,1,1
A014129,R12,R12-M01,3,2,1,1,0,0,1
A014132,R12,R12-M01,5,5,0,4,2,0,0
A014136,R12,R12-M01,3,3,0,1,1,0,0
A014271,R12,R12-M01,2,2,0,2,1,0,0
A014398,R12,R12-M01,2,2,0,2,1,0,0
A014435,R12,R12-M01,8,8,0,6,5,0,0
A014506,R12,R12-M01,2,2,0,2,1,0,1
A014507,R12,R12-M01,16,16,0,8,5,0,0
A014520,R12,R12-M01,4,4,0,1,0,0,0
A014655,R12,R12-M01,5,5,0,3,3,0,0
A014681,R12,R12-M01,21,21,0,14,4,1,1
A014728,R12,R12-M01,6,6,0,3,2,0,0
A014878,R12,R12-M01,5,5,0,5,0,0,0
A014929,R12,R12-M01,1,1,0,1,0,0,0
A014948,R12,R12-M01,4,4,0,4,2,0,0
A014951,R12,R12-M01,1,1,0,1,1,1,1
A014981,R12,R12-M01,4,4,0,2,1,0,0
A015015,R12,R12-M01,6,6,0,3,0,0,0
A015023,R12,R12-M01,7,7,0,4,1,0,0
A015037,R12,R12-M01,13,13,0,7,2,0,1
A015066,R12,R12-M01,3,3,0,2,2,0,0
A015157,R12,R12-M01,5,5,0,2,1,0,0
A015159,R12,R12-M01,8,8,0,5,1,1,1
A015237,R12,R12-M01,2,2,0,2,1,0,0
A015263,R12,R12-M01,7,7,0,6,3,1,1
A015392,R12,R12-M01,9,9,0,7,3,0,0
A015519,R12,R12-M01,3,3,0,3,2,0,0
A015522,R12,R12-M01,5,5,0,3,1,0,0
A015647,R12,R12-M01,10,10,0,6,2,1,1
A015655,R12,R12-M01,3,3,0,2,0,0,0
A015704,R12,R12-M01,1,1,0,1,0,0,0
A015800,R12,R12-M01,4,4,0,2,1,0,0
A016043,R12,R12-M01,2,2,0,1,1,0,0
A016212,R12,R12-M01,2,1,1,1,0,0,1
A016248,R12,R12-M01,12,12,0,8,3,0,1
A016262,R12,R12-M01,6,6,0,5,2,0,0
A016319,R12,R12-M01,8,8,0,6,2,1,1
A016391,R12,R12-M01,1,1,0,0,0,0,0
A016469,R12,R12-M01,8,7,1,6,1,0,1
A016482,R12,R12-M01,1,1,0,1,0,0,0
A016528,R12,R12-M01,1,1,0,1,0,0,1
A016531,R12,R12-M01,2,2,0,2,0,0,0
A016628,R12,R12-M01,1,1,0,1,0,0,0
A016791,R12,R12-M01,2,2,0,0,0,0,0
A016849,R12,R12-M01,1,1,0,0,0,0,0
A016934,R12,R12-M01,2,2,0,2,2,0,0
A016945,R12,R12-M01,2,2,0,2,2,0,0
A016982,R12,R12-M01,2,2,0,2,1,0,0
A016994,R12,R12-M01,3,3,0,2,1,0,0
A017018,R12,R12-M01,8,8,0,4,1,0,0
A017150,R12,R12-M01,1,1,0,0,0,0,0
A017228,R12,R12-M01,3,3,0,2,0,0,0
A017240,R12,R12-M01,5,5,0,3,0,0,0
A017320,R12,R12-M01,5,5,0,3,0,0,0
A017351,R12,R12-M01,4,4,0,3,1,1,1
A017389,R12,R12-M01,4,4,0,3,2,0,0
A017396,R12,R12-M01,2,2,0,2,2,0,0
A017436,R12,R12-M01,7,7,0,6,3,0,0
A017514,R12,R12-M01,2,2,0,2,0,0,0
A017553,R12,R12-M01,3,3,0,2,0,0,0
A017557,R12,R12-M01,3,3,0,2,1,0,0
A017597,R12,R12-M01,1,1,0,1,0,0,0
A017671,R12,R12-M01,1,1,0,0,0,0,0
A017740,R12,R12-M01,14,14,0,9,6,1,1
A017833,R12,R12-M01,5,5,0,2,1,0,0
A017853,R12,R12-M01,8,8,0,8,5,0,0
A017911,R12,R12-M01,8,8,0,4,1,0,0
A017918,R12,R12-M01,1,1,0,1,0,0,0
A017942,R12,R12-M01,2,2,0,2,0,0,0
A017948,R12,R12-M01,3,3,0,1,1,0,0
A017996,R12,R12-M01,4,3,1,2,0,0,1
A000133,R12,R12-M02,4,3,1,4,1,0,1
A000235,R12,R12-M02,6,6,0,2,1,0,0
A000333,R12,R12-M02,5,5,0,2,1,0,0
A000394,R12,R12-M02,11,11,0,9,4,0,0
A000519,R12,R12-M02,10,10,0,7,5,1,1
A000573,R12,R12-M02,1,1,0,0,0,0,0
A000697,R12,R12-M02,2,2,0,0,0,0,0
A000713,R12,R12-M02,5,5,0,2,1,0,0
A000727,R12,R12-M02,6,6,0,4,1,0,0
A000730,R12,R12-M02,2,2,0,1,0,0,0
A000771,R12,R12-M02,3,3,0,3,0,0,0
A000807,R12,R12-M02,4,4,0,2,0,0,0
A000839,R12,R12-M02,2,2,0,2,1,0,0
A000843,R12,R12-M02,5,5,0,5,1,0,0
A000958,R12,R12-M02,7,7,0,6,1,0,0
A000961,R12,R12-M02,2,2,0,1,0,0,0
A000976,R12,R12-M02,8,8,0,4,3,0,0
A001038,R12,R12-M02,1,1,0,1,0,0,0
A001108,R12,R12-M02,1,1,0,1,1,0,0
A001127,R12,R12-M02,1,1,0,1,1,0,0
A001194,R12,R12-M02,9,8,1,9,5,0,1
A001235,R12,R12-M02,4,4,0,2,0,0,0
A001328,R12,R12-M02,3,3,0,2,0,0,0
A001384,R12,R12-M02,3,3,0,3,2,1,1
A001435,R12,R12-M02,4,4,0,2,0,0,0
A001617,R12,R12-M02,1,1,0,1,1,0,0
A001649,R12,R12-M02,9,8,1,7,3,0,2
A001879,R12,R12-M02,7,7,0,5,2,0,0
A001992,R12,R12-M02,5,5,0,2,0,0,0
A002058,R12,R12-M02,4,4,0,3,2,0,0
A002103,R12,R12-M02,2,2,0,1,0,0,0
A002105,R12,R12-M02,3,3,0,3,0,0,0
A002120,R12,R12-M02,12,12,0,11,4,0,0
A002124,R12,R12-M02,5,5,0,5,1,0,1
A002225,R12,R12-M02,1,1,0,1,0,0,0
A002241,R12,R12-M02,5,5,0,4,1,0,0
A002286,R12,R12-M02,9,9,0,6,2,0,0
A002302,R12,R12-M02,1,1,0,1,0,0,0
A002319,R12,R12-M02,2,2,0,1,1,0,0
A002386,R12,R12-M02,2,2,0,2,1,0,0
A002465,R12,R12-M02,2,2,0,1,1,0,0
A002673,R12,R12-M02,3,3,0,3,2,0,0
A002741,R12,R12-M02,5,5,0,4,1,0,0
A002752,R12,R12-M02,3,3,0,2,2,0,0
A002762,R12,R12-M02,1,1,0,1,1,0,0
A002785,R12,R12-M02,2,2,0,2,0,0,0
A002854,R12,R12-M02,2,2,0,2,2,0,0
A003092,R12,R12-M02,28,28,0,16,2,0,2
A003244,R12,R12-M02,5,5,0,3,1,0,0
A003372,R12,R12-M02,5,5,0,4,2,0,0
A003384,R12,R12-M02,7,7,0,6,4,0,0
A003403,R12,R12-M02,4,4,0,4,3,0,0
A003628,R12,R12-M02,4,4,0,3,1,0,0
A003673,R12,R12-M02,11,11,0,8,4,1,1
A003757,R12,R12-M02,1,1,0,1,0,0,0
A003792,R12,R12-M02,14,14,0,11,5,0,0
A003794,R12,R12-M02,7,7,0,4,3,1,1
A003819,R12,R12-M02,1,1,0,1,1,0,0
A003821,R12,R12-M02,4,4,0,2,2,0,0
A003872,R12,R12-M02,8,7,1,7,2,1,2
A003913,R12,R12-M02,2,2,0,2,0,0,1
A003929,R12,R12-M02,2,2,0,1,1,0,0
A003982,R12,R12-M02,8,7,1,4,3,0,1
A004047,R12,R12-M02,3,3,0,1,0,0,0
A004128,R12,R12-M02,1,1,0,1,1,0,0
A004146,R12,R12-M02,5,5,0,4,2,0,0
A004198,R12,R12-M02,2,2,0,1,0,0,1
A004279,R12,R12-M02,1,1,0,1,1,0,0
A004282,R12,R12-M02,1,1,0,1,1,0,0
A004363,R12,R12-M02,6,6,0,2,1,0,0
A004367,R12,R12-M02,5,5,0,3,1,0,0
A004447,R12,R12-M02,4,4,0,3,1,0,0
A004512,R12,R12-M02,4,4,0,3,1,0,0
A004642,R12,R12-M02,5,5,0,5,2,0,0
A004679,R12,R12-M02,12,12,0,9,4,0,1
A004696,R12,R12-M02,9,9,0,5,2,1,2
A004735,R12,R12-M02,1,1,0,0,0,0,0
A004747,R12,R12-M02,9,9,0,7,4,1,1
A004891,R12,R12-M02,8,8,0,3,1,1,1
A004894,R12,R12-M02,4,4,0,4,1,0,0
A004914,R12,R12-M02,5,5,0,5,3,2,2
A004960,R12,R12-M02,1,1,0,1,1,0,0
A005095,R12,R12-M02,3,3,0,2,1,0,0
A005198,R12,R12-M02,6,5,1,5,1,0,1
A005200,R12,R12-M02,1,1,0,0,0,0,0
A005489,R12,R12-M02,4,4,0,3,1,0,0
A005579,R12,R12-M02,6,6,0,5,1,0,0
A005691,R12,R12-M02,9,9,0,5,2,0,0
A005747,R12,R12-M02,7,7,0,3,1,0,1
A005876,R12,R12-M02,4,4,0,1,0,0,0
A005887,R12,R12-M02,2,2,0,1,1,0,0
A005945,R12,R12-M02,1,1,0,1,0,0,0
A006011,R12,R12-M02,3,3,0,2,1,0,0
A006086,R12,R12-M02,4,4,0,3,2,0,0
A006206,R12,R12-M02,2,2,0,2,0,0,0
A006214,R12,R12-M02,4,3,1,3,1,0,1
A006279,R12,R12-M02,8,8,0,7,3,0,0
A006289,R12,R12-M02,3,3,0,3,2,1,1
A006324,R12,R12-M02,2,2,0,2,2,0,0
A006407,R12,R12-M02,2,2,0,2,1,0,0
A006498,R12,R12-M02,1,1,0,1,1,0,0
A006519,R12,R12-M02,2,2,0,2,0,0,0
A006541,R12,R12-M02,2,2,0,0,0,0,0
A006584,R12,R12-M02,8,8,0,5,1,0,0
A006650,R12,R12-M02,5,5,0,3,2,0,0
A006651,R12,R12-M02,2,2,0,1,0,0,0
A006739,R12,R12-M02,7,7,0,5,0,0,0
A006760,R12,R12-M02,6,6,0,6,2,1,1
A006771,R12,R12-M02,9,9,0,8,4,0,1
A006778,R12,R12-M02,2,2,0,2,1,0,0
A006803,R12,R12-M02,9,9,0,8,6,0,0
A006836,R12,R12-M02,7,7,0,6,2,0,0
A006885,R12,R12-M02,7,7,0,4,3,0,0
A007060,R12,R12-M02,3,3,0,2,0,0,0
A007065,R12,R12-M02,7,7,0,3,1,0,0
A007070,R12,R12-M02,4,4,0,2,0,0,0
A007129,R12,R12-M02,5,5,0,3,0,0,0
A007183,R12,R12-M02,7,7,0,5,2,0,1
A007186,R12,R12-M02,1,1,0,0,0,0,0
A007201,R12,R12-M02,2,2,0,1,1,0,0
A007220,R12,R12-M02,3,3,0,1,1,0,0
A007221,R12,R12-M02,5,5,0,2,0,0,0
A007331,R12,R12-M02,2,2,0,1,1,0,0
A007379,R12,R12-M02,16,16,0,13,5,0,0
A007388,R12,R12-M02,6,6,0,4,2,1,1
A007514,R12,R12-M02,3,3,0,3,2,0,0
A007518,R12,R12-M02,5,5,0,4,2,0,0
A007539,R12,R12-M02,10,10,0,6,3,0,1
A007592,R12,R12-M02,8,8,0,5,4,0,0
A007609,R12,R12-M02,6,6,0,5,3,0,1
A007719,R12,R12-M02,4,4,0,3,2,0,1
A007791,R12,R12-M02,2,2,0,2,2,0,0
A007857,R12,R12-M02,3,3,0,1,0,0,0
A007928,R12,R12-M02,1,1,0,1,0,0,0
A007977,R12,R12-M02,7,7,0,7,2,0,0
A007979,R12,R12-M02,4,4,0,3,0,0,0
A007980,R12,R12-M02,9,9,0,4,3,1,1
A007987,R12,R12-M02,6,5,1,5,1,0,2
A008081,R12,R12-M02,5,5,0,5,0,0,0
A008156,R12,R12-M02,13,12,1,11,6,0,1
A008201,R12,R12-M02,3,3,0,3,1,0,0
A008314,R12,R12-M02,5,5,0,2,1,0,0
A008354,R12,R12-M02,2,2,0,0,0,0,0
A008382,R12,R12-M02,2,2,0,2,1,1,1
A008502,R12,R12-M02,8,8,0,6,1,1,1
A008583,R12,R12-M02,1,1,0,0,0,0,0
A008595,R12,R12-M02,7,7,0,5,1,0,0
A008665,R12,R12-M02,5,5,0,4,3,0,0
A008677,R12,R12-M02,2,2,0,0,0,0,0
A008779,R12,R12-M02,2,2,0,2,1,0,0
A008792,R12,R12-M02,2,2,0,1,0,0,0
A008851,R12,R12-M02,2,2,0,2,0,0,0
A008977,R12,R12-M02,5,5,0,2,0,0,0
A008979,R12,R12-M02,3,3,0,2,1,0,0
A009071,R12,R12-M02,8,8,0,4,1,0,0
A009080,R12,R12-M02,7,7,0,4,1,0,0
A009148,R12,R12-M02,8,8,0,2,1,0,0
A009201,R12,R12-M02,2,2,0,1,0,0,0
A009503,R12,R12-M02,10,10,0,5,3,1,1
A009579,R12,R12-M02,2,2,0,2,1,0,0
A009840,R12,R12-M02,5,5,0,3,2,0,0
A009851,R12,R12-M02,2,2,0,1,0,0,0
A009864,R12,R12-M02,2,2,0,2,1,0,0
A010015,R12,R12-M02,4,4,0,1,0,0,0
A010019,R12,R12-M02,2,2,0,2,0,0,0
A010210,R12,R12-M02,4,3,1,3,3,0,1
A010261,R12,R12-M02,4,4,0,1,1,0,0
A010348,R12,R12-M02,5,5,0,4,1,0,0
A010392,R12,R12-M02,3,3,0,3,2,1,1
A010491,R12,R12-M02,3,3,0,3,0,0,0
A010745,R12,R12-M02,1,1,0,1,0,0,0
A010849,R12,R12-M02,2,2,0,1,1,0,0
A010856,R12,R12-M02,1,1,0,1,1,0,0
A010895,R12,R12-M02,12,12,0,10,6,0,0
A011022,R12,R12-M02,10,10,0,8,3,0,1
A011120,R12,R12-M02,2,2,0,2,1,0,0
A011150,R12,R12-M02,5,5,0,1,0,0,0
A011214,R12,R12-M02,2,2,0,1,0,0,0
A011279,R12,R12-M02,1,1,0,1,0,0,0
A011300,R12,R12-M02,2,2,0,1,0,0,0
A011396,R12,R12-M02,4,4,0,4,0,0,0
A011406,R12,R12-M02,2,2,0,1,1,0,0
A011409,R12,R12-M02,7,7,0,7,1,0,0
A011445,R12,R12-M02,7,7,0,4,2,0,0
A011516,R12,R12-M02,1,1,0,0,0,0,0
A011518,R12,R12-M02,2,2,0,1,1,0,0
A011539,R12,R12-M02,2,2,0,1,0,0,0
A011674,R12,R12-M02,5,5,0,3,1,0,0
A011701,R12,R12-M02,6,5,1,5,2,0,1
A011714,R12,R12-M02,3,3,0,3,1,0,0
A011731,R12,R12-M02,3,3,0,1,0,0,0
A011742,R12,R12-M02,12,11,1,9,4,1,2
A012026,R12,R12-M02,8,8,0,8,5,0,0
A012043,R12,R12-M02,1,0,1,1,1,0,1
A012122,R12,R12-M02,1,1,0,0,0,0,0
A012223,R12,R12-M02,8,8,0,7,1,0,0
A012250,R12,R12-M02,13,13,0,7,2,0,0
A012282,R12,R12-M02,6,6,0,4,1,1,1
A012432,R12,R12-M02,1,1,0,0,0,0,0
A012455,R12,R12-M02,6,6,0,5,1,0,0
A012575,R12,R12-M02,3,3,0,2,1,0,0
A012662,R12,R12-M02,1,1,0,1,0,0,0
A012771,R12,R12-M02,3,3,0,1,0,0,0
A012775,R12,R12-M02,2,2,0,1,1,0,0
A012825,R12,R12-M02,3,3,0,3,1,0,0
A012837,R12,R12-M02,4,4,0,3,1,0,0
A012935,R12,R12-M02,12,12,0,9,4,2,2
A013150,R12,R12-M02,7,7,0,5,2,0,0
A013218,R12,R12-M02,5,5,0,4,2,0,0
A013285,R12,R12-M02,5,5,0,4,1,0,0
A013325,R12,R12-M02,2,2,0,1,0,0,0
A013375,R12,R12-M02,4,4,0,3,0,0,0
A013423,R12,R12-M02,4,4,0,4,2,0,0
A013476,R12,R12-M02,2,2,0,0,0,0,0
A013478,R12,R12-M02,18,18,0,13,5,1,1
A013496,R12,R12-M02,4,4,0,2,0,0,0
A013515,R12,R12-M02,5,5,0,3,1,0,0
A013591,R12,R12-M02,6,6,0,5,2,0,0
A013629,R12,R12-M02,2,2,0,1,0,0,0
A013823,R12,R12-M02,3,3,0,1,0,0,1
A013837,R12,R12-M02,4,4,0,3,0,0,0
A013859,R12,R12-M02,1,1,0,0,0,0,0
A013900,R12,R12-M02,1,1,0,1,1,0,0
A013979,R12,R12-M02,11,11,0,5,2,0,0
A014106,R12,R12-M02,3,3,0,3,1,0,0
A014185,R12,R12-M02,2,2,0,2,1,0,0
A014194,R12,R12-M02,1,1,0,1,0,0,0
A014281,R12,R12-M02,1,1,0,1,1,0,0
A014313,R12,R12-M02,7,7,0,5,2,0,0
A014362,R12,R12-M02,1,1,0,1,1,0,0
A014484,R12,R12-M02,10,10,0,6,3,0,0
A014523,R12,R12-M02,7,7,0,3,2,0,0
A014555,R12,R12-M02,4,4,0,2,1,0,0
A014584,R12,R12-M02,1,1,0,1,1,0,0
A014589,R12,R12-M02,5,5,0,5,2,0,0
A014664,R12,R12-M02,1,1,0,1,0,0,0
A014672,R12,R12-M02,8,8,0,6,3,0,0
A014699,R12,R12-M02,7,6,1,7,5,0,1
A014738,R12,R12-M02,13,13,0,8,3,0,0
A014787,R12,R12-M02,4,4,0,4,2,0,0
A014829,R12,R12-M02,9,9,0,6,5,0,0
A014866,R12,R12-M02,1,1,0,1,0,0,0
A014919,R12,R12-M02,6,6,0,4,3,0,0
A014999,R12,R12-M02,5,5,0,4,1,0,0
A015039,R12,R12-M02,4,4,0,2,1,0,0
A015098,R12,R12-M02,1,1,0,1,1,0,0
A015117,R12,R12-M02,1,1,0,1,0,0,0
A015143,R12,R12-M02,4,4,0,3,1,0,0
A015144,R12,R12-M02,2,2,0,1,0,0,0
A015280,R12,R12-M02,6,6,0,3,1,0,0
A015290,R12,R12-M02,7,7,0,3,0,0,0
A015438,R12,R12-M02,4,4,0,2,0,0,0
A015537,R12,R12-M02,13,13,0,8,7,2,2
A015593,R12,R12-M02,4,4,0,2,0,0,0
A015831,R12,R12-M02,5,4,1,4,0,0,1
A015872,R12,R12-M02,4,4,0,3,2,0,0
A015916,R12,R12-M02,10,9,1,7,6,0,1
A016196,R12,R12-M02,1,1,0,1,1,0,0
A016268,R12,R12-M02,5,5,0,4,3,0,0
A016361,R12,R12-M02,2,2,0,1,0,0,0
A016396,R12,R12-M02,4,4,0,4,2,0,0
A016414,R12,R12-M02,1,1,0,1,0,0,0
A016423,R12,R12-M02,8,8,0,7,4,1,1
A016543,R12,R12-M02,4,4,0,4,2,0,0
A016594,R12,R12-M02,6,6,0,3,0,0,0
A016631,R12,R12-M02,4,4,0,3,1,0,0
A016636,R12,R12-M02,2,2,0,2,1,0,0
A016713,R12,R12-M02,8,8,0,4,1,0,0
A016746,R12,R12-M02,3,3,0,2,1,0,0
